Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-25 00:00:00+03:00,33.02417534630938,33.097971260135935,32.76588683278277,33.061073303222656,324222,0.0,0.0
2021-07-26 00:00:00+03:00,33.097972052424275,33.097972052424275,32.839683532714844,32.839683532714844,209745,0.0,0.0
2021-07-27 00:00:00+03:00,33.54074987675515,33.90973501772026,33.17176473579004,33.87283706665039,1699190,0.0,0.0
2021-07-28 00:00:00+03:00,33.872834712845545,34.094225219013666,33.79903600070082,34.05732727050781,805805,0.0,0.0
2021-07-29 00:00:00+03:00,34.09422971033567,34.46321487426758,33.909737128369706,34.46321487426758,1343849,0.0,0.0
2021-08-01 00:00:00+03:00,34.121995704220126,34.38738784711887,34.121995704220126,34.23573684692383,579300,1.25,0.0
2021-08-02 00:00:00+03:00,34.27365096648568,34.38738922117675,34.15990981923709,34.19782257080078,194236,0.0,0.0
2021-08-03 00:00:00+03:00,34.23573652354153,34.27364927323218,33.81868759927225,33.89451599121094,262142,0.0,0.0
2021-08-04 00:00:00+03:00,33.9324291853103,33.97034193549748,33.47747039794922,33.47747039794922,267097,0.0,0.0
2021-08-05 00:00:00+03:00,33.477466024600645,34.084078626022695,33.40163764157474,33.81868362426758,155501,0.0,0.0
2021-08-08 00:00:00+03:00,33.97034286623218,33.97034286623218,33.66703796386719,33.66703796386719,121989,0.0,0.0
2021-08-09 00:00:00+03:00,33.66703128928554,34.00824887522915,33.66703128928554,33.856597900390625,191882,0.0,0.0
2021-08-10 00:00:00+03:00,33.81868851697783,34.121996307848356,33.74286301553893,34.084083557128906,186292,0.0,0.0
2021-08-11 00:00:00+03:00,34.12199660397216,34.31156325177201,33.43955551486972,33.591209411621094,250343,0.0,0.0
2021-08-12 00:00:00+03:00,33.439550583757935,33.74285833253387,32.98459185315109,33.13624572753906,480258,0.0,0.0
2021-08-15 00:00:00+03:00,33.13624572753906,33.249983963912236,32.90876636223564,33.13624572753906,136713,0.0,0.0
2021-08-16 00:00:00+03:00,33.136243233681206,33.2878970966556,32.87084825033681,32.90876388549805,241405,0.0,0.0
2021-08-17 00:00:00+03:00,32.90876371061461,33.060414680226245,32.795022590849044,32.83293533325195,109310,0.0,0.0
2021-08-18 00:00:00+03:00,32.795028021587136,32.908769160187816,32.112586975097656,32.112586975097656,406117,0.0,0.0
2021-08-19 00:00:00+03:00,32.036766183405994,32.643378929077286,31.84719951959886,32.30215835571289,356501,0.0,0.0
2021-08-22 00:00:00+03:00,32.22633156913019,32.567552128961914,31.88511100929846,31.960939407348633,156939,0.0,0.0
2021-08-23 00:00:00+03:00,31.92302261557558,32.45380981263385,31.84719711280619,32.074676513671875,268412,0.0,0.0
2021-08-24 00:00:00+03:00,32.22632598876953,32.30215148113202,31.847192741842832,32.22632598876953,126305,0.0,0.0
2021-08-25 00:00:00+03:00,32.34007171632419,32.415897219463666,32.07467667022096,32.15050506591797,95533,0.0,0.0
2021-08-26 00:00:00+03:00,32.11258805842604,32.37798309326172,32.11258805842604,32.37798309326172,57323,0.0,0.0
2021-08-29 00:00:00+03:00,32.22632935999303,32.75711653972793,32.22632935999303,32.643375396728516,116995,0.0,0.0
2021-08-30 00:00:00+03:00,32.643374468715464,32.643374468715464,32.30215394197514,32.45380783081055,61685,0.0,0.0
2021-08-31 00:00:00+03:00,32.45380630197102,32.6433729309458,32.26423967299624,32.4158935546875,153554,0.0,0.0
2021-09-01 00:00:00+03:00,32.453809356082246,32.567550501193764,32.37798385437955,32.491722106933594,136667,0.0,0.0
2021-09-02 00:00:00+03:00,32.5675483722325,32.75711500665463,32.529635623859534,32.60546112060547,199961,0.0,0.0
2021-09-05 00:00:00+03:00,32.68128875374781,32.757117148007985,32.4158966052309,32.491722106933594,120678,0.0,0.0
2021-09-06 00:00:00+03:00,32.529636985659614,32.605462485579864,32.37798309326172,32.37798309326172,171028,0.0,0.0
2021-09-07 00:00:00+03:00,32.60546188157224,32.60546188157224,32.37798249346809,32.52963638305664,160766,0.0,0.0
2021-09-08 00:00:00+03:00,32.529635623859534,32.71920225828166,32.491719982929276,32.60546112060547,136411,0.0,0.0
2021-09-09 00:00:00+03:00,32.60546264658119,32.643375396728516,32.529637146286525,32.643375396728516,55420,0.0,0.0
2021-09-12 00:00:00+03:00,32.60546325204511,32.60546325204511,32.30215546011938,32.491722106933594,266142,0.0,0.0
2021-09-13 00:00:00+03:00,32.45380783081055,32.45380783081055,32.30215394197514,32.45380783081055,152888,0.0,0.0
2021-09-14 00:00:00+03:00,32.45380689734501,32.491719645324046,32.26424026489258,32.26424026489258,82465,0.0,0.0
2021-09-15 00:00:00+03:00,32.34007400252051,32.41589951102027,32.226332847213136,32.30215835571289,121959,0.0,0.0
2021-09-16 00:00:00+03:00,32.226331481349305,32.34007263183594,32.15050597606329,32.34007263183594,104237,0.0,0.0
2021-09-19 00:00:00+03:00,32.150506063637636,32.18841881638391,31.88511100929846,31.960939407348633,297224,0.0,0.0
2021-09-20 00:00:00+03:00,31.960937949173307,31.960937949173307,31.65763015592587,31.733455657958984,207514,0.0,0.0
2021-09-21 00:00:00+03:00,31.54388689868765,31.998848558102466,31.54388689868765,31.84719467163086,271947,0.0,0.0
2021-09-22 00:00:00+03:00,31.923020168588014,31.998848558102466,31.84719467163086,31.84719467163086,113664,0.0,0.0
2021-09-26 00:00:00+03:00,31.84718932292171,32.11258141025667,31.771363838699383,31.809276580810547,139998,0.0,0.0
2021-09-27 00:00:00+03:00,31.84719335468773,31.96093448797734,31.695539474487305,31.695539474487305,173544,0.0,0.0
2021-09-28 00:00:00+03:00,31.695540877757594,31.771369267493576,31.08892822265625,31.08892822265625,475522,0.0,0.0
2021-09-29 00:00:00+03:00,31.08892822265625,31.392235996485574,30.975187084330926,31.08892822265625,168350,0.0,0.0
2021-09-30 00:00:00+03:00,31.088929906539455,31.316409302953865,31.088929906539455,31.20267105102539,63235,0.0,0.0
