,2025-07-31,2024-07-31,2023-07-31,2022-07-31,2021-07-31
Free Cash Flow,84160695.0,68305737.0,186357265.0,107747891.0,
Repayment Of Debt,-408386396.0,-644480345.0,-407878055.0,-232771486.0,
Issuance Of Debt,407104661.0,771370509.0,393698750.0,380025000.0,
Issuance Of Capital Stock,,,0.0,88065011.0,0.0
Capital Expenditure,-88378049.0,-122362335.0,-61953229.0,-46314119.0,
End Cash Position,63168420.0,85599869.0,39493187.0,48961017.0,
Beginning Cash Position,85599869.0,39493187.0,48961017.0,7498833.0,
Changes In Cash,-22431449.0,46106682.0,-9467830.0,41462184.0,
Financing Cash Flow,-155893042.0,-22212317.0,-137333969.0,128303888.0,
Net Other Financing Charges,,379562.0,-399200.0,-516644.0,-512712.0
Interest Paid Cff,-36247412.0,-37646878.0,-8065263.0,-6085469.0,
Cash Dividends Paid,-54480499.0,-46295936.0,-42087215.0,-40000000.0,
Common Stock Dividend Paid,-54480499.0,-46295936.0,-42087215.0,-40000000.0,
Net Common Stock Issuance,,,0.0,88065011.0,0.0
Common Stock Issuance,,,0.0,88065011.0,0.0
Net Issuance Payments Of Debt,-1281735.0,126890164.0,-14179305.0,147253514.0,
Net Long Term Debt Issuance,-1281735.0,126890164.0,-14179305.0,147253514.0,
Long Term Debt Payments,-408386396.0,-644480345.0,-407878055.0,-232771486.0,
Long Term Debt Issuance,407104661.0,771370509.0,393698750.0,380025000.0,
Investing Cash Flow,-39077151.0,-122349073.0,-120444355.0,-240903714.0,
Net Other Investing Changes,39000000.0,,,,
Net Business Purchase And Sale,10300898.0,0.0,-60526000.0,-195011759.0,
Sale Of Business,10300898.0,0.0,,,
Purchase Of Business,,0.0,-60526000.0,-195011759.0,-38792222.0
Net Intangibles Purchase And Sale,-1100843.0,-1792596.0,0.0,,
Purchase Of Intangibles,-1100843.0,-1792596.0,0.0,,
Net PPE Purchase And Sale,-87277206.0,-120556477.0,-59918355.0,-45891955.0,
Sale Of PPE,0.0,13262.0,2034874.0,422164.0,
Purchase Of PPE,-87277206.0,-120569739.0,-61953229.0,-46314119.0,
Operating Cash Flow,172538744.0,190668072.0,248310494.0,154062010.0,
Taxes Refund Paid,-3338070.0,-2691586.0,-3186677.0,-2228511.0,
Change In Working Capital,-60419491.0,-31634838.0,38681219.0,-13847827.0,
Change In Other Current Assets,-24676291.0,23469975.0,9125622.0,13009112.0,
Change In Accrued Expense,-5880543.0,-54081910.0,42456037.0,-4864690.0,
Change In Payable,-6177020.0,-2569916.0,440319.0,3087057.0,
Change In Prepaid Assets,-10937344.0,1229439.0,-13961500.0,4569318.0,
Change In Inventory,1629052.0,-124054.0,-2404186.0,978832.0,
Change In Receivables,-14377345.0,441628.0,3024927.0,-30627456.0,
Other Non Cash Items,60498135.0,62941120.0,54881284.0,46951695.0,
Provisionand Write Offof Assets,12703659.0,12868556.0,0.0,135554.0,
Depreciation And Amortization,85666217.0,82531961.0,85172397.0,84254094.0,
Amortization Cash Flow,3055428.0,2916257.0,3022817.0,3023096.0,
Depreciation,82610789.0,79615704.0,82149580.0,81230998.0,
Pension And Employee Benefit Expense,8745743.0,8729642.0,7364810.0,10189659.0,
Gain Loss On Investment Securities,-5288414.0,,,689159.0,-1917479.0
Gain Loss On Sale Of PPE,0.0,558391.0,,3595400.0,-49051.0
Gain Loss On Sale Of Business,,,0.0,-38121000.0,
Net Income From Continuing Operations,83978962.0,68545422.0,72197704.0,75550765.0,
