,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2022-01-31
Ordinary Shares Number,200000000.0,199999999.0,199999999.0,199999999.0,
Share Issued,200000000.0,199999999.0,199999999.0,199999999.0,
Net Debt,27992412.0,,,,
Total Debt,104471715.0,102241513.0,127775270.0,,
Tangible Book Value,3840490035.0,4054401695.0,4091537722.0,3360048926.0,
Invested Capital,3941910634.0,4156643208.0,4219312992.0,,
Working Capital,-125503731.0,-9711735.0,207009979.0,382090764.0,
Net Tangible Assets,3840490035.0,4054401695.0,4091537722.0,3360048926.0,
Capital Lease Obligations,3051116.0,0.0,,,
Common Stock Equity,3840490035.0,4054401695.0,4091537722.0,3360048926.0,
Total Capitalization,3890490035.0,4129401695.0,4191536572.0,3360048926.0,
Total Equity Gross Minority Interest,3840490035.0,4054401695.0,4091537722.0,3360048926.0,
Stockholders Equity,3840490035.0,4054401695.0,4091537722.0,3360048926.0,
Retained Earnings,1646037597.0,570529242.0,416815311.0,,
Capital Stock,2000000000.0,1648162400.0,1648162400.0,,
Common Stock,2000000000.0,1648162400.0,1648162400.0,,
Total Liabilities Net Minority Interest,484683118.0,450200547.0,530630674.0,547556831.0,
Total Non Current Liabilities Net Minority Interest,103967290.0,128937957.0,138284849.0,160127327.0,
Non Current Pension And Other Postretirement Benefit Plans,51635612.0,53937957.0,38285999.0,,
Long Term Debt And Capital Lease Obligation,52331678.0,75000000.0,99998850.0,,
Long Term Capital Lease Obligation,2331678.0,0.0,,,
Long Term Debt,50000000.0,75000000.0,99998850.0,,
Current Liabilities,380715828.0,321262590.0,392345825.0,387429504.0,
Other Current Liabilities,17343228.0,16437042.0,22645955.0,,
Current Deferred Taxes Liabilities,11678264.0,8052797.0,48447225.0,,
Current Debt And Capital Lease Obligation,52140037.0,27241513.0,27776420.0,,
Current Capital Lease Obligation,719438.0,0.0,,,
Current Debt,51420599.0,27241513.0,27776420.0,,
Pensionand Other Post Retirement Benefit Plans Current,6414367.0,5806241.0,4704505.0,,
Payables,204516461.0,200960787.0,198760651.0,,
Other Payable,4142623.0,4701925.0,6544194.0,,
Dividends Payable,191530708.0,186848378.0,184235872.0,,
Total Tax Payable,1445096.0,4584694.0,4094505.0,,
Accounts Payable,7398034.0,4825790.0,3886080.0,,
Total Assets,4325173153.0,4504602242.0,4622168396.0,3907605757.0,
Total Non Current Assets,4069961056.0,4193051387.0,4022812592.0,3138085489.0,
Other Non Current Assets,,,2698697204.0,1833340710.0,1833340710.0
Investmentin Financial Assets,2055511453.0,2278136244.0,2469793670.0,,
Available For Sale Securities,2055511453.0,2278136244.0,2469793670.0,,
Long Term Equity Investment,412371902.0,368792505.0,16231613.0,,
Investmentsin Associatesat Cost,412371902.0,368792505.0,16231613.0,,
Investment Properties,205036090.0,210590192.0,212771921.0,,
Net PPE,1397041611.0,1335532446.0,1324015388.0,1304744779.0,
Accumulated Depreciation,-513521314.0,-532699466.0,-527959710.0,,
Gross PPE,1910562925.0,1868231912.0,1851975098.0,,
Construction In Progress,72913363.0,,,,
Other Properties,181479773.0,216692400.0,214311353.0,,
Machinery Furniture Equipment,44565272.0,43969630.0,43592780.0,,
Buildings And Improvements,1010194748.0,1006160113.0,992661196.0,,
Land And Improvements,601409769.0,601409769.0,601409769.0,,
Properties,0.0,0.0,0.0,,
Current Assets,255212097.0,311550855.0,599355804.0,769520268.0,
Other Current Assets,16969503.0,11053949.0,18282615.0,,
Prepaid Assets,74082801.0,68800410.0,26466102.0,,
Inventory,2642799.0,2014370.0,2061732.0,,
Other Receivables,-15108126.0,-14665801.0,2703237.0,,
Accounts Receivable,75439846.0,21270035.0,24115946.0,,
Allowance For Doubtful Accounts Receivable,-36086161.0,-38059740.0,-38000445.0,,
Gross Accounts Receivable,111526007.0,59329775.0,62116391.0,,
Cash Cash Equivalents And Short Term Investments,101185274.0,223077892.0,525726172.0,371036743.0,
Other Short Term Investments,27757087.0,111483839.0,,,
Cash And Cash Equivalents,73428187.0,111594053.0,525726172.0,371036743.0,
Cash Equivalents,10927395.0,0.0,263263889.0,,
Cash Financial,62500792.0,111594053.0,262462283.0,,
