,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,103765995.0,103765995.0,103765995.0,68108652.0,
Share Issued,103765995.0,103765995.0,103765995.0,68108652.0,
Net Debt,704019515.0,681549047.0,462319037.0,567949221.0,
Total Debt,720144372.0,697929308.0,476968250.0,587979951.0,
Tangible Book Value,707905178.0,771316116.0,790840690.0,600229358.0,
Invested Capital,1428049550.0,1469245424.0,1267808940.0,1188209309.0,
Working Capital,-5466791.0,-9568905.0,20506689.0,-82996440.0,
Net Tangible Assets,707905178.0,771316116.0,790840690.0,600229358.0,
Common Stock Equity,707905178.0,771316116.0,790840690.0,600229358.0,
Total Capitalization,1407756255.0,1449319681.0,1267808940.0,1188209309.0,
Total Equity Gross Minority Interest,707905178.0,771316116.0,790840690.0,600229358.0,
Stockholders Equity,707905178.0,771316116.0,790840690.0,600229358.0,
Total Liabilities Net Minority Interest,769894541.0,752607452.0,519736958.0,745203344.0,
Total Non Current Liabilities Net Minority Interest,704319514.0,681616909.0,479645148.0,590375051.0,
Non Current Pension And Other Postretirement Benefit Plans,1231124.0,1396194.0,1181807.0,937905.0,
Non Current Deferred Taxes Liabilities,228466.0,261489.0,353573.0,1041539.0,
Long Term Debt And Capital Lease Obligation,699851077.0,678003565.0,476968250.0,587979951.0,
Long Term Debt,699851077.0,678003565.0,476968250.0,587979951.0,
Long Term Provisions,3008847.0,1955661.0,1141518.0,415656.0,
Current Liabilities,65575027.0,70990543.0,40091810.0,154828293.0,
Current Deferred Taxes Liabilities,,,353573.0,1041539.0,2123859.0
Current Debt And Capital Lease Obligation,20293295.0,19925743.0,,,
Current Debt,20293295.0,19925743.0,,,
Pensionand Other Post Retirement Benefit Plans Current,,,1181807.0,937905.0,0.0
Payables,25070930.0,31623304.0,23751792.0,134960883.0,
Other Payable,23383350.0,28425880.0,19105004.0,10859049.0,
Total Tax Payable,496347.0,1460154.0,2167653.0,1327726.0,
Accounts Payable,1191233.0,1737270.0,2479135.0,122774108.0,
Total Assets,1477799719.0,1523923568.0,1310577648.0,1345432702.0,
Total Non Current Assets,1417691483.0,1462501930.0,1249979149.0,1273600849.0,
Other Non Current Assets,1244642.0,1537704.0,,,
Financial Assets,2660430.0,4617932.0,3914886.0,306713.0,
Investment Properties,1220687835.0,1259352725.0,1246064263.0,1273294136.0,
Net PPE,193098576.0,196993569.0,,,
Accumulated Depreciation,-15144232.0,-11249239.0,,,
Gross PPE,208242808.0,208242808.0,,,
Buildings And Improvements,155024268.0,155024268.0,,,
Land And Improvements,53218540.0,53218540.0,,,
Properties,0.0,0.0,,,
Current Assets,60108236.0,61421638.0,60598499.0,71831853.0,
Other Current Assets,,,1323727.0,5062303.0,844419.0
Prepaid Assets,,,,4968000.0,844419.0
Inventory,296478.0,254283.0,263626.0,239711.0,
Other Receivables,10688596.0,9800749.0,9401118.0,12166001.0,
Accounts Receivable,31679726.0,27103085.0,36284542.0,34333108.0,
Allowance For Doubtful Accounts Receivable,-37527013.0,-34917302.0,-28525344.0,-16594356.0,
Gross Accounts Receivable,69206739.0,62020387.0,64809886.0,50927464.0,
Cash Cash Equivalents And Short Term Investments,17443436.0,24263521.0,14649213.0,20030730.0,
Other Short Term Investments,1318579.0,7883260.0,,,
Cash And Cash Equivalents,16124857.0,16380261.0,14649213.0,20030730.0,
Cash Equivalents,10323804.0,12937577.0,7830783.0,0.0,
Cash Financial,5801053.0,3442684.0,6818430.0,20030730.0,
