,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,4996539.095829,1402.877254,-307302.590459,374445.080759,
Tax Rate For Calcs,0.050706,0.053188,0.091936,0.117244,
Normalized EBITDA,265013491.0,265417700.0,186173639.0,162680154.0,
Total Unusual Items,98848739.0,26376.0,-1386491.0,3193736.0,
Total Unusual Items Excluding Goodwill,98539636.0,26376.0,-3342562.0,3193736.0,
Net Income From Continuing Operation Net Minority Interest,272767065.0,175275326.0,100225936.0,113462364.0,
Reconciled Depreciation,31938296.0,33010001.0,32422431.0,29609031.0,
Reconciled Cost Of Revenue,2784974829.0,1976806926.0,1645743207.0,1454375956.0,
EBITDA,363862230.0,265444076.0,184787148.0,165873890.0,
EBIT,331923934.0,232434075.0,152364717.0,136264859.0,
Net Interest Income,-44202932.0,-48269392.0,-43031501.0,-10464019.0,
Interest Expense,44587207.0,48006216.0,44181690.0,10551899.0,
Interest Income,,,,,1098884.0
Normalized Income,179533071.095829,175250352.877254,105217266.409541,110643073.080759,
Net Income From Continuing And Discontinued Operation,272767065.0,175275326.0,100225936.0,113462364.0,
Total Expenses,2913262396.0,2087002855.0,1781668246.0,1570926390.0,
Rent Expense Supplemental,304639.0,360463.0,99791.0,646414.0,
Total Operating Income As Reported,200720349.0,154890225.0,112962253.0,108202556.0,
Diluted Average Shares,570401177.0,568644606.0,568440000.0,568440000.0,
Basic Average Shares,568440000.0,568440000.0,568440000.0,568440000.0,
Diluted EPS,0.482901,0.30874,0.174161,0.199493,
Basic EPS,0.482901,0.30874,0.174161,0.199493,
Diluted NI Availto Com Stockholders,272767065.0,175275326.0,100225936.0,113462364.0,
Net Income Common Stockholders,272767065.0,175275326.0,100225936.0,113462364.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,272767065.0,175275326.0,100225936.0,113462364.0,
Minority Interests,0.0,656750.0,1988850.0,2488443.0,
Net Income Including Noncontrolling Interests,272767065.0,174618576.0,98237086.0,110973921.0,
Net Income Continuous Operations,272767065.0,174618576.0,98237086.0,110973921.0,
Tax Provision,14569662.0,9809283.0,9945941.0,14739039.0,
Pretax Income,287336727.0,184427859.0,108183027.0,125712960.0,
Other Non Operating Income Expenses,8572190.0,8135966.0,5689176.0,4437366.0,
Special Income Charges,97257180.0,-1410290.0,-4183457.0,33017.0,
Other Special Charges,-109635805.0,-1098101.0,-1150504.0,-33017.0,
Write Off,12069522.0,2508391.0,3377890.0,,
Net Non Operating Interest Income Expense,-44202932.0,-48269392.0,-43031501.0,-10464019.0,
Total Other Finance Cost,-384275.0,263176.0,-1150189.0,-87880.0,
Interest Expense Non Operating,44587207.0,48006216.0,44181690.0,10551899.0,
Interest Income Non Operating,,,,,1098884.0
Operating Income,199200263.0,148427725.0,108350274.0,112668283.0,
Operating Expense,128287567.0,110195929.0,135925039.0,116550434.0,
Other Operating Expenses,4394084.0,5583583.0,25183277.0,9199123.0,
Depreciation And Amortization In Income Statement,8102104.0,8876830.0,8158871.0,6195700.0,
Amortization,775639.0,676536.0,539004.0,591440.0,
Depreciation Income Statement,7326465.0,8200294.0,7619867.0,5604260.0,
Selling General And Administration,46133685.0,39186001.0,34610622.0,33746061.0,
Selling And Marketing Expense,25839534.0,18547348.0,20226900.0,10575520.0,
General And Administrative Expense,20294151.0,20638653.0,14383722.0,23170541.0,
Rent And Landing Fees,304639.0,360463.0,99791.0,646414.0,
Gross Profit,327487830.0,258623654.0,244275313.0,229218717.0,
Cost Of Revenue,2784974829.0,1976806926.0,1645743207.0,1454375956.0,
Total Revenue,3112462659.0,2235430580.0,1890018520.0,1683594673.0,
Operating Revenue,3112462659.0,2235430580.0,1890018520.0,1683594673.0,
