,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,40000000.0,40000000.0,40000000.0,40000000.0,
Share Issued,40000000.0,40000000.0,40000000.0,40000000.0,
Total Debt,,1375000.0,3777000.0,5841000.0,6187000.0
Tangible Book Value,-85891000.0,158695000.0,163561000.0,165036000.0,
Invested Capital,24579000.0,268314000.0,265155000.0,256151000.0,
Net Tangible Assets,-85891000.0,158695000.0,163561000.0,165036000.0,
Capital Lease Obligations,,1375000.0,3777000.0,5841000.0,6187000.0
Common Stock Equity,24579000.0,268314000.0,265155000.0,256151000.0,
Total Capitalization,24579000.0,268314000.0,265155000.0,256151000.0,
Total Equity Gross Minority Interest,24579000.0,268314000.0,265155000.0,256151000.0,
Stockholders Equity,24579000.0,268314000.0,265155000.0,256151000.0,
Retained Earnings,-451837000.0,-195617000.0,-180562000.0,-185854000.0,
Capital Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Common Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Total Liabilities Net Minority Interest,764165000.0,652289000.0,532607000.0,491395000.0,
Non Current Pension And Other Postretirement Benefit Plans,9995000.0,11484000.0,11543000.0,9686000.0,
Non Current Accrued Expenses,1361000.0,1947000.0,2403000.0,524000.0,
Non Current Deferred Revenue,,,,46723000.0,15683000.0
Non Current Deferred Taxes Liabilities,1816000.0,13929000.0,13867000.0,12808000.0,
Long Term Debt And Capital Lease Obligation,,1375000.0,3777000.0,5841000.0,6187000.0
Long Term Capital Lease Obligation,,1375000.0,3777000.0,5841000.0,6187000.0
Payables,23078000.0,33571000.0,18370000.0,21595000.0,
Other Payable,850000.0,1641000.0,1558000.0,6711000.0,
Total Tax Payable,1605000.0,16631000.0,10601000.0,11416000.0,
Accounts Payable,20623000.0,15299000.0,6211000.0,3468000.0,
Total Assets,788744000.0,920603000.0,797762000.0,747546000.0,
Investments And Advances,199570000.0,237476000.0,173822000.0,292809000.0,
Investmentin Financial Assets,126848000.0,176352000.0,130359000.0,253106000.0,
Available For Sale Securities,126598000.0,176102000.0,130113000.0,,229579000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,250000.0,250000.0,246000.0,23890000.0,
Goodwill And Other Intangible Assets,110470000.0,109619000.0,101594000.0,91115000.0,
Other Intangible Assets,32070000.0,31219000.0,23194000.0,12715000.0,
Goodwill,78400000.0,78400000.0,78400000.0,78400000.0,
Net PPE,7476000.0,15456000.0,11504000.0,16660000.0,
Accumulated Depreciation,-48145000.0,-44328000.0,-37384000.0,-35125000.0,
Gross PPE,55621000.0,59784000.0,48888000.0,51785000.0,
Construction In Progress,0.0,6878000.0,4250000.0,5831000.0,
Other Properties,279000.0,731000.0,279000.0,279000.0,
Machinery Furniture Equipment,42591000.0,40281000.0,31369000.0,30092000.0,
Buildings And Improvements,12751000.0,11894000.0,12990000.0,15583000.0,
Prepaid Assets,10765000.0,8608000.0,5777000.0,3339000.0,
Receivables Adjustments Allowances,,,,-6572000.0,-4572000.0
Other Receivables,850000.0,3429000.0,15391000.0,21609000.0,
Taxes Receivable,20581000.0,5701000.0,5701000.0,5701000.0,
Accounts Receivable,,,,194841000.0,169322000.0
Cash Cash Equivalents And Short Term Investments,96465000.0,134154000.0,165742000.0,123667000.0,
Other Short Term Investments,72722000.0,61124000.0,43463000.0,39703000.0,
Cash And Cash Equivalents,23743000.0,73030000.0,122279000.0,83964000.0,
