,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.250556,0.117594,0.123449,0.2,
Net Income From Continuing Operation Net Minority Interest,37090000.0,103050000.0,84581000.0,-27662000.0,
Reconciled Depreciation,9680000.0,10476000.0,10002000.0,8336000.0,
Interest Income,-6289000.0,-5917000.0,-5187000.0,4181000.0,
Normalized Income,37090000.0,103050000.0,84581000.0,-27662000.0,
Net Income From Continuing And Discontinued Operation,37090000.0,103050000.0,84581000.0,-27662000.0,
Total Expenses,1407421000.0,1219122000.0,899643000.0,576881000.0,
Diluted Average Shares,40000000.0,40000000.0,40000000.0,37235000.0,
Basic Average Shares,40000000.0,40000000.0,40000000.0,37235000.0,
Diluted EPS,0.93,2.58,2.11,-0.74,
Basic EPS,0.93,2.58,2.11,-0.74,
Diluted NI Availto Com Stockholders,37090000.0,103050000.0,84581000.0,-27662000.0,
Net Income Common Stockholders,37090000.0,103050000.0,84581000.0,-27662000.0,
Net Income,37090000.0,103050000.0,84581000.0,-27662000.0,
Net Income Including Noncontrolling Interests,37090000.0,103050000.0,84581000.0,-27662000.0,
Net Income Continuous Operations,37090000.0,103050000.0,84581000.0,-27662000.0,
Tax Provision,12400000.0,13733000.0,11912000.0,6491000.0,
Pretax Income,49490000.0,116783000.0,96493000.0,-21171000.0,
Other Income Expense,1795000.0,1702000.0,11329000.0,4695000.0,
Other Operating Expenses,40836000.0,21470000.0,19288000.0,25116000.0,
Depreciation And Amortization In Income Statement,,,,8336000.0,7058000.0
Selling General And Administration,,,,40831000.0,34781000.0
General And Administrative Expense,,,,40831000.0,34781000.0
Total Revenue,1456911000.0,1335905000.0,996136000.0,555710000.0,
Operating Revenue,1456911000.0,1335905000.0,996136000.0,555710000.0,
Net Policyholder Benefits And Claims,1338233000.0,1149237000.0,675745000.0,665004000.0,
