,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,24031184.205851,427826.518201,833666.371538,377868.611854,
Tax Rate For Calcs,0.186744,0.122657,0.079853,0.109274,
Normalized EBITDA,443537000.0,223884000.0,256405000.0,279006000.0,
Total Unusual Items,128685000.0,3488000.0,10440000.0,3458000.0,
Total Unusual Items Excluding Goodwill,128685000.0,3488000.0,10440000.0,3458000.0,
Net Income From Continuing Operation Net Minority Interest,218299000.0,106032000.0,138525000.0,146656000.0,
Reconciled Depreciation,209593000.0,63543000.0,73324000.0,77372000.0,
Reconciled Cost Of Revenue,3515307000.0,2686308000.0,2966079000.0,2960151000.0,
EBITDA,572222000.0,227372000.0,266845000.0,282464000.0,
EBIT,362629000.0,163829000.0,193521000.0,205092000.0,
Net Interest Income,-112297000.0,-34280000.0,-36797000.0,-29371000.0,
Interest Expense,109320000.0,36392000.0,33139000.0,23310000.0,
Interest Income,414000.0,2977000.0,2106000.0,0.0,
Normalized Income,113645184.205851,102971826.518201,128918666.371538,143575868.611854,
Net Income From Continuing And Discontinued Operation,218299000.0,106032000.0,136040000.0,162850000.0,
Total Expenses,3834139000.0,2865112000.0,3174683000.0,3156898000.0,
Rent Expense Supplemental,15094000.0,11116000.0,5235000.0,3621000.0,
Diluted Average Shares,60000000.0,60000000.0,60000000.0,60000000.0,
Basic Average Shares,60000000.0,60000000.0,60000000.0,60000000.0,
Diluted EPS,3.64,1.77,2.27,2.71,
Basic EPS,3.64,1.77,2.27,2.71,
Diluted NI Availto Com Stockholders,218299000.0,106032000.0,136040000.0,162850000.0,
Net Income Common Stockholders,218299000.0,106032000.0,136040000.0,162850000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,218299000.0,106032000.0,136040000.0,162850000.0,
Minority Interests,12294000.0,-5774000.0,-9050000.0,-15262000.0,
Net Income Including Noncontrolling Interests,206005000.0,111806000.0,145090000.0,178112000.0,
Net Income Discontinuous Operations,,0.0,-2485000.0,16194000.0,-2112000.0
Net Income Continuous Operations,206005000.0,111806000.0,147575000.0,161918000.0,
Tax Provision,47304000.0,15631000.0,12807000.0,19864000.0,
Pretax Income,253309000.0,127437000.0,160382000.0,181782000.0,
Other Non Operating Income Expenses,1410000.0,3137000.0,9609000.0,335000.0,
Special Income Charges,126452000.0,0.0,,,
Restructuring And Mergern Acquisition,-126452000.0,0.0,,,
Net Non Operating Interest Income Expense,-112297000.0,-34280000.0,-36797000.0,-29371000.0,
Total Other Finance Cost,3391000.0,865000.0,5764000.0,6061000.0,
Interest Expense Non Operating,109320000.0,36392000.0,33139000.0,23310000.0,
Interest Income Non Operating,414000.0,2977000.0,2106000.0,0.0,
Operating Income,235511000.0,155092000.0,177130000.0,207360000.0,
Operating Expense,318832000.0,178804000.0,208604000.0,196747000.0,
Other Operating Expenses,20120000.0,6599000.0,9476000.0,17932000.0,
Depreciation And Amortization In Income Statement,33924000.0,8427000.0,10700000.0,11804000.0,
Amortization,22129000.0,63000.0,3015000.0,3301000.0,
Depreciation Income Statement,11795000.0,8364000.0,7685000.0,8503000.0,
Selling General And Administration,87679000.0,40025000.0,72402000.0,62040000.0,
Selling And Marketing Expense,24068000.0,14346000.0,51029000.0,46382000.0,
General And Administrative Expense,63611000.0,25679000.0,21373000.0,15658000.0,
Rent And Landing Fees,5777000.0,4895000.0,1128000.0,1091000.0,
Gross Profit,554343000.0,333896000.0,385734000.0,404107000.0,
Cost Of Revenue,3515307000.0,2686308000.0,2966079000.0,2960151000.0,
Total Revenue,4069650000.0,3020204000.0,3351813000.0,3364258000.0,
Operating Revenue,4069650000.0,3020204000.0,3351813000.0,3364258000.0,
