,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,57823623.0,57823623.0,57823623.0,57823623.0,
Share Issued,57823623.0,57823623.0,57823623.0,57823623.0,
Total Debt,125238.0,243289.0,0.0,,
Tangible Book Value,485309493.0,503704745.0,506499796.0,550809849.0,
Invested Capital,485309493.0,503704745.0,506499796.0,550809849.0,
Working Capital,221704162.0,229734775.0,494627150.0,497006682.0,
Net Tangible Assets,485309493.0,503704745.0,506499796.0,550809849.0,
Capital Lease Obligations,125238.0,243289.0,0.0,,
Common Stock Equity,485309493.0,503704745.0,506499796.0,550809849.0,
Total Capitalization,485309493.0,503704745.0,506499796.0,550809849.0,
Total Equity Gross Minority Interest,485309493.0,503704745.0,506499796.0,550809849.0,
Stockholders Equity,485309493.0,503704745.0,506499796.0,550809849.0,
Retained Earnings,-80131544.0,-68314329.0,-74649555.0,-30339502.0,
Capital Stock,578236230.0,578236230.0,578236230.0,578236230.0,
Common Stock,578236230.0,578236230.0,578236230.0,578236230.0,
Total Liabilities Net Minority Interest,30355786.0,30612028.0,27861255.0,19905955.0,
Total Non Current Liabilities Net Minority Interest,1606139.0,1509593.0,1448669.0,1253650.0,
Non Current Pension And Other Postretirement Benefit Plans,1606139.0,1394014.0,1448669.0,1253650.0,
Long Term Debt And Capital Lease Obligation,0.0,115579.0,0.0,,
Long Term Capital Lease Obligation,0.0,115579.0,0.0,,
Current Liabilities,28749647.0,29102435.0,26412586.0,18652305.0,
Current Deferred Taxes Liabilities,18779742.0,19047477.0,14204369.0,717581.0,
Current Debt And Capital Lease Obligation,125238.0,127710.0,0.0,,
Current Capital Lease Obligation,125238.0,127710.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,,,,62230.0,62230.0
Current Provisions,5618000.0,5690586.0,6672668.0,5792707.0,
Payables,1603586.0,1648681.0,1766429.0,7193863.0,
Other Payable,1078967.0,970773.0,1171880.0,6360344.0,
Dividends Payable,180003.0,180003.0,180003.0,180003.0,
Accounts Payable,344616.0,497905.0,414546.0,653516.0,
Total Assets,515665279.0,534316773.0,534361051.0,570715804.0,
Total Non Current Assets,265211470.0,275479563.0,13321315.0,55056817.0,
Other Investments,233699086.0,240277123.0,,,
Investmentin Financial Assets,253748086.0,262984212.0,0.0,,
Available For Sale Securities,233699086.0,240277123.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,20049000.0,22707089.0,0.0,,
Investment Properties,5693521.0,5900466.0,0.0,6314924.0,
Net PPE,5769863.0,6594885.0,13321315.0,55056817.0,
Accumulated Depreciation,-150247116.0,-148587458.0,-151470562.0,-105551605.0,
Gross PPE,156016979.0,155182343.0,164791877.0,160608422.0,
Construction In Progress,2785854.0,2766356.0,4736946.0,4476353.0,
Other Properties,8851975.0,8848302.0,6825538.0,6742474.0,
Machinery Furniture Equipment,20790134.0,20660338.0,20853714.0,20327400.0,
Buildings And Improvements,123589016.0,122907347.0,129375679.0,126062195.0,
Land And Improvements,0.0,0.0,3000000.0,3000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,250453809.0,258837210.0,521039736.0,515658987.0,
Prepaid Assets,232510.0,565538.0,1430804.0,555742.0,
Other Receivables,1099410.0,1701487.0,1144741.0,599266.0,
Taxes Receivable,0.0,31314.0,398087.0,0.0,
Accounts Receivable,31575.0,1489067.0,1402974.0,4808260.0,
Allowance For Doubtful Accounts Receivable,-6511076.0,-7253106.0,-6981436.0,-2601171.0,
Gross Accounts Receivable,6542651.0,8742173.0,8384410.0,7409431.0,
Cash Cash Equivalents And Short Term Investments,249090314.0,255049804.0,516663130.0,509695719.0,
Cash And Cash Equivalents,249090314.0,255049804.0,516663130.0,509695719.0,
Cash Equivalents,249000000.0,252000000.0,516000000.0,500000000.0,
Cash Financial,90314.0,3049804.0,663130.0,9695719.0,
