,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,70519000.0,44546000.0,186120000.0,217434000.0,
Repayment Of Debt,-2194445000.0,-767206000.0,-1313102000.0,-1682475000.0,
Issuance Of Debt,2088681000.0,1227575000.0,1185292000.0,1575283000.0,
Capital Expenditure,-89769000.0,-90414000.0,-100424000.0,-82543000.0,
End Cash Position,82936000.0,30543000.0,31588000.0,38401000.0,
Other Cash Adjustment Outside Changein Cash,394370000.0,-394370000.0,-6080000.0,,4086000.0
Beginning Cash Position,30543000.0,31588000.0,38401000.0,40305000.0,
Effect Of Exchange Rate Changes,-2655000.0,0.0,,,
Changes In Cash,-339322000.0,393325000.0,-733000.0,-1904000.0,
Financing Cash Flow,-197715000.0,365201000.0,-211579000.0,-209705000.0,
Net Other Financing Charges,-75000000.0,,,,
Cash Dividends Paid,,-87007000.0,-78000000.0,-96003000.0,-80817000.0
Common Stock Dividend Paid,0.0,-87007000.0,-78000000.0,-96003000.0,
Net Issuance Payments Of Debt,-105764000.0,460369000.0,-127810000.0,-107192000.0,
Net Short Term Debt Issuance,-98445000.0,62752000.0,-132229000.0,-87233000.0,
Short Term Debt Payments,-2066091000.0,-743773000.0,-1185521000.0,-1546730000.0,
Short Term Debt Issuance,1967646000.0,806525000.0,1053292000.0,1459497000.0,
Net Long Term Debt Issuance,-7319000.0,397617000.0,4419000.0,-19959000.0,
Long Term Debt Payments,-128354000.0,-23433000.0,-127581000.0,-135745000.0,
Long Term Debt Issuance,121035000.0,421050000.0,132000000.0,115786000.0,
Investing Cash Flow,-301895000.0,-106836000.0,-75698000.0,-92176000.0,
Net Investment Purchase And Sale,4459000.0,1895000.0,24013000.0,-10748000.0,
Sale Of Investment,20967000.0,19044000.0,48701000.0,60793000.0,
Purchase Of Investment,-16508000.0,-17149000.0,-24688000.0,-71541000.0,
Net Business Purchase And Sale,-233360000.0,-20000000.0,0.0,0.0,
Sale Of Business,,,,0.0,22517000.0
Purchase Of Business,-233360000.0,-20000000.0,0.0,,
Net Intangibles Purchase And Sale,-4364000.0,-2645000.0,-405000.0,-392000.0,
Purchase Of Intangibles,-4364000.0,-2645000.0,-405000.0,-392000.0,
Net PPE Purchase And Sale,-68630000.0,-86086000.0,-99306000.0,-81036000.0,
Sale Of PPE,16775000.0,1683000.0,713000.0,1115000.0,
Purchase Of PPE,-85405000.0,-87769000.0,-100019000.0,-82151000.0,
Operating Cash Flow,160288000.0,134960000.0,286544000.0,299977000.0,
Taxes Refund Paid,-58675000.0,-19697000.0,-16843000.0,-13262000.0,
Interest Paid Cfo,-107265000.0,-31523000.0,-41825000.0,-26597000.0,
Change In Working Capital,-131239000.0,-38931000.0,77313000.0,9198000.0,
Change In Other Current Assets,-8831000.0,5814000.0,22819000.0,9272000.0,
Change In Payable,7841000.0,-33250000.0,118241000.0,77914000.0,
Change In Inventory,-1850000.0,-2562000.0,-90726000.0,-53913000.0,
Change In Receivables,-128399000.0,-8933000.0,26979000.0,-24075000.0,
Other Non Cash Items,-13741000.0,37257000.0,40098000.0,31521000.0,
Provisionand Write Offof Assets,15456000.0,1677000.0,5734000.0,15768000.0,
Depreciation And Amortization,209593000.0,63543000.0,73324000.0,77372000.0,
Amortization Cash Flow,118345000.0,63000.0,3104000.0,3344000.0,
Depreciation,91248000.0,63480000.0,70220000.0,74028000.0,
Pension And Employee Benefit Expense,10203000.0,7880000.0,7909000.0,10569000.0,
Gain Loss On Investment Securities,-2233000.0,-3488000.0,-10440000.0,-3458000.0,
Gain Loss On Sale Of PPE,-3451000.0,-1526000.0,-236000.0,-971000.0,
Gain Loss On Sale Of Business,,0.0,-2909000.0,0.0,2112000.0
Net Income From Continuing Operations,253309000.0,127437000.0,158057000.0,199103000.0,
