,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1524451.8,1037138.0,786444.8,-457773.0,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,-6664713.0,-25381516.0,-23548238.0,-17853070.0,
Total Unusual Items,-7622259.0,5185690.0,3932224.0,-2288865.0,
Total Unusual Items Excluding Goodwill,-7622259.0,5185690.0,3932224.0,-2288865.0,
Net Income From Continuing Operation Net Minority Interest,-24873799.0,-19501117.0,-15604475.0,-24299187.0,
Reconciled Depreciation,107360.0,197968.0,203525.0,334001.0,
Reconciled Cost Of Revenue,0.0,25930593.0,13568037.0,22920.0,
EBITDA,-14286972.0,-20195826.0,-19616014.0,-20141935.0,
EBIT,-14394332.0,-20393794.0,-19819539.0,-20616413.0,
Net Interest Income,174036.0,284611.0,1530624.0,517216.0,
Interest Expense,,,,14617.0,42684.0
Interest Income,190289.0,489474.0,1566191.0,583333.0,
Normalized Income,-18775991.8,-23649669.0,-18750254.2,-22468095.0,
Net Income From Continuing And Discontinued Operation,-24924510.0,-19566893.0,-15604475.0,-21093008.0,
Total Expenses,14394332.0,43370158.0,33053044.0,20882943.0,
Rent Expense Supplemental,514685.0,527624.0,564863.0,254081.0,
Total Operating Income As Reported,-21645227.0,-15187488.0,-15922882.0,-23158895.0,
Diluted Average Shares,194400000.0,194400000.0,194400000.0,137825750.0,
Basic Average Shares,194400000.0,194400000.0,194400000.0,137825750.0,
Diluted EPS,-0.13,-0.1,-0.08,-0.153,
Basic EPS,-0.13,-0.1,-0.08,-0.153,
Diluted NI Availto Com Stockholders,-24924510.0,-19566893.0,-15604475.0,-21093008.0,
Net Income Common Stockholders,-24924510.0,-19566893.0,-15604475.0,-21093008.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-24924510.0,-19566893.0,-15604475.0,-21093008.0,
Net Income Including Noncontrolling Interests,-24924510.0,-19566893.0,-15604475.0,-21093008.0,
Net Income Discontinuous Operations,-50711.0,-65776.0,0.0,3206179.0,
Net Income Continuous Operations,-24873799.0,-19501117.0,-15604475.0,-24299187.0,
Tax Provision,4498077.0,5744132.0,1459474.0,2111881.0,
Pretax Income,-20375722.0,-13756985.0,-14145001.0,-22187306.0,
Other Non Operating Income Expenses,387617.0,225479.0,181142.0,168550.0,
Special Income Charges,-5384809.0,59080.0,-4259594.0,-1624724.0,
Other Special Charges,,8906.0,91185.0,-92595.0,
Write Off,5384809.0,-67986.0,4168409.0,1717319.0,
Impairment Of Capital Assets,,,,,78206.0
Net Non Operating Interest Income Expense,174036.0,284611.0,1530624.0,517216.0,
Total Other Finance Cost,16253.0,204863.0,35567.0,66117.0,
Interest Expense Non Operating,,,,14617.0,42684.0
Interest Income Non Operating,190289.0,489474.0,1566191.0,583333.0,
Operating Income,-14394332.0,-20393794.0,-19819539.0,-20616413.0,
Operating Expense,14394332.0,17439565.0,19485007.0,20860023.0,
Other Operating Expenses,2712437.0,779147.0,269491.0,7524213.0,
Depreciation And Amortization In Income Statement,107360.0,197968.0,203525.0,474478.0,
Amortization,7210.0,6656.0,6656.0,64069.0,
Depreciation Income Statement,100150.0,191312.0,196869.0,410409.0,
Selling General And Administration,7369229.0,9321522.0,9794677.0,6088778.0,
Selling And Marketing Expense,,0.0,3476.0,15536.0,12480.0
General And Administrative Expense,7369229.0,9321522.0,9791201.0,6073242.0,
Rent And Landing Fees,514685.0,527624.0,564863.0,254081.0,
Gross Profit,0.0,-2954229.0,-334532.0,243610.0,
Cost Of Revenue,0.0,25930593.0,13568037.0,22920.0,
Total Revenue,0.0,22976364.0,13233505.0,266530.0,
Operating Revenue,0.0,22976364.0,13233505.0,266530.0,
