,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,65000000.0,65000000.0,65000000.0,65000000.0,
Share Issued,65000000.0,65000000.0,65000000.0,65000000.0,
Net Debt,528379570.0,471427457.0,456536198.0,386369167.0,
Total Debt,1304012651.0,1276726042.0,1231159760.0,1199688933.0,
Tangible Book Value,388688339.0,401643492.0,333539441.0,461563715.0,
Invested Capital,1081255223.0,1054213321.0,932510983.0,1001947188.0,
Working Capital,91625206.0,47412205.0,13751530.0,-62369959.0,
Net Tangible Assets,388688339.0,401643492.0,333539441.0,461563715.0,
Capital Lease Obligations,733121641.0,736028183.0,745717203.0,770033975.0,
Common Stock Equity,510364213.0,513515462.0,447068426.0,572292230.0,
Total Capitalization,818630581.0,791735091.0,675654387.0,671137676.0,
Total Equity Gross Minority Interest,567277056.0,561996314.0,495733499.0,608050320.0,
Minority Interest,56912843.0,48480852.0,48665073.0,35758090.0,
Stockholders Equity,510364213.0,513515462.0,447068426.0,572292230.0,
Other Equity Interest,,-3151249.0,,,
Retained Earnings,-20915508.0,-36246352.0,-200294360.0,-124577493.0,
Capital Stock,650000000.0,650000000.0,650000000.0,650000000.0,
Common Stock,650000000.0,650000000.0,650000000.0,650000000.0,
Total Liabilities Net Minority Interest,1629303692.0,1589098744.0,1572915961.0,1475207296.0,
Total Non Current Liabilities Net Minority Interest,1110095474.0,1029361970.0,1021639291.0,875187719.0,
Other Non Current Liabilities,,876903.0,9034414.0,9243106.0,10046854.0
Non Current Pension And Other Postretirement Benefit Plans,130913694.0,98446655.0,97444482.0,85102499.0,
Tradeand Other Payables Non Current,,,,6821526.0,1399513.0
Non Current Deferred Revenue,6831862.0,7635610.0,8439358.0,9243106.0,
Long Term Debt And Capital Lease Obligation,972349918.0,922402802.0,906721037.0,774020588.0,
Long Term Capital Lease Obligation,664083550.0,644183173.0,678135076.0,675175142.0,
Long Term Debt,308266368.0,278219629.0,228585961.0,98845446.0,
Current Liabilities,519208218.0,559736774.0,551276670.0,600019577.0,
Other Current Liabilities,20733493.0,23694464.0,23731158.0,803748.0,
Current Deferred Taxes Liabilities,,,25262044.0,13207190.0,
Current Debt And Capital Lease Obligation,331662733.0,354323240.0,324438723.0,425668345.0,
Current Capital Lease Obligation,69038091.0,91845010.0,67582127.0,94858833.0,
Current Debt,262624642.0,262478230.0,256856596.0,330809512.0,
Pensionand Other Post Retirement Benefit Plans Current,38444364.0,40918650.0,44561164.0,,
Payables,88342391.0,96644535.0,65390526.0,57113316.0,
Other Payable,1838737.0,750905.0,1513577.0,12117950.0,
Total Tax Payable,24932883.0,30622311.0,25262044.0,13207190.0,
Accounts Payable,61570771.0,65271319.0,38614905.0,31788176.0,
Total Assets,2196580748.0,2151095058.0,2068649460.0,2083257616.0,
Total Non Current Assets,1585747324.0,1543946079.0,1503621260.0,1545607998.0,
Other Non Current Assets,,,,-1.0,3112227.0
Defined Pension Benefit,23391733.0,15125675.0,12145459.0,10188303.0,
Financial Assets,2902135.0,4590800.0,4882345.0,6923382.0,
Investmentin Financial Assets,127389388.0,135149147.0,146561754.0,275592374.0,
Available For Sale Securities,127389388.0,135149147.0,146561754.0,275592374.0,
Goodwill And Other Intangible Assets,121675874.0,111871970.0,113528985.0,110728515.0,
Other Intangible Assets,48133669.0,46149003.0,47448981.0,45140297.0,
Goodwill,73542205.0,65722967.0,66080004.0,65732698.0,
Net PPE,1052593929.0,1124189112.0,1161798125.0,1080204824.0,
Accumulated Depreciation,-655808247.0,-583791663.0,-350961961.0,-313689072.0,
Gross PPE,1708402176.0,1707980775.0,1161798125.0,1393893896.0,
Construction In Progress,119720751.0,176802726.0,185895000.0,111374175.0,
Other Properties,700623647.0,653631246.0,1161798125.0,552956755.0,
Machinery Furniture Equipment,203232656.0,197444582.0,181338957.0,167072613.0,
Buildings And Improvements,611698695.0,606975794.0,357670245.0,357793367.0,
Land And Improvements,73126427.0,73126427.0,787855884.0,757653741.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,610833424.0,607148979.0,565028200.0,537649618.0,
Assets Held For Sale Current,0.0,0.0,9963197.0,10259500.0,
Prepaid Assets,39775563.0,41835461.0,31941819.0,26927816.0,
Inventory,2571831.0,2709611.0,3974303.0,7519296.0,
Other Inventories,,,,7519296.0,9640686.0
Work In Process,,,,23491649.0,0.0
Other Receivables,133795688.0,91152954.0,97332576.0,89615288.0,
Taxes Receivable,4229746.0,0.0,292702.0,0.0,
Accounts Receivable,338526167.0,368231187.0,416362895.0,378480873.0,
Allowance For Doubtful Accounts Receivable,-170992187.0,-143627815.0,-139383892.0,-109071098.0,
Gross Accounts Receivable,509518354.0,511859002.0,555746787.0,487551971.0,
Cash Cash Equivalents And Short Term Investments,42511440.0,69270402.0,28906359.0,43285791.0,
Cash And Cash Equivalents,42511440.0,69270402.0,28906359.0,43285791.0,
Cash Equivalents,0.0,4993521.0,0.0,,
Cash Financial,42511440.0,64276881.0,28906359.0,43285791.0,
