,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,370020755.0,-186627631.0,-195702402.0,-43465036.0,
Repurchase Of Capital Stock,-2811093.0,-11959198.0,0.0,,
Repayment Of Debt,-1265313992.0,-1171090507.0,-1054313875.0,-470613030.0,
Issuance Of Debt,985588481.0,1448961729.0,1684280418.0,585666203.0,
Issuance Of Capital Stock,,,,0.0,5000000.0
Capital Expenditure,-72086207.0,-42688133.0,-47392788.0,-43924909.0,
End Cash Position,67932711.0,34112475.0,54733532.0,24136909.0,
Other Cash Adjustment Outside Changein Cash,,-147844304.0,-152311823.0,-123274801.0,-320557495.0
Beginning Cash Position,34112475.0,54733532.0,24136909.0,32414227.0,
Changes In Cash,33820236.0,-20621057.0,182908446.0,114997483.0,
Financing Cash Flow,-418456937.0,84276227.0,417950328.0,31648447.0,
Net Other Financing Charges,-19000000.0,-15500000.0,-9821803.0,-470613030.0,
Interest Paid Cff,,,,,-2225027.0
Cash Dividends Paid,-110000000.0,-160000000.0,-200000000.0,-80000000.0,
Net Common Stock Issuance,-2811093.0,-11959198.0,0.0,0.0,
Common Stock Payments,-2811093.0,-11959198.0,0.0,,
Common Stock Issuance,,,,0.0,5000000.0
Net Issuance Payments Of Debt,-279725511.0,277871222.0,629966543.0,115053173.0,
Net Short Term Debt Issuance,,,,585666203.0,500329594.0
Short Term Debt Issuance,,,,585666203.0,500329594.0
Net Long Term Debt Issuance,-279725511.0,277871222.0,629966543.0,115053173.0,
Long Term Debt Payments,-1265313992.0,-1171090507.0,-1054313875.0,-470613030.0,
Long Term Debt Issuance,985588481.0,1448961729.0,1684280418.0,585666203.0,
Investing Cash Flow,10170211.0,39042214.0,-86732268.0,82889163.0,
Net Other Investing Changes,,,,,152250000.0
Dividends Received Cfi,127846519.0,78919994.0,27650000.0,2715420.0,
Net Investment Purchase And Sale,-90068550.0,-4551621.0,28564421.0,-12265186.0,
Sale Of Investment,21702317.0,21857260.0,38723119.0,95473614.0,
Purchase Of Investment,-111770867.0,-26408881.0,-10158698.0,-107738800.0,
Net Investment Properties Purchase And Sale,0.0,12512066.0,-88249954.0,136863411.0,
Sale Of Investment Properties,0.0,40636257.0,24771491.0,156803135.0,
Purchase Of Investment Properties,0.0,-28124191.0,-113021445.0,-19939724.0,
Net Business Purchase And Sale,44282257.0,-5150092.0,-7943831.0,-531250.0,
Sale Of Business,55760130.0,70000.0,19937544.0,0.0,
Purchase Of Business,-11477873.0,-5220092.0,-27881375.0,-531250.0,
Net Intangibles Purchase And Sale,,0.0,-1693065.0,0.0,-963638.0
Purchase Of Intangibles,,0.0,-1693065.0,0.0,-963638.0
Net PPE Purchase And Sale,-71890015.0,-42688133.0,-45059839.0,-43893232.0,
Sale Of PPE,196192.0,0.0,639884.0,31677.0,
Purchase Of PPE,-72086207.0,-42688133.0,-45699723.0,-43924909.0,
Operating Cash Flow,442106962.0,-143939498.0,-148309614.0,459873.0,
Taxes Refund Paid,-16650908.0,-10877584.0,-6682264.0,-5355778.0,
Interest Paid Cfo,-103150049.0,-114269224.0,-77311428.0,-20787039.0,
Change In Working Capital,112481157.0,-386839703.0,-323417479.0,-158268365.0,
Change In Other Current Assets,548106888.0,-156242012.0,9012555.0,-9455154.0,
Change In Accrued Expense,216982901.0,232793759.0,134421675.0,112842007.0,
Change In Payable,982500748.0,-7301403.0,297132683.0,194532931.0,
Change In Prepaid Assets,-178207791.0,103721641.0,-153816666.0,48591611.0,
Change In Inventory,-851963561.0,-227700016.0,-505624496.0,-512547293.0,
Change In Receivables,-604938028.0,-332111672.0,-104543230.0,7767533.0,
Other Non Cash Items,122706193.0,122526025.0,99851267.0,21190109.0,
Provisionand Write Offof Assets,5771791.0,2579638.0,6451495.0,-2574137.0,
Depreciation And Amortization,34139994.0,23832280.0,12768494.0,13861639.0,
Amortization Cash Flow,2605394.0,2612272.0,217906.0,300134.0,
Depreciation,31534600.0,21220008.0,12550588.0,13561505.0,
Pension And Employee Benefit Expense,8912043.0,6062100.0,3720039.0,3026415.0,
Gain Loss On Investment Securities,-6622919.0,-9558729.0,-14989534.0,-71081864.0,
Gain Loss On Sale Of PPE,-29021.0,-128272.0,-305521.0,59320.0,
Gain Loss On Sale Of Business,-38761527.0,0.0,,0.0,-13935504.0
Net Income From Continuing Operations,345193961.0,295462221.0,218144859.0,256642430.0,
