,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,39176700.0,39176700.0,39176700.0,39176700.0,
Share Issued,39176700.0,39176700.0,39176700.0,39176700.0,
Net Debt,81901624.0,66516914.0,6013232.0,2601170.0,
Total Debt,83245805.0,67660712.0,15603458.0,8095482.0,
Tangible Book Value,86770682.0,179485190.0,328274987.0,229902251.0,
Invested Capital,170016487.0,247145902.0,343774987.0,237222621.0,
Working Capital,-176925135.0,-115438906.0,-78353305.0,-46547576.0,
Net Tangible Assets,86770682.0,179485190.0,328274987.0,229902251.0,
Capital Lease Obligations,,0.0,103458.0,776181.0,133846.0
Common Stock Equity,86770682.0,179485190.0,328274987.0,229903320.0,
Total Capitalization,101324067.0,182866556.0,338274987.0,229903320.0,
Total Equity Gross Minority Interest,87217027.0,179985190.0,328774987.0,269118703.0,
Minority Interest,446345.0,500000.0,500000.0,39215383.0,
Stockholders Equity,86770682.0,179485190.0,328274987.0,229903320.0,
Other Equity Interest,,,,,-6795400.0
Retained Earnings,-303282531.0,-207410618.0,-63184610.0,-163094500.0,
Capital Stock,391767000.0,391767000.0,391767000.0,391767000.0,
Common Stock,391767000.0,391767000.0,391767000.0,391767000.0,
Total Liabilities Net Minority Interest,241453900.0,208162614.0,169808942.0,155727377.0,
Total Non Current Liabilities Net Minority Interest,27183005.0,18202396.0,24409585.0,13702383.0,
Non Current Pension And Other Postretirement Benefit Plans,12629620.0,14821030.0,14320590.0,13055659.0,
Non Current Deferred Revenue,,,,,0.0
Long Term Debt And Capital Lease Obligation,14553385.0,3381366.0,10088995.0,646724.0,
Long Term Capital Lease Obligation,,0.0,88995.0,646724.0,122050.0
Long Term Debt,14553385.0,3381366.0,10000000.0,0.0,
Current Liabilities,214270895.0,189960218.0,145399357.0,142024994.0,
Current Deferred Taxes Liabilities,3758489.0,4707820.0,5313835.0,6095795.0,
Current Debt And Capital Lease Obligation,68692420.0,64279346.0,5514463.0,7448758.0,
Current Capital Lease Obligation,,0.0,14463.0,129457.0,11796.0
Current Debt,68692420.0,64279346.0,5500000.0,7319301.0,
Pensionand Other Post Retirement Benefit Plans Current,5195466.0,3532162.0,,,
Current Provisions,4208321.0,5084038.0,21421779.0,18184030.0,
Payables,87469846.0,69843060.0,80620239.0,81725101.0,
Other Payable,22301311.0,12010317.0,24186495.0,35281366.0,
Dividends Payable,22871812.0,22941737.0,22961106.0,22997464.0,
Total Tax Payable,1651578.0,160772.0,0.0,0.0,
Accounts Payable,40645145.0,34730234.0,33472638.0,23446271.0,
Total Assets,328670927.0,388147804.0,498583929.0,424846080.0,
Total Non Current Assets,291325167.0,313626492.0,431537877.0,329368662.0,
Investmentin Financial Assets,222400.0,1131600.0,789520.0,681458.0,
Available For Sale Securities,222400.0,1131600.0,789520.0,681458.0,
Long Term Equity Investment,138480389.0,131385313.0,201495269.0,3559285.0,
Investmentsin Joint Venturesat Cost,,0.0,0.0,,
Investmentsin Associatesat Cost,,131385313.0,201495269.0,,15433309.0
Goodwill And Other Intangible Assets,,,0.0,1069.0,5344.0
Other Intangible Assets,,,,1069.0,5344.0
Net PPE,152622378.0,181109579.0,212799943.0,306185610.0,
Accumulated Depreciation,-638675103.0,-608864250.0,-614304231.0,-605819755.0,
Gross PPE,791297481.0,789973829.0,827104174.0,912005365.0,
Construction In Progress,12498276.0,12544595.0,27782144.0,74235162.0,
Other Properties,278280489.0,276962617.0,264513588.0,263309677.0,
Machinery Furniture Equipment,159486427.0,159434328.0,172339833.0,198489974.0,
Buildings And Improvements,298082289.0,298082289.0,319248009.0,332749952.0,
Land And Improvements,42950000.0,42950000.0,43220600.0,43220600.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,37345760.0,74521312.0,67046052.0,95477418.0,
Other Current Assets,,1851667.0,8821500.0,9072145.0,8926145.0
Assets Held For Sale Current,18021908.0,20544743.0,57108.0,370816.0,
Prepaid Assets,1440738.0,1807215.0,4962608.0,9289444.0,
Inventory,10034200.0,44111486.0,40241398.0,56821030.0,
Inventories Adjustments Allowances,-9715378.0,-15495548.0,-10575118.0,-2656917.0,
Other Inventories,,23826006.0,20993491.0,18560499.0,19376927.0
Finished Goods,6896765.0,23467872.0,14372051.0,23429243.0,
Raw Materials,12852813.0,12313156.0,15450974.0,17488205.0,
Other Receivables,6111593.0,914707.0,-3645093.0,3990920.0,
Accounts Receivable,393140.0,4147696.0,7121763.0,11214932.0,
Allowance For Doubtful Accounts Receivable,-16182331.0,-12511359.0,-11524146.0,-9952774.0,
Gross Accounts Receivable,16575471.0,16659055.0,18645909.0,21167706.0,
Cash Cash Equivalents And Short Term Investments,1344181.0,1143798.0,9486768.0,4718131.0,
Cash And Cash Equivalents,1344181.0,1143798.0,9486768.0,4718131.0,
Cash Equivalents,-6890.0,-6890.0,-6890.0,,
Cash Financial,1351071.0,1150688.0,9493658.0,4718131.0,
