,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1500000000.0,1500000000.0,1500000000.0,1500000000.0,
Share Issued,1500000000.0,1500000000.0,1500000000.0,1500000000.0,
Net Debt,8769061000.0,7846814000.0,9336267000.0,9399594000.0,
Total Debt,9140750000.0,8379180000.0,10170373000.0,10071761000.0,
Tangible Book Value,9032899000.0,11334927000.0,13093918000.0,15257632000.0,
Invested Capital,18119945000.0,19646014000.0,23174954000.0,25241917000.0,
Working Capital,-713810000.0,-3121575000.0,-1766091000.0,117251000.0,
Net Tangible Assets,9032899000.0,11334927000.0,13093918000.0,15257632000.0,
Capital Lease Obligations,200653000.0,236013000.0,279495000.0,307130000.0,
Common Stock Equity,9179848000.0,11502847000.0,13284076000.0,15477286000.0,
Total Capitalization,16943639000.0,16288150000.0,19375240000.0,22937941000.0,
Total Equity Gross Minority Interest,9179848000.0,11502847000.0,13284076000.0,15477286000.0,
Stockholders Equity,9179848000.0,11502847000.0,13284076000.0,15477286000.0,
Other Equity Interest,620874000.0,620874000.0,620874000.0,620874000.0,
Retained Earnings,-6521035000.0,-4515622000.0,-2711905000.0,-575431000.0,
Capital Stock,15000000000.0,15000000000.0,15000000000.0,15000000000.0,
Common Stock,15000000000.0,15000000000.0,15000000000.0,15000000000.0,
Total Liabilities Net Minority Interest,13544977000.0,13366443000.0,13396718000.0,12795951000.0,
Total Non Current Liabilities Net Minority Interest,8805285000.0,5753209000.0,7075153000.0,8492100000.0,
Other Non Current Liabilities,,,,140000000.0,
Non Current Pension And Other Postretirement Benefit Plans,859705000.0,767294000.0,725807000.0,620933000.0,
Tradeand Other Payables Non Current,,,,140000000.0,
Long Term Debt And Capital Lease Obligation,7945580000.0,4985915000.0,6349346000.0,7731167000.0,
Long Term Capital Lease Obligation,181789000.0,200612000.0,258182000.0,270512000.0,
Long Term Debt,7763791000.0,4785303000.0,6091164000.0,7460655000.0,
Current Liabilities,4739692000.0,7613234000.0,6321565000.0,4303851000.0,
Other Current Liabilities,43703000.0,21018000.0,17050000.0,19147000.0,
Current Deferred Taxes Liabilities,9502000.0,4681000.0,35471000.0,56075000.0,
Current Debt And Capital Lease Obligation,1195170000.0,3393265000.0,3821027000.0,2340594000.0,
Current Capital Lease Obligation,18864000.0,35401000.0,21313000.0,36618000.0,
Current Debt,1176306000.0,3357864000.0,3799714000.0,2303976000.0,
Pensionand Other Post Retirement Benefit Plans Current,131336000.0,114283000.0,97928000.0,83226000.0,
Payables,2429088000.0,3188585000.0,1606833000.0,1104732000.0,
Other Payable,82771000.0,127239000.0,23821000.0,73276000.0,
Accounts Payable,2346317000.0,3061346000.0,1583012000.0,1031456000.0,
Total Assets,22724825000.0,24869290000.0,26680794000.0,28273237000.0,
Total Non Current Assets,18698943000.0,20377631000.0,22125320000.0,23852135000.0,
Other Non Current Assets,1931000.0,3256000.0,3321000.0,4397000.0,
Non Current Prepaid Assets,24759000.0,16020000.0,18921000.0,0.0,
Non Current Deferred Assets,,,,4397000.0,5129000.0
Goodwill And Other Intangible Assets,146949000.0,167920000.0,190158000.0,219654000.0,
Other Intangible Assets,146949000.0,167920000.0,190158000.0,219654000.0,
Net PPE,18441936000.0,20134487000.0,21876426000.0,23585188000.0,
Accumulated Depreciation,-31326223000.0,-29968160000.0,-27781731000.0,-25289569000.0,
Gross PPE,49768159000.0,50102647000.0,49658157000.0,48874757000.0,
Construction In Progress,859429000.0,484661000.0,293991000.0,363623000.0,
Other Properties,780452000.0,754517000.0,800683000.0,726554000.0,
Machinery Furniture Equipment,45322905000.0,46027005000.0,45708010000.0,44950342000.0,
Buildings And Improvements,2663386000.0,2694477000.0,2682841000.0,2663051000.0,
Land And Improvements,141987000.0,141987000.0,172632000.0,171187000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4025882000.0,4491659000.0,4555474000.0,4421102000.0,
Other Current Assets,6557000.0,12301000.0,12438000.0,20691000.0,
Restricted Cash,,,53700000.0,49800000.0,
Prepaid Assets,88722000.0,102643000.0,97334000.0,100173000.0,
Inventory,1370809000.0,1362759000.0,1225662000.0,1381467000.0,
Finished Goods,790248000.0,800615000.0,680929000.0,836706000.0,
Raw Materials,580561000.0,562144000.0,544733000.0,544761000.0,
Other Receivables,175322000.0,271930000.0,237201000.0,146366000.0,
Taxes Receivable,162907000.0,128549000.0,123574000.0,116502000.0,
Accounts Receivable,2050529000.0,2317124000.0,2304654000.0,2241066000.0,
Allowance For Doubtful Accounts Receivable,-5551000.0,-5551000.0,-5551000.0,-5551000.0,
Gross Accounts Receivable,2056080000.0,2322675000.0,2310205000.0,2246617000.0,
Cash Cash Equivalents And Short Term Investments,171036000.0,296353000.0,554611000.0,365037000.0,
Cash And Cash Equivalents,171036000.0,296353000.0,554611000.0,365037000.0,
Cash Equivalents,56256000.0,247810000.0,476970000.0,358490000.0,
Cash Financial,114780000.0,48543000.0,77641000.0,56347000.0,
