,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-47248.2,3089.379451,0.0,0.0,
Tax Rate For Calcs,0.2,0.278724,0.221181,0.156224,
Normalized EBITDA,24396685.0,35063124.0,38018504.0,79651915.0,
Total Unusual Items,-236241.0,11084.0,,-654572.0,5321917.0
Total Unusual Items Excluding Goodwill,-236241.0,11084.0,,-654572.0,5321917.0
Net Income From Continuing Operation Net Minority Interest,5182654.0,16232927.0,20419420.0,56675330.0,
Reconciled Depreciation,12744504.0,12026970.0,11235205.0,12019766.0,
Reconciled Cost Of Revenue,721300284.0,649369711.0,728070014.0,919053528.0,
EBITDA,24160444.0,35074208.0,38018504.0,79651915.0,
EBIT,11415940.0,23047238.0,26783299.0,67632149.0,
Net Interest Income,165861.0,-586541.0,-615303.0,-515182.0,
Interest Expense,815438.0,541384.0,564864.0,,
Interest Income,1412077.0,0.0,,,
Normalized Income,5371646.8,16224932.379451,20419420.0,56675330.0,
Net Income From Continuing And Discontinued Operation,5182654.0,16232927.0,20419420.0,56675330.0,
Total Expenses,763024161.0,687512421.0,767406528.0,958730442.0,
Rent Expense Supplemental,799802.0,1060492.0,1459809.0,1400113.0,
Total Operating Income As Reported,5843269.0,19728501.0,2532424879.0,67168682.0,
Diluted Average Shares,28080000.0,28080000.0,32349699.0,28080000.0,
Basic Average Shares,28080000.0,28080000.0,32349699.0,28080000.0,
Diluted EPS,0.18,0.58,0.63,2.0125,
Basic EPS,0.18,0.58,0.63,2.0125,
Diluted NI Availto Com Stockholders,5182654.0,16232927.0,20419420.0,56675330.0,
Net Income Common Stockholders,5182654.0,16232927.0,20419420.0,56675330.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5182654.0,16232927.0,20419420.0,56675330.0,
Net Income Including Noncontrolling Interests,5182654.0,16232927.0,20419420.0,56675330.0,
Net Income Continuous Operations,5182654.0,16232927.0,20419420.0,56675330.0,
Tax Provision,5417848.0,6272927.0,5799015.0,10493352.0,
Pretax Income,10600502.0,22505854.0,26218435.0,67168682.0,
Other Non Operating Income Expenses,1412077.0,11084.0,85480.0,51715.0,
Special Income Charges,-236241.0,11084.0,,-654572.0,5321917.0
Other Special Charges,-410347.0,-11084.0,,,
Write Off,646588.0,0.0,,654572.0,-5321917.0
Net Non Operating Interest Income Expense,165861.0,-586541.0,-615303.0,-515182.0,
Total Other Finance Cost,430778.0,45157.0,50439.0,515182.0,
Interest Expense Non Operating,815438.0,541384.0,564864.0,,
Interest Income Non Operating,1412077.0,0.0,,,
Operating Income,7522806.0,19773658.0,25375318.0,67632149.0,
Operating Expense,41723877.0,38142710.0,39336514.0,39676914.0,
Other Operating Expenses,1826734.0,2179916.0,1696388.0,1927676.0,
Depreciation And Amortization In Income Statement,1093350.0,903577.0,1332080.0,1151727.0,
Amortization,111765.0,0.0,,,
Depreciation Income Statement,981585.0,903577.0,1332080.0,1151727.0,
Selling General And Administration,15613863.0,12554106.0,13378273.0,13258984.0,
Selling And Marketing Expense,13771103.0,10268638.0,11003960.0,10690824.0,
General And Administrative Expense,1842760.0,2285468.0,2374313.0,2568160.0,
Rent And Landing Fees,662853.0,906410.0,1060986.0,935566.0,
Gross Profit,49246683.0,57916368.0,64711832.0,107309063.0,
Cost Of Revenue,721300284.0,649369711.0,728070014.0,919053528.0,
Total Revenue,770546967.0,707286079.0,792781846.0,1026362591.0,
Operating Revenue,770546967.0,707286079.0,792781846.0,1026362591.0,
