,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,400000000.0,400000000.0,400000000.0,400000000.0,
Share Issued,400000000.0,400000000.0,400000000.0,400000000.0,
Total Debt,33215391.0,30882008.0,23821930.0,24106891.0,
Tangible Book Value,609927265.0,592281630.0,584149264.0,571910640.0,
Invested Capital,610579357.0,592983600.0,584699219.0,572508988.0,
Working Capital,575140452.0,552419448.0,561265214.0,554467679.0,
Net Tangible Assets,609927265.0,592281630.0,584149264.0,571910640.0,
Capital Lease Obligations,33215391.0,30882008.0,23821930.0,24106891.0,
Common Stock Equity,610579357.0,592983600.0,584699219.0,572508988.0,
Total Capitalization,610579357.0,592983600.0,584699219.0,572508988.0,
Total Equity Gross Minority Interest,610579357.0,592983600.0,584699219.0,572508988.0,
Stockholders Equity,610579357.0,592983600.0,584699219.0,572508988.0,
Retained Earnings,210579357.0,192983600.0,107381428.0,102882776.0,
Capital Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Common Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Total Liabilities Net Minority Interest,147832266.0,146492510.0,113082915.0,131951989.0,
Total Non Current Liabilities Net Minority Interest,33708533.0,30096627.0,23979273.0,24584016.0,
Non Current Pension And Other Postretirement Benefit Plans,21244011.0,17324514.0,15796387.0,15807740.0,
Long Term Debt And Capital Lease Obligation,12464522.0,12772113.0,8182886.0,8776276.0,
Long Term Capital Lease Obligation,12464522.0,12772113.0,8182886.0,8776276.0,
Current Liabilities,114123733.0,116395883.0,89103642.0,107367973.0,
Other Current Liabilities,4035536.0,3663974.0,3919691.0,3482590.0,
Current Deferred Taxes Liabilities,15217562.0,16556573.0,18141643.0,21711261.0,
Current Debt And Capital Lease Obligation,20750869.0,18109895.0,15639044.0,15330615.0,
Current Capital Lease Obligation,20750869.0,18109895.0,15639044.0,15330615.0,
Current Debt,,,,,0.0
Current Provisions,1991080.0,,,,
Payables,23014573.0,49195281.0,26790357.0,56035022.0,
Other Payable,2437790.0,19952383.0,3308948.0,2515565.0,
Total Tax Payable,1735486.0,6351826.0,4969454.0,4561153.0,
Accounts Payable,18841297.0,22891072.0,18511955.0,48958304.0,
Total Assets,758411623.0,739476110.0,697782134.0,704460977.0,
Total Non Current Assets,69147438.0,70660779.0,47413278.0,42625325.0,
Other Non Current Assets,,,9250.0,,
Investmentin Financial Assets,9770000.0,0.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,9770000.0,0.0,,,
Long Term Equity Investment,0.0,16363636.0,0.0,,
Investmentsin Associatesat Cost,0.0,16363636.0,,,
Goodwill And Other Intangible Assets,652092.0,701970.0,549955.0,598348.0,
Other Intangible Assets,652092.0,701970.0,549955.0,598348.0,
Net PPE,58725346.0,53595173.0,46863323.0,42026977.0,
Accumulated Depreciation,-115323760.0,-94925912.0,-78824412.0,-70573475.0,
Gross PPE,174049106.0,148521085.0,125687735.0,112600452.0,
Other Properties,114986943.0,96390576.0,76709203.0,68661623.0,
Machinery Furniture Equipment,45858405.0,38926751.0,34631531.0,29591828.0,
Buildings And Improvements,3778758.0,3778758.0,3944528.0,3944528.0,
Land And Improvements,9425000.0,9425000.0,10402473.0,10402473.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,689264185.0,668815331.0,650368856.0,661835652.0,
Prepaid Assets,28781879.0,28395853.0,16016205.0,21263047.0,
Inventory,262529341.0,274393240.0,298373210.0,312620322.0,
Inventories Adjustments Allowances,-33588448.0,-28901349.0,-30620732.0,-20167849.0,
Finished Goods,280037084.0,284717817.0,303468178.0,317435620.0,
Work In Process,16080705.0,18576772.0,25525764.0,15352551.0,
Raw Materials,,,25525764.0,15352551.0,
Other Receivables,7533404.0,1225909.0,179814.0,19951110.0,
Accounts Receivable,106392009.0,174041494.0,194644467.0,226020138.0,
Allowance For Doubtful Accounts Receivable,-70291612.0,-76121436.0,-61580932.0,-94167477.0,
Gross Accounts Receivable,176683621.0,250162930.0,256225399.0,320187615.0,
Cash Cash Equivalents And Short Term Investments,284027552.0,190758835.0,141155160.0,103244082.0,
Other Short Term Investments,384036.0,290383.0,10444025.0,8692709.0,
Cash And Cash Equivalents,283643516.0,190468452.0,130711135.0,94551373.0,
Cash Equivalents,170300000.0,21200000.0,,,
Cash Financial,113343516.0,169268452.0,130711135.0,94551373.0,
