,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1611395.2,2039198.2,4333.401919,590862.731476,
Tax Rate For Calcs,0.2,0.2,0.000206,0.030624,
Normalized EBITDA,188884177.0,162609869.0,158673626.0,142784825.0,
Total Unusual Items,8056976.0,10195991.0,21073173.0,19293945.0,
Total Unusual Items Excluding Goodwill,8056976.0,10195991.0,21073173.0,19293945.0,
Net Income From Continuing Operation Net Minority Interest,103694624.0,88436872.0,110901375.0,97579682.0,
Reconciled Depreciation,49467863.0,50577830.0,45898765.0,45834600.0,
Reconciled Cost Of Revenue,83665588.0,84232854.0,99405933.0,89908969.0,
EBITDA,196941153.0,172805860.0,179746799.0,162078770.0,
EBIT,147473290.0,122228030.0,133848034.0,116244170.0,
Net Interest Income,-42549044.0,-31549787.0,-22023413.0,-15678087.0,
Interest Expense,43778666.0,33791158.0,22923849.0,15581777.0,
Interest Income,1230751.0,2244130.0,971718.0,0.0,
Normalized Income,97249043.2,80280079.2,89832535.401919,78876599.731476,
Net Income From Continuing And Discontinued Operation,103694624.0,88436872.0,110901375.0,97579682.0,
Total Expenses,146202242.0,148062124.0,157889665.0,150169396.0,
Total Operating Income As Reported,,,,,112513547.0
Diluted Average Shares,,162881100.0,162881100.0,162881100.0,162881100.0
Basic Average Shares,,162881100.0,162881100.0,162881100.0,162881100.0
Diluted EPS,,0.543,0.6809,0.599,0.4015
Basic EPS,,0.543,0.6809,0.599,0.4015
Diluted NI Availto Com Stockholders,103694624.0,88436872.0,110901375.0,97579682.0,
Net Income Common Stockholders,103694624.0,88436872.0,110901375.0,97579682.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,103694624.0,88436872.0,110901375.0,97579682.0,
Net Income Including Noncontrolling Interests,103694624.0,88436872.0,110901375.0,97579682.0,
Net Income Continuous Operations,103694624.0,88436872.0,110901375.0,97579682.0,
Tax Provision,,0.0,22810.0,3082711.0,2409269.0
Pretax Income,103694624.0,88436872.0,110924185.0,100662393.0,
Other Non Operating Income Expenses,6288147.0,9362002.0,585563.0,533974.0,
Special Income Charges,6240737.0,10193253.0,21069852.0,19292450.0,
Impairment Of Capital Assets,-6240737.0,-10193253.0,-21069852.0,-19292450.0,
Net Non Operating Interest Income Expense,-42549044.0,-31549787.0,-22023413.0,-15678087.0,
Total Other Finance Cost,1129.0,2759.0,71282.0,96310.0,
Interest Expense Non Operating,43778666.0,33791158.0,22923849.0,15581777.0,
Interest Income Non Operating,1230751.0,2244130.0,971718.0,0.0,
Operating Income,131898545.0,92557743.0,85188658.0,96512562.0,
Operating Expense,62536654.0,63829270.0,58483732.0,60260427.0,
Other Operating Expenses,5998805.0,6039203.0,5269523.0,7000873.0,
Depreciation And Amortization In Income Statement,49467863.0,50577830.0,45898765.0,45834600.0,
Amortization,1259713.0,1963159.0,1270205.0,776816.0,
Depreciation Income Statement,48208150.0,48614671.0,44628560.0,45057784.0,
Selling General And Administration,6954644.0,7112237.0,7115444.0,7224954.0,
General And Administrative Expense,6954644.0,7112237.0,7115444.0,7224954.0,
Gross Profit,194435199.0,156387013.0,143672390.0,156772989.0,
Cost Of Revenue,83665588.0,84232854.0,99405933.0,89908969.0,
Total Revenue,278100787.0,240619867.0,243078323.0,246681958.0,
Operating Revenue,278100787.0,240619867.0,243078323.0,246681958.0,
