,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,137500000.0,137500000.0,137500000.0,137500000.0,
Share Issued,137500000.0,137500000.0,137500000.0,137500000.0,
Net Debt,722766000.0,703695000.0,647856000.0,579228000.0,
Total Debt,742668000.0,714280000.0,660005000.0,589203000.0,
Tangible Book Value,1152315000.0,1195803000.0,1237875000.0,1272944000.0,
Invested Capital,1894983000.0,1910083000.0,1897880000.0,1862147000.0,
Working Capital,-31320000.0,-6520000.0,-5381000.0,11499000.0,
Net Tangible Assets,1152315000.0,1195803000.0,1237875000.0,1272944000.0,
Common Stock Equity,1152315000.0,1195803000.0,1237875000.0,1272944000.0,
Total Capitalization,1894983000.0,1910083000.0,1897880000.0,1862147000.0,
Total Equity Gross Minority Interest,1152315000.0,1195803000.0,1237875000.0,1272944000.0,
Stockholders Equity,1152315000.0,1195803000.0,1237875000.0,1272944000.0,
Total Liabilities Net Minority Interest,836095000.0,797206000.0,747446000.0,663744000.0,
Total Non Current Liabilities Net Minority Interest,742668000.0,714280000.0,660005000.0,589918000.0,
Other Non Current Liabilities,,,720000.0,715000.0,
Long Term Debt And Capital Lease Obligation,742668000.0,714280000.0,660005000.0,589203000.0,
Long Term Debt,742668000.0,714280000.0,660005000.0,589203000.0,
Current Liabilities,93427000.0,82926000.0,87441000.0,73826000.0,
Other Current Liabilities,4646000.0,6117000.0,6476000.0,6731000.0,
Current Deferred Taxes Liabilities,345000.0,345000.0,345000.0,2154000.0,
Payables,33708000.0,32094000.0,34406000.0,22887000.0,
Other Payable,29449000.0,30401000.0,34406000.0,22752000.0,
Total Tax Payable,2925000.0,777000.0,,,
Accounts Payable,1334000.0,916000.0,0.0,135000.0,
Total Assets,1988410000.0,1993009000.0,1985321000.0,1936688000.0,
Total Non Current Assets,1926303000.0,1916603000.0,1903261000.0,1851363000.0,
Other Non Current Assets,1780608000.0,1784937000.0,,,
Investment Properties,1780608000.0,1784937000.0,1764589000.0,1851363000.0,
Net PPE,145695000.0,131666000.0,138672000.0,,
Accumulated Depreciation,-77361000.0,-69928000.0,-57516000.0,,
Gross PPE,223056000.0,201594000.0,196188000.0,,
Construction In Progress,27969000.0,6507000.0,1799000.0,,
Other Properties,-1928800000.0,-1909159000.0,,,
Machinery Furniture Equipment,15968000.0,15968000.0,15270000.0,,
Buildings And Improvements,147349000.0,147349000.0,147349000.0,,
Land And Improvements,31770000.0,31770000.0,31770000.0,,
Properties,0.0,0.0,0.0,,
Current Assets,62107000.0,76406000.0,82060000.0,85325000.0,
Prepaid Assets,3942000.0,2375000.0,588000.0,883000.0,
Other Receivables,3824000.0,6809000.0,1010000.0,1305000.0,
Taxes Receivable,1405000.0,795000.0,2758000.0,1028000.0,
Accounts Receivable,33034000.0,55842000.0,65555000.0,72134000.0,
Allowance For Doubtful Accounts Receivable,-22679000.0,-23232000.0,-23480000.0,-19866000.0,
Gross Accounts Receivable,55713000.0,79074000.0,89035000.0,92000000.0,
Cash Cash Equivalents And Short Term Investments,19902000.0,10585000.0,12149000.0,9975000.0,
Other Short Term Investments,,,,,40031000.0
Cash And Cash Equivalents,19902000.0,10585000.0,12149000.0,9975000.0,
Cash Financial,19902000.0,10585000.0,12149000.0,9975000.0,
