,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,107507035.0,107507035.0,107507035.0,107507035.0,
Share Issued,107507035.0,107507035.0,107507035.0,107507035.0,
Net Debt,605071870.0,599353494.0,603151402.0,745757620.0,
Total Debt,610000000.0,602882834.0,607982834.0,747982834.0,
Tangible Book Value,816075168.0,842698635.0,855543626.0,850932227.0,
Invested Capital,610000000.0,602882834.0,607982834.0,747982834.0,
Working Capital,53704172.0,52508329.0,52916556.0,46158800.0,
Net Tangible Assets,816075168.0,842698635.0,855543626.0,850932227.0,
Common Stock Equity,840879665.0,869566875.0,884475609.0,882036779.0,
Total Capitalization,1450879665.0,1472449709.0,1492458443.0,1630019613.0,
Total Equity Gross Minority Interest,840879665.0,869566875.0,884475609.0,882036779.0,
Stockholders Equity,840879665.0,869566875.0,884475609.0,882036779.0,
Total Liabilities Net Minority Interest,651512341.0,657084238.0,628995780.0,776394568.0,
Total Non Current Liabilities Net Minority Interest,610000000.0,602882834.0,607982834.0,747982834.0,
Long Term Debt And Capital Lease Obligation,610000000.0,602882834.0,607982834.0,747982834.0,
Long Term Debt,610000000.0,602882834.0,607982834.0,747982834.0,
Current Liabilities,41512341.0,54201404.0,21012946.0,28411734.0,
Current Deferred Taxes Liabilities,,,0.0,5964130.0,4084149.0
Payables,8897050.0,13766094.0,6246263.0,4427609.0,
Other Payable,,299000.0,1818659.0,2399565.0,5249168.0
Dividends Payable,0.0,7591486.0,0.0,,
Accounts Payable,8897050.0,5875608.0,4427604.0,4427609.0,
Total Assets,1492392006.0,1526651113.0,1513471389.0,1658431347.0,
Total Non Current Assets,1397175493.0,1419941380.0,1439541887.0,1583860813.0,
Investment Properties,1372370996.0,1393073140.0,1410609904.0,1552756261.0,
Goodwill And Other Intangible Assets,24804497.0,26868240.0,28931983.0,31104552.0,
Other Intangible Assets,24804497.0,26868240.0,28931983.0,31104552.0,
Current Assets,95216513.0,106709733.0,73929502.0,74570534.0,
Other Current Assets,6529809.0,,722827.0,307075.0,
Prepaid Assets,,640250.0,399027.0,630000.0,985304.0
Other Receivables,,736891.0,734074.0,11247.0,
Taxes Receivable,,2216302.0,1197391.0,54980.0,726806.0
Accounts Receivable,75349240.0,72387065.0,66767578.0,65602113.0,
Allowance For Doubtful Accounts Receivable,-42473699.0,-33629666.0,-43105450.0,-26452829.0,
Gross Accounts Receivable,117822939.0,106016731.0,109873028.0,92054942.0,
Cash Cash Equivalents And Short Term Investments,13337464.0,30729225.0,4831432.0,7965119.0,
Other Short Term Investments,8409334.0,27199885.0,,5739905.0,15715268.0
Cash And Cash Equivalents,4928130.0,3529340.0,4831432.0,2225214.0,
Cash Financial,4928130.0,3529340.0,4831432.0,2225214.0,
