,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2718894.726287,-25879306.8,-223602.8,-5049.892844,
Tax Rate For Calcs,0.00806,0.2,0.2,0.037122,
Normalized EBITDA,-71060237.0,-128751168.0,-26372491.0,349150516.0,
Total Unusual Items,-337332227.0,-2371051.0,-1118014.0,-136036.0,
Total Unusual Items Excluding Goodwill,-337332227.0,-129396534.0,-1118014.0,-136036.0,
Net Income From Continuing Operation Net Minority Interest,-479662530.0,-278589455.0,-177800467.0,206428499.0,
Reconciled Depreciation,103188219.0,113974473.0,109714906.0,110955572.0,
Reconciled Cost Of Revenue,613883490.0,612262659.0,718581705.0,664629817.0,
EBITDA,-408392464.0,-131122219.0,-27490505.0,349014480.0,
EBIT,-511580683.0,-245096692.0,-137205411.0,238058908.0,
Net Interest Income,-48307950.0,-43832197.0,-22086304.0,-33885882.0,
Interest Expense,35011364.0,42877688.0,27920786.0,23671994.0,
Interest Income,3489477.0,11071103.0,9003545.0,4535026.0,
Normalized Income,-145049197.726287,-48046744.8,-176906055.8,206559485.107156,
Net Income From Continuing And Discontinued Operation,-479662530.0,-278589455.0,-177800467.0,206428499.0,
Total Expenses,782885725.0,820186652.0,869889288.0,828415437.0,
Rent Expense Supplemental,2304257.0,1844527.0,1573132.0,400743.0,
Total Operating Income As Reported,-500658427.0,-247122254.0,-146208956.0,244389969.0,
Diluted Average Shares,,67450863.0,67450863.0,67450863.0,67450863.0
Basic Average Shares,,67450863.0,67450863.0,67450863.0,67450863.0
Diluted EPS,,-4.13,-2.64,3.06,3.62
Basic EPS,,-4.13,-2.64,3.06,3.62
Diluted NI Availto Com Stockholders,-479662530.0,-278589455.0,-177800467.0,206428499.0,
Net Income Common Stockholders,-479662530.0,-278589455.0,-177800467.0,206428499.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-479662530.0,-278589455.0,-177800467.0,206428499.0,
Minority Interests,62523990.0,13929552.0,,,
Net Income Including Noncontrolling Interests,-542186520.0,-292519007.0,-177800467.0,206428499.0,
Net Income Continuous Operations,-542186520.0,-292519007.0,-177800467.0,206428499.0,
Tax Provision,-4405527.0,4544627.0,12674270.0,7958415.0,
Pretax Income,-546592047.0,-287974380.0,-165126197.0,214386914.0,
Special Income Charges,-337332227.0,-129396534.0,-1118014.0,-136036.0,
Other Special Charges,843797.0,328828.0,1118014.0,136036.0,
Impairment Of Capital Assets,336488430.0,2042223.0,,0.0,3594929.0
Net Non Operating Interest Income Expense,-48307950.0,-43832197.0,-22086304.0,-33885882.0,
Total Other Finance Cost,16786063.0,12025612.0,3169063.0,14748914.0,
Interest Expense Non Operating,35011364.0,42877688.0,27920786.0,23671994.0,
Interest Income Non Operating,3489477.0,11071103.0,9003545.0,4535026.0,
Operating Income,-160951870.0,-114621488.0,-141921879.0,248408832.0,
Operating Expense,169002235.0,207923993.0,151307583.0,163785620.0,
Other Operating Expenses,6069632.0,10528131.0,2644430.0,7795670.0,
Depreciation And Amortization In Income Statement,3833560.0,4281908.0,2781239.0,2329254.0,
Amortization,1558964.0,1919639.0,1260900.0,1180750.0,
Depreciation Income Statement,2274596.0,2362269.0,1520339.0,1148504.0,
Selling General And Administration,100166402.0,133295467.0,95321831.0,116063981.0,
Selling And Marketing Expense,73242064.0,84058262.0,69737716.0,95856220.0,
General And Administrative Expense,26924338.0,49237205.0,25584115.0,20207761.0,
Rent And Landing Fees,2304257.0,1844527.0,1573132.0,400743.0,
Gross Profit,8050365.0,93302505.0,9385704.0,412194452.0,
Cost Of Revenue,613883490.0,612262659.0,718581705.0,664629817.0,
Total Revenue,621933855.0,705565164.0,727967409.0,1076824269.0,
Operating Revenue,621933855.0,705565164.0,727967409.0,1076824269.0,
