,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.128574,0.138331,0.148455,0.146242,
Total Unusual Items,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,8452094000.0,8070461000.0,7002373000.0,4881465000.0,
Reconciled Depreciation,711910000.0,546646000.0,565603000.0,464482000.0,
Normalized Income,8452094000.0,8070461000.0,7002373000.0,4881465000.0,
Net Income From Continuing And Discontinued Operation,8452094000.0,8070461000.0,7002373000.0,4827605000.0,
Diluted Average Shares,2054794522.0,2054794522.0,2054794522.0,2054794522.0,
Basic Average Shares,2054794522.0,2054794522.0,2054794522.0,2054794522.0,
Diluted EPS,3.81,3.78,3.41,2.35,
Basic EPS,3.81,3.78,3.41,2.35,
Diluted NI Availto Com Stockholders,8452094000.0,8070461000.0,7002373000.0,4827605000.0,
Net Income Common Stockholders,8452094000.0,8070461000.0,7002373000.0,4827605000.0,
Net Income,8452094000.0,8070461000.0,7002373000.0,4827605000.0,
Minority Interests,,,0.0,2010000.0,2782000.0
Net Income Including Noncontrolling Interests,8452094000.0,8070461000.0,7002373000.0,4825595000.0,
Net Income Discontinuous Operations,,,0.0,-53860000.0,-30167000.0
Net Income Continuous Operations,8452094000.0,8070461000.0,7002373000.0,4879455000.0,
Tax Provision,1247061000.0,1295621000.0,1220769000.0,835810000.0,
Pretax Income,9699155000.0,9366082000.0,8223142000.0,5715265000.0,
Special Income Charges,,,,,0.0
Gain On Sale Of Security,11907571000.0,11090190000.0,10399622000.0,7478927000.0,
Operating Expense,4582077000.0,4408229000.0,4221428000.0,3661846000.0,
Other Operating Expenses,119771000.0,117333000.0,108338000.0,0.0,
Depreciation And Amortization In Income Statement,711910000.0,546646000.0,565603000.0,464482000.0,
Depreciation Income Statement,711910000.0,546646000.0,565603000.0,464482000.0,
Selling General And Administration,1246915000.0,1394556000.0,1386042000.0,1337942000.0,
General And Administrative Expense,1246915000.0,1394556000.0,1386042000.0,1337942000.0,
Rent And Landing Fees,84804000.0,77818000.0,73646000.0,49957000.0,
Total Revenue,14841606000.0,14136138000.0,12814086000.0,9654205000.0,
Operating Revenue,14841606000.0,14136138000.0,12814086000.0,9654205000.0,
