,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,53873.279807,60664.540607,15589.1568,9940.947825,
Tax Rate For Calcs,0.035253,0.051269,0.053225,0.041776,
Normalized EBITDA,1145585623.0,973061812.0,996724203.0,871458810.0,
Total Unusual Items,1528205.0,1183251.0,292893.0,237957.0,
Total Unusual Items Excluding Goodwill,1528205.0,1183251.0,292893.0,237957.0,
Net Income From Continuing Operation Net Minority Interest,822041282.0,645759043.0,657687906.0,599305261.0,
Reconciled Depreciation,244388762.0,237993888.0,223472784.0,188545110.0,
Reconciled Cost Of Revenue,1861100161.0,1642694695.0,1392428883.0,1232540546.0,
EBITDA,1147113828.0,974245063.0,997017096.0,871696767.0,
EBIT,902725066.0,736251175.0,773544312.0,683151657.0,
Net Interest Income,2888192.0,-18475345.0,-39974370.0,-22305016.0,
Interest Expense,19551977.0,30455304.0,46456505.0,22880351.0,
Interest Income,22440169.0,11979959.0,6482135.0,575335.0,
Normalized Income,820566950.279807,644636456.540607,657410602.1568,599077244.947825,
Net Income From Continuing And Discontinued Operation,822041282.0,645759043.0,657687906.0,599305261.0,
Total Expenses,2353117631.0,2174001335.0,1957327486.0,1668387589.0,
Rent Expense Supplemental,,,,,0.0
Total Operating Income As Reported,880284897.0,724271216.0,756856348.0,672696119.0,
Diluted Average Shares,200000000.0,200000000.0,200000000.0,200000000.0,
Basic Average Shares,200000000.0,200000000.0,200000000.0,200000000.0,
Diluted EPS,4.11,3.23,3.29,3.0,
Basic EPS,4.11,3.23,3.29,3.0,
Diluted NI Availto Com Stockholders,822041282.0,645759043.0,657687906.0,599305261.0,
Net Income Common Stockholders,822041282.0,645759043.0,657687906.0,599305261.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,822041282.0,645759043.0,657687906.0,599305261.0,
Minority Interests,-29997613.0,-23851114.0,-30700834.0,-33382395.0,
Net Income Including Noncontrolling Interests,852038895.0,669610157.0,688388740.0,632687656.0,
Net Income Continuous Operations,852038895.0,669610157.0,688388740.0,632687656.0,
Tax Provision,31134194.0,36185714.0,38699067.0,27583650.0,
Pretax Income,883173089.0,705795871.0,727087807.0,660271306.0,
Other Non Operating Income Expenses,9294294.0,7511130.0,8382820.0,6733467.0,
Special Income Charges,1528205.0,1183251.0,292893.0,237957.0,
Other Special Charges,-1528205.0,-1183251.0,-292893.0,-237957.0,
Write Off,-9834961.0,78406331.0,117256160.0,18270433.0,
Net Non Operating Interest Income Expense,2888192.0,-18475345.0,-39974370.0,-22305016.0,
Interest Expense Non Operating,19551977.0,30455304.0,46456505.0,22880351.0,
Interest Income Non Operating,22440169.0,11979959.0,6482135.0,575335.0,
Operating Income,869462398.0,705371006.0,748180635.0,665724695.0,
Operating Expense,492017470.0,531306640.0,564898603.0,435847043.0,
Other Operating Expenses,9402077.0,111546868.0,135647749.0,35063145.0,
Depreciation And Amortization In Income Statement,52359994.0,50522759.0,47119313.0,40015958.0,
Amortization,4459265.0,4142953.0,3565395.0,3343598.0,
Depreciation Income Statement,47900729.0,46379806.0,43553918.0,36672360.0,
Selling General And Administration,133747902.0,104350313.0,123314134.0,99369666.0,
Selling And Marketing Expense,35922372.0,31566385.0,35174483.0,28262577.0,
General And Administrative Expense,97825530.0,72783928.0,88139651.0,71107089.0,
Rent And Landing Fees,,,,,0.0
Gross Profit,1361479868.0,1236677646.0,1313079238.0,1101571738.0,
Cost Of Revenue,1861100161.0,1642694695.0,1392428883.0,1232540546.0,
Total Revenue,3222580029.0,2879372341.0,2705508121.0,2334112284.0,
Operating Revenue,3222580029.0,2879372341.0,2705508121.0,2334112284.0,
