,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,4784.608999,5370.494759,-58054.268052,-17146.564209,
Tax Rate For Calcs,0.039728,0.031267,0.099449,0.02549,
Normalized EBITDA,119962012.0,130668718.0,88841533.0,150083825.0,
Total Unusual Items,120435.0,171761.0,-583757.0,-672672.0,
Total Unusual Items Excluding Goodwill,120435.0,171761.0,-583757.0,-672672.0,
Net Income From Continuing Operation Net Minority Interest,83660329.0,96831561.0,47878843.0,109994168.0,
Reconciled Depreciation,31672175.0,29788662.0,31490317.0,33162700.0,
Reconciled Cost Of Revenue,107853123.0,104949330.0,118725537.0,108883907.0,
EBITDA,120082447.0,130840479.0,88257776.0,149411153.0,
EBIT,88410272.0,101051817.0,56767459.0,116248453.0,
Net Interest Income,-1288805.0,-1094877.0,-3601272.0,-3377170.0,
Interest Expense,1288805.0,1094877.0,3601272.0,3377170.0,
Normalized Income,83544678.608999,96665170.494759,48404545.731948,110649693.435791,
Net Income From Continuing And Discontinued Operation,83660329.0,96831561.0,47878843.0,104330993.0,
Total Expenses,133185853.0,125964148.0,135413482.0,122837663.0,
Rent Expense Supplemental,1580750.0,167392.0,,,
Total Operating Income As Reported,-1734322.0,15900872.0,20685532.0,-10456899.0,
Diluted Average Shares,32900000.0,32900000.0,32900000.0,32900000.0,
Basic Average Shares,32900000.0,32900000.0,32900000.0,32900000.0,
Diluted EPS,2.54,2.94,1.46,3.17,
Basic EPS,2.54,2.94,1.46,3.17,
Diluted NI Availto Com Stockholders,83660329.0,96831561.0,47878843.0,104330993.0,
Net Income Common Stockholders,83660329.0,96831561.0,47878843.0,104330993.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,83660329.0,96831561.0,47878843.0,104330993.0,
Net Income Including Noncontrolling Interests,83660329.0,96831561.0,47878843.0,104330993.0,
Net Income Discontinuous Operations,,,0.0,-5663175.0,-2449166.0
Net Income Continuous Operations,83660329.0,96831561.0,47878843.0,109994168.0,
Tax Provision,3461138.0,3125379.0,5287344.0,2877115.0,
Pretax Income,87121467.0,99956940.0,53166187.0,112871283.0,
Other Non Operating Income Expenses,2762816.0,2762816.0,2762816.0,736415.0,
Special Income Charges,120435.0,171761.0,-583757.0,-672672.0,
Other Special Charges,-120435.0,-171761.0,-7826.0,,-1106694.0
Write Off,,1476190.0,591583.0,672672.0,5108160.0
Net Non Operating Interest Income Expense,-1288805.0,-1094877.0,-3601272.0,-3377170.0,
Interest Expense Non Operating,1288805.0,1094877.0,3601272.0,3377170.0,
Operating Income,-4617573.0,12966295.0,18506473.0,-10520642.0,
Operating Expense,25332730.0,21014818.0,16687945.0,13953756.0,
Other Operating Expenses,2167797.0,2534996.0,1392907.0,631599.0,
Depreciation And Amortization In Income Statement,637765.0,610923.0,762948.0,664078.0,
Amortization,18020.0,0.0,,,
Depreciation Income Statement,619745.0,610923.0,762948.0,664078.0,
Selling General And Administration,10930413.0,8740676.0,5183299.0,5656763.0,
Selling And Marketing Expense,6575464.0,5401766.0,2625976.0,2183735.0,
General And Administrative Expense,4354949.0,3338910.0,2557323.0,3473028.0,
Rent And Landing Fees,1580750.0,167392.0,,,
Gross Profit,20715157.0,33981113.0,35194418.0,3433114.0,
Cost Of Revenue,107853123.0,104949330.0,118725537.0,108883907.0,
Total Revenue,128568280.0,138930443.0,153919955.0,112317021.0,
Operating Revenue,128568280.0,138930443.0,153919955.0,112317021.0,
