,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1163788.681973,-1588666.829444,-4271694.769278,-13132341.535088,
Tax Rate For Calcs,0.117797,0.156758,0.190296,0.2883,
Normalized EBITDA,129246971.0,131197576.0,134825048.0,135830068.0,
Total Unusual Items,9879606.0,-10134509.0,-22447671.0,-45551009.0,
Total Unusual Items Excluding Goodwill,9879606.0,-10134509.0,-22447671.0,-45551009.0,
Net Income From Continuing Operation Net Minority Interest,100112096.0,83903649.0,76915786.0,53436256.0,
Reconciled Depreciation,21637717.0,17464759.0,11310080.0,12653487.0,
Reconciled Cost Of Revenue,302021077.0,307500762.0,315437990.0,296591987.0,
EBITDA,139126577.0,121063067.0,112377377.0,90279059.0,
EBIT,117488860.0,103598308.0,101067297.0,77625572.0,
Net Interest Income,2152084.0,-4142005.0,-7604942.0,-3989765.0,
Interest Expense,4009191.0,4097022.0,6074861.0,2543048.0,
Interest Income,9455788.0,1957697.0,,,
Normalized Income,91396278.681973,92449491.170556,95091762.230722,85854923.464912,
Net Income From Continuing And Discontinued Operation,100112096.0,83903649.0,76915786.0,53436256.0,
Total Expenses,421480862.0,408686157.0,407889600.0,384453684.0,
Total Operating Income As Reported,122739431.0,103598308.0,101067297.0,77625572.0,
Diluted Average Shares,400000000.0,400000000.0,400000000.0,400000000.0,
Basic Average Shares,400000000.0,400000000.0,400000000.0,400000000.0,
Diluted EPS,0.25,0.21,0.19,0.13,
Basic EPS,0.25,0.21,0.19,0.13,
Diluted NI Availto Com Stockholders,100112096.0,83903649.0,76915786.0,53436256.0,
Net Income Common Stockholders,100112096.0,83903649.0,76915786.0,53436256.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,100112096.0,83903649.0,76915786.0,53436256.0,
Net Income Including Noncontrolling Interests,100112096.0,83903649.0,76915786.0,53436256.0,
Net Income Continuous Operations,100112096.0,83903649.0,76915786.0,53436256.0,
Tax Provision,13367573.0,15597637.0,18076650.0,21646268.0,
Pretax Income,113479669.0,99501286.0,94992436.0,75082524.0,
Other Non Operating Income Expenses,,1957697.0,712282.0,275087.0,505121.0
Special Income Charges,9785953.0,-12372882.0,-24198987.0,-43943718.0,
Other Special Charges,1766208.0,-2167622.0,-420988.0,-185400.0,
Write Off,-11552161.0,14540504.0,24619975.0,44129118.0,
Net Non Operating Interest Income Expense,2152084.0,-4142005.0,-7604942.0,-3989765.0,
Total Other Finance Cost,3294513.0,2002680.0,1530081.0,1446717.0,
Interest Expense Non Operating,4009191.0,4097022.0,6074861.0,2543048.0,
Interest Income Non Operating,9455788.0,1957697.0,,,
Operating Income,106698550.0,113777800.0,124332767.0,124348211.0,
Operating Expense,119459785.0,101185395.0,92451610.0,87861697.0,
Other Operating Expenses,3422124.0,2870469.0,2039989.0,2015662.0,
Depreciation And Amortization In Income Statement,21637717.0,17464759.0,11310080.0,12653487.0,
Depreciation Income Statement,21637717.0,17464759.0,11310080.0,12653487.0,
Selling General And Administration,24273304.0,19176342.0,16819016.0,18160536.0,
Selling And Marketing Expense,15790805.0,11574818.0,9475248.0,11920314.0,
General And Administrative Expense,8482499.0,7601524.0,7343768.0,6240222.0,
Gross Profit,226158335.0,214963195.0,216784377.0,212209908.0,
Cost Of Revenue,302021077.0,307500762.0,315437990.0,296591987.0,
Total Revenue,528179412.0,522463957.0,532222367.0,508801895.0,
Operating Revenue,528179412.0,522463957.0,532222367.0,508801895.0,
