,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3978283.0,-38969435.0,-83503061.0,-75680233.0,
Repayment Of Debt,-357770307.0,-286072547.0,-325924842.0,-349620052.0,
Issuance Of Debt,384818153.0,366874493.0,153741791.0,316062300.0,
Issuance Of Capital Stock,,0.0,312857151.0,144560750.0,0.0
Capital Expenditure,-5753714.0,-10504391.0,-10632780.0,-8322602.0,
End Cash Position,146962036.0,109882697.0,91937978.0,69639011.0,
Other Cash Adjustment Outside Changein Cash,,,,935340.0,
Beginning Cash Position,109882697.0,91937978.0,69639011.0,42807690.0,
Changes In Cash,37079339.0,17944719.0,22298967.0,25895981.0,
Financing Cash Flow,33101056.0,56914154.0,99770453.0,107184839.0,
Net Other Financing Charges,6600000.0,7400000.0,,,
Cash Dividends Paid,,-24433467.0,-37004741.0,,
Common Stock Dividend Paid,0.0,-24433467.0,-37004741.0,0.0,
Net Common Stock Issuance,,0.0,312857151.0,144560750.0,0.0
Common Stock Issuance,,0.0,312857151.0,144560750.0,0.0
Net Issuance Payments Of Debt,27047846.0,80801946.0,-172183051.0,-33557752.0,
Net Long Term Debt Issuance,27047846.0,80801946.0,-172183051.0,-33557752.0,
Long Term Debt Payments,-357770307.0,-286072547.0,-325924842.0,-349620052.0,
Long Term Debt Issuance,384818153.0,366874493.0,153741791.0,316062300.0,
Investing Cash Flow,-5753714.0,-10504391.0,-4601205.0,-13931227.0,
Interest Received Cfi,,5981214.0,6031575.0,1491375.0,
Net Business Purchase And Sale,,,0.0,-7100000.0,0.0
Purchase Of Business,,,0.0,-7100000.0,0.0
Net Intangibles Purchase And Sale,-4860648.0,-9230782.0,-7687652.0,-6684475.0,
Purchase Of Intangibles,-4860648.0,-9230782.0,-7687652.0,-6684475.0,
Net PPE Purchase And Sale,-893066.0,-1273609.0,-2945128.0,-1638127.0,
Purchase Of PPE,-893066.0,-1273609.0,-2945128.0,-1638127.0,
Operating Cash Flow,9731997.0,-28465044.0,-72870281.0,-67357631.0,
Taxes Refund Paid,-9583286.0,-9529901.0,-9103797.0,-6878941.0,
Interest Paid Cfo,-46385614.0,-53247930.0,-46671021.0,-14390635.0,
Change In Working Capital,-75723429.0,-92404335.0,-138788539.0,-167358673.0,
Change In Other Current Assets,,,0.0,-16000000.0,19621833.0
Change In Payable,-12341608.0,15392044.0,8054848.0,-13197358.0,
Change In Prepaid Assets,1221140.0,5031951.0,-17238001.0,-24293055.0,
Change In Receivables,-64602961.0,-112828330.0,-129605386.0,-113868260.0,
Other Non Cash Items,48940489.0,46933826.0,40726242.0,16362630.0,
Depreciation And Amortization,10789644.0,12612586.0,11993352.0,6977544.0,
Amortization Cash Flow,4742578.0,4653136.0,4986345.0,2107469.0,
Depreciation,6047066.0,7959450.0,7007007.0,4870075.0,
Pension And Employee Benefit Expense,1671660.0,1329429.0,1396401.0,2622800.0,
Gain Loss On Investment Securities,596326.0,2214910.0,2657769.0,-5500462.0,
Net Income From Continuing Operations,-3598535.0,33355083.0,39879020.0,54494860.0,
