,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,4166593815.0,4166593815.0,4166593815.0,4166593815.0,
Share Issued,4166593815.0,4166593815.0,4166593815.0,4166593815.0,
Net Debt,198118884000.0,142613809000.0,109331792000.0,96691207000.0,
Total Debt,199867300000.0,144810016000.0,110317567000.0,99934254000.0,
Tangible Book Value,256115663000.0,251162292000.0,256028830000.0,256697606000.0,
Invested Capital,457060487000.0,395617171000.0,366271056000.0,356904755000.0,
Working Capital,-58050058000.0,-21187703000.0,-23878681000.0,-12041238000.0,
Net Tangible Assets,256115663000.0,251162292000.0,256028830000.0,256697606000.0,
Capital Lease Obligations,490373000.0,564551000.0,364223000.0,80223000.0,
Common Stock Equity,257683560000.0,251371706000.0,256317712000.0,257050724000.0,
Total Capitalization,423137609000.0,382185085000.0,341322455000.0,337868452000.0,
Total Equity Gross Minority Interest,257683560000.0,251371706000.0,256317712000.0,257050724000.0,
Stockholders Equity,257683560000.0,251371706000.0,256317712000.0,257050724000.0,
Other Equity Interest,173607896000.0,167920563000.0,167920563000.0,167920563000.0,
Retained Earnings,42019875000.0,40919268000.0,37952664000.0,38281357000.0,
Capital Stock,41665938000.0,41665938000.0,41665938000.0,41665938000.0,
Common Stock,41665938000.0,41665938000.0,41665938000.0,41665938000.0,
Total Liabilities Net Minority Interest,378139654000.0,294726341000.0,244471106000.0,222430812000.0,
Total Non Current Liabilities Net Minority Interest,278171913000.0,237014211000.0,186993510000.0,175101573000.0,
Other Non Current Liabilities,,,18733439000.0,15610907000.0,
Derivative Product Liabilities,208550000.0,0.0,173663000.0,79611000.0,
Non Current Pension And Other Postretirement Benefit Plans,10484455000.0,9637319000.0,9280894000.0,8304084000.0,
Non Current Deferred Revenue,101736067000.0,96169072000.0,92247249000.0,85839500000.0,
Long Term Debt And Capital Lease Obligation,165742841000.0,131207820000.0,85291704000.0,80878378000.0,
Long Term Capital Lease Obligation,288792000.0,394441000.0,286961000.0,60650000.0,
