,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-3322849000.0,805046000.0,1407012000.0,438825000.0,
Repayment Of Debt,,,,,-836062000.0
Issuance Of Debt,,,,1335559000.0,
Capital Expenditure,-3633000.0,-9424000.0,-19323000.0,-21237000.0,
End Cash Position,7480422000.0,6724672000.0,5449333000.0,5928857000.0,
Beginning Cash Position,6724672000.0,5449833000.0,5928357000.0,4153426000.0,
Changes In Cash,755750000.0,1274839000.0,-479024000.0,1775431000.0,
Financing Cash Flow,4386140000.0,1296152000.0,-731575000.0,1329626000.0,
Net Issuance Payments Of Debt,4395539000.0,1307744000.0,-722094000.0,1335559000.0,
Net Long Term Debt Issuance,4395539000.0,1307744000.0,-722094000.0,1335559000.0,
Long Term Debt Payments,,,,,-836062000.0
Long Term Debt Issuance,,,,1335559000.0,
Investing Cash Flow,-311174000.0,-835783000.0,-1173784000.0,-14257000.0,
Net Investment Properties Purchase And Sale,-174000.0,0.0,-427000.0,-5594000.0,
Purchase Of Investment Properties,-174000.0,0.0,-427000.0,-5594000.0,
Net Business Purchase And Sale,0.0,-27475000.0,-1157793000.0,11776000.0,
Sale Of Business,0.0,8009000.0,0.0,87117000.0,
Purchase Of Business,0.0,-35484000.0,-1157793000.0,-75341000.0,
Net PPE Purchase And Sale,-2052000.0,-9226000.0,-15564000.0,-20439000.0,
Sale Of PPE,1581000.0,198000.0,3759000.0,798000.0,
Purchase Of PPE,-3633000.0,-9424000.0,-19323000.0,-21237000.0,
Operating Cash Flow,-3319216000.0,814470000.0,1426335000.0,460062000.0,
Taxes Refund Paid,-112531000.0,-16022000.0,-93323000.0,-96847000.0,
Interest Paid Cfo,-1002329000.0,-822197000.0,-735839000.0,-656840000.0,
Change In Working Capital,-4322407000.0,-18258000.0,1114777000.0,-53393000.0,
Change In Payable,-992350000.0,1368849000.0,202434000.0,-316545000.0,
Change In Inventory,-4105255000.0,-836701000.0,339952000.0,-1051906000.0,
Change In Receivables,775198000.0,-550406000.0,572391000.0,1315058000.0,
Other Non Cash Items,1037505000.0,852987000.0,774361000.0,683274000.0,
Provisionand Write Offof Assets,7542000.0,11713000.0,0.0,0.0,
Depreciation And Amortization,53967000.0,56499000.0,50247000.0,50182000.0,
Amortization Cash Flow,,,,0.0,492000.0
Depreciation,53967000.0,56499000.0,50247000.0,50182000.0,
Pension And Employee Benefit Expense,6612000.0,4108000.0,5111000.0,6485000.0,
Gain Loss On Sale Of PPE,,,0.0,-8000.0,0.0
Gain Loss On Sale Of Business,0.0,-16115000.0,0.0,-40378000.0,
Net Income From Continuing Operations,1354261000.0,827435000.0,626418000.0,588386000.0,
