,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1131017.445348,1432127.105723,0.0,0.0,
Tax Rate For Calcs,0.023149,0.034082,0.027378,0.026748,
Normalized EBITDA,873952000.0,720711000.0,608698000.0,524785000.0,
Total Unusual Items,48858000.0,42020000.0,-11127000.0,-11528000.0,
Total Unusual Items Excluding Goodwill,48858000.0,42020000.0,-11127000.0,-11528000.0,
Net Income From Continuing Operation Net Minority Interest,345767000.0,314635000.0,277230000.0,252009000.0,
Reconciled Depreciation,552538000.0,427136000.0,320456000.0,263555000.0,
Reconciled Cost Of Revenue,1732990000.0,1411525000.0,931500000.0,666810000.0,
EBITDA,922810000.0,762731000.0,608698000.0,524785000.0,
EBIT,370272000.0,335595000.0,288242000.0,261230000.0,
Net Interest Income,-107639000.0,-75629000.0,-36831000.0,-9344000.0,
Interest Expense,20150000.0,12903000.0,3228000.0,2295000.0,
Interest Income,,,,,733000.0
Normalized Income,298040017.445348,274047127.105723,277230000.0,252009000.0,
Net Income From Continuing And Discontinued Operation,345767000.0,314635000.0,277230000.0,252009000.0,
Total Expenses,2009992000.0,1614800000.0,1056293000.0,756883000.0,
Rent Expense Supplemental,24784000.0,17430000.0,17157000.0,16341000.0,
Total Operating Income As Reported,457761000.0,398321000.0,321845000.0,268279000.0,
Diluted Average Shares,104222999.0,100397999.0,94889333.0,94889333.0,
Basic Average Shares,104222999.0,100397999.0,94889333.0,94889333.0,
Diluted EPS,3.32,4.25,2.925,2.655,
Basic EPS,3.32,4.25,2.925,2.655,
Diluted NI Availto Com Stockholders,345767000.0,314635000.0,277230000.0,252009000.0,
Net Income Common Stockholders,345767000.0,314635000.0,277230000.0,252009000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,345767000.0,314635000.0,277230000.0,252009000.0,
Minority Interests,3750000.0,2941000.0,19000.0,0.0,
Net Income Including Noncontrolling Interests,342017000.0,311694000.0,277211000.0,252009000.0,
Net Income Continuous Operations,342017000.0,311694000.0,277211000.0,252009000.0,
Tax Provision,8105000.0,10998000.0,7803000.0,6926000.0,
Pretax Income,350122000.0,322692000.0,285014000.0,258935000.0,
Special Income Charges,50514000.0,42160000.0,-11127000.0,-11528000.0,
Other Special Charges,-56489000.0,-40793000.0,,,
Write Off,,11178000.0,11127000.0,11528000.0,11996000.0
Impairment Of Capital Assets,5975000.0,0.0,,,
Restructuring And Mergern Acquisition,0.0,-1367000.0,,,
Net Non Operating Interest Income Expense,-107639000.0,-75629000.0,-36831000.0,-9344000.0,
Total Other Finance Cost,87489000.0,62726000.0,33603000.0,7049000.0,
Interest Expense Non Operating,20150000.0,12903000.0,3228000.0,2295000.0,
Interest Income Non Operating,,,,,733000.0
Operating Income,408903000.0,356301000.0,321845000.0,268279000.0,
Operating Expense,277002000.0,203275000.0,124793000.0,90073000.0,
Other Operating Expenses,41212000.0,14007000.0,13181000.0,12921000.0,
Depreciation And Amortization In Income Statement,13220000.0,5471000.0,1563000.0,1092000.0,
Amortization,2371000.0,1153000.0,0.0,,
Depreciation Income Statement,10849000.0,4318000.0,1563000.0,1092000.0,
Selling General And Administration,77786000.0,65595000.0,52472000.0,30563000.0,
Selling And Marketing Expense,21164000.0,27678000.0,16994000.0,8438000.0,
General And Administrative Expense,56622000.0,37917000.0,35478000.0,22125000.0,
Rent And Landing Fees,1560000.0,886000.0,615000.0,1339000.0,
Gross Profit,685905000.0,559576000.0,446638000.0,358352000.0,
Cost Of Revenue,1732990000.0,1411525000.0,931500000.0,666810000.0,
Total Revenue,2418895000.0,1971101000.0,1378138000.0,1025162000.0,
Operating Revenue,2418895000.0,1971101000.0,1378138000.0,1025162000.0,
