,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,20440.4,421369.880415,1608941.393953,56616.341146,
Tax Rate For Calcs,0.2,0.360445,0.152886,0.127349,
Normalized EBITDA,-32942243.0,16806794.0,23127434.0,24675393.0,
Total Unusual Items,102202.0,1169026.0,10523794.0,444577.0,
Total Unusual Items Excluding Goodwill,102202.0,1169026.0,10523794.0,444577.0,
Net Income From Continuing Operation Net Minority Interest,-46762474.0,4707765.0,20963599.0,13817123.0,
Reconciled Depreciation,11195427.0,9409725.0,8414561.0,8398243.0,
Reconciled Cost Of Revenue,113628649.0,110770693.0,111425968.0,86553631.0,
EBITDA,-32840041.0,17975820.0,33651228.0,25119970.0,
EBIT,-44035468.0,8566095.0,25236667.0,16721727.0,
Net Interest Income,-1062467.0,-722768.0,3509717.0,-888227.0,
Interest Expense,1070468.0,1205091.0,489584.0,888227.0,
Interest Income,633192.0,1035282.0,4455356.0,,
Normalized Income,-46844235.6,3960108.880415,12048746.393953,13429162.341146,
Net Income From Continuing And Discontinued Operation,-46762474.0,4707765.0,20963599.0,13817123.0,
Total Expenses,166195076.0,152475254.0,154356862.0,115948555.0,
Rent Expense Supplemental,4840361.0,3265130.0,3010433.0,1903400.0,
Total Operating Income As Reported,-49895824.0,3774908.0,2503774.0,14559809.0,
Diluted Average Shares,23151105.0,23151105.0,23151105.0,13804918.0,
Basic Average Shares,23151105.0,23151105.0,23151105.0,13804918.0,
Diluted EPS,-2.02,0.2,0.91,1.0,
Basic EPS,-2.02,0.2,0.91,1.0,
Diluted NI Availto Com Stockholders,-46762474.0,4707765.0,20963599.0,13817123.0,
Net Income Common Stockholders,-46762474.0,4707765.0,20963599.0,13817123.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-46762474.0,4707765.0,20963599.0,13817123.0,
Net Income Including Noncontrolling Interests,-46762474.0,4707765.0,20963599.0,13817123.0,
Net Income Continuous Operations,-46762474.0,4707765.0,20963599.0,13817123.0,
Tax Provision,1656538.0,2653239.0,3783484.0,2016377.0,
Pretax Income,-45105936.0,7361004.0,24747083.0,15833500.0,
Other Non Operating Income Expenses,-1118971.0,3058776.0,3439009.0,1709220.0,
Special Income Charges,-3417240.0,-149786.0,-2726964.0,444577.0,
Other Special Charges,-982585.0,,,,-847655.0
Write Off,4399825.0,149786.0,2726964.0,0.0,
Impairment Of Capital Assets,,,0.0,-444577.0,468578.0
Net Non Operating Interest Income Expense,-1062467.0,-722768.0,3509717.0,-888227.0,
Total Other Finance Cost,625191.0,552959.0,456055.0,4494.0,
Interest Expense Non Operating,1070468.0,1205091.0,489584.0,888227.0,
Interest Income Non Operating,633192.0,1035282.0,4455356.0,,
Operating Income,-43026700.0,4477653.0,7274561.0,14567930.0,
Operating Expense,52566427.0,41704561.0,42930894.0,29394924.0,
Other Operating Expenses,8452644.0,2331674.0,697167.0,776043.0,
Depreciation And Amortization In Income Statement,3153866.0,2539175.0,941721.0,906950.0,
Amortization,173182.0,173182.0,173182.0,173182.0,
Depreciation Income Statement,2980684.0,2365993.0,768539.0,733768.0,
Selling General And Administration,14069509.0,11145623.0,16601301.0,12952432.0,
Selling And Marketing Expense,9540476.0,7106570.0,11101245.0,8420496.0,
General And Administrative Expense,4529033.0,4039053.0,5500056.0,4531936.0,
Rent And Landing Fees,2012365.0,2162158.0,2627023.0,1903400.0,
Gross Profit,9539727.0,46182214.0,50205455.0,43962854.0,
Cost Of Revenue,113628649.0,110770693.0,111425968.0,86553631.0,
Total Revenue,123168376.0,156952907.0,161631423.0,130516485.0,
Operating Revenue,123168376.0,156952907.0,161631423.0,130516485.0,
