,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,23000000.0,23000000.0,25356933.0,25356933.0,
Share Issued,23000000.0,23000000.0,25356933.0,25356933.0,
Total Debt,1275000.0,2359000.0,,776000.0,2250000.0
Tangible Book Value,155919000.0,163430000.0,189965000.0,169268000.0,
Invested Capital,156550000.0,163914000.0,190757000.0,170062000.0,
Net Tangible Assets,155919000.0,163430000.0,189965000.0,169268000.0,
Capital Lease Obligations,1275000.0,2359000.0,,776000.0,2250000.0
Common Stock Equity,156550000.0,163914000.0,190757000.0,170062000.0,
Total Capitalization,156550000.0,163914000.0,190757000.0,170062000.0,
Total Equity Gross Minority Interest,156550000.0,163914000.0,190757000.0,170062000.0,
Stockholders Equity,156550000.0,163914000.0,190757000.0,170062000.0,
Retained Earnings,-75284000.0,-68585000.0,-41823000.0,-62045000.0,
Capital Stock,230000000.0,230000000.0,230000000.0,230000000.0,
Common Stock,230000000.0,230000000.0,230000000.0,230000000.0,
Total Liabilities Net Minority Interest,73831000.0,105947000.0,149043000.0,190681000.0,
Non Current Pension And Other Postretirement Benefit Plans,5562000.0,5531000.0,5228000.0,5172000.0,
Non Current Accrued Expenses,,,,12753000.0,10528000.0
Non Current Deferred Taxes Liabilities,13066000.0,9882000.0,14918000.0,14696000.0,
Long Term Debt And Capital Lease Obligation,1275000.0,2359000.0,,776000.0,2250000.0
Long Term Capital Lease Obligation,1275000.0,2359000.0,,776000.0,2250000.0
Payables,1651000.0,1040000.0,1921000.0,5012000.0,
Other Payable,,,,26487000.0,41034000.0
Total Tax Payable,,,14918000.0,14696000.0,13250000.0
Accounts Payable,1651000.0,1040000.0,1921000.0,5012000.0,
Total Assets,230381000.0,269861000.0,339800000.0,360743000.0,
Investments And Advances,34685000.0,147705000.0,1554000.0,1133000.0,
Investmentin Financial Assets,34685000.0,147705000.0,1554000.0,1133000.0,
Held To Maturity Securities,,,,,0.0
Available For Sale Securities,34685000.0,147705000.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,0.0,1554000.0,1133000.0,
Goodwill And Other Intangible Assets,631000.0,484000.0,792000.0,794000.0,
Other Intangible Assets,631000.0,484000.0,792000.0,794000.0,
Net PPE,3292000.0,4985000.0,1139000.0,2582000.0,
Accumulated Depreciation,-18277000.0,-16394000.0,-16741000.0,-15265000.0,
Gross PPE,21569000.0,21379000.0,17880000.0,17847000.0,
Other Properties,140000.0,140000.0,140000.0,140000.0,
Machinery Furniture Equipment,17148000.0,17055000.0,15001000.0,14968000.0,
Buildings And Improvements,4281000.0,4184000.0,2739000.0,2739000.0,
Prepaid Assets,822000.0,836000.0,414000.0,911000.0,
Receivables Adjustments Allowances,,,0.0,-19000.0,
Other Receivables,2262000.0,1924000.0,24415000.0,24491000.0,
Taxes Receivable,2230000.0,0.0,830000.0,658000.0,
Accounts Receivable,,,,63372000.0,58486000.0
Cash Cash Equivalents And Short Term Investments,151451000.0,78560000.0,23334000.0,156721000.0,
Cash And Cash Equivalents,151451000.0,78560000.0,23334000.0,156721000.0,
