,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-310248972.0,-336705122.0,51199041.0,-27916133.0,
Repayment Of Debt,,0.0,-25000000.0,0.0,
Issuance Of Debt,797515022.0,875660138.0,342446948.0,220237162.0,
Capital Expenditure,-170172061.0,-118574647.0,-1049694.0,-1830429.0,
End Cash Position,90672667.0,70648684.0,35459591.0,105901176.0,
Beginning Cash Position,70648684.0,35459591.0,105901176.0,98856481.0,
Changes In Cash,20023983.0,35189093.0,-70441585.0,7044695.0,
Financing Cash Flow,797515022.0,872872451.0,317446948.0,219502913.0,
Net Other Financing Charges,,,,,55000000.0
Net Issuance Payments Of Debt,797515022.0,875660138.0,317446948.0,220237162.0,
Net Short Term Debt Issuance,,,5000000.0,0.0,
Short Term Debt Issuance,,,5000000.0,0.0,
Net Long Term Debt Issuance,797515022.0,875660138.0,317446948.0,220237162.0,
Long Term Debt Payments,,0.0,-25000000.0,0.0,
Long Term Debt Issuance,797515022.0,875660138.0,342446948.0,220237162.0,
Investing Cash Flow,-637414128.0,-619552883.0,-440137268.0,-186372514.0,
Interest Received Cfi,2212667.0,2158853.0,3155719.0,2991849.0,
Net Investment Purchase And Sale,,0.0,49588790.0,103000000.0,-104000000.0
Sale Of Investment,,0.0,329588790.0,153000000.0,46000000.0
Purchase Of Investment,,0.0,-280000000.0,-50000000.0,-150000000.0
Net Investment Properties Purchase And Sale,-469454734.0,-503165785.0,-491832083.0,-290533934.0,
Purchase Of Investment Properties,-469454734.0,-503165785.0,-491832083.0,-290533934.0,
Net Intangibles Purchase And Sale,-387311.0,-681028.0,-200881.0,-106943.0,
Purchase Of Intangibles,-387311.0,-681028.0,-200881.0,-106943.0,
Net PPE Purchase And Sale,-169784750.0,-117864923.0,-848813.0,-1723486.0,
Sale Of PPE,0.0,28696.0,0.0,,
Purchase Of PPE,-169784750.0,-117893619.0,-848813.0,-1723486.0,
Operating Cash Flow,-140076911.0,-218130475.0,52248735.0,-26085704.0,
Taxes Refund Paid,-9652890.0,-4046801.0,-8366838.0,-8003774.0,
Interest Paid Cfo,-113344735.0,-53993314.0,0.0,,
Change In Working Capital,-6149374.0,-151056493.0,95049235.0,7949976.0,
Change In Other Current Assets,-35729580.0,176320.0,-15528788.0,-17118028.0,
Change In Accrued Expense,90979221.0,-32165677.0,65103229.0,8219884.0,
Change In Payable,12142595.0,-2188672.0,2939084.0,-2935052.0,
Change In Prepaid Assets,-19487269.0,-27350475.0,-607669.0,-28441379.0,
Change In Inventory,8099397.0,-28071355.0,-1800429.0,8999566.0,
Change In Receivables,-62153738.0,-61456634.0,44943808.0,39224985.0,
Other Non Cash Items,5322333.0,-2443170.0,886632.0,-3273012.0,
Depreciation And Amortization,4640481.0,3287344.0,3395824.0,3875219.0,
Amortization Cash Flow,216814.0,107179.0,90779.0,379023.0,
Depreciation,4423667.0,3180165.0,3305045.0,3496196.0,
Pension And Employee Benefit Expense,4697016.0,3393929.0,2843530.0,2160442.0,
Gain Loss On Investment Securities,3021464.0,,-1555876.0,-16024673.0,-676588.0
Gain Loss On Sale Of PPE,0.0,-28696.0,0.0,,
Net Income From Continuing Operations,-24915980.0,-15686664.0,-39040160.0,-12039039.0,
