,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,60.404045,45149.8,13079.925117,650.749962,
Tax Rate For Calcs,0.067041,0.2,0.086807,0.036444,
Normalized EBITDA,116805570.0,45420858.0,114019972.0,228398185.0,
Total Unusual Items,901.0,225749.0,150679.0,17856.0,
Total Unusual Items Excluding Goodwill,901.0,225749.0,150679.0,17856.0,
Net Income From Continuing Operation Net Minority Interest,63156885.0,1318003.0,67664553.0,177647740.0,
Reconciled Depreciation,49084745.0,40467223.0,39763185.0,38950115.0,
Reconciled Cost Of Revenue,234639770.0,222057517.0,244281211.0,245984128.0,
EBITDA,116806471.0,45646607.0,114170651.0,228416041.0,
EBIT,67721726.0,5179384.0,74407466.0,189465926.0,
Net Interest Income,-6262142.0,-3779498.0,-4152442.0,-5057822.0,
Interest Expense,7714416.0,4158378.0,4288350.0,5099059.0,
Interest Income,1474187.0,447418.0,677240.0,500000.0,
Normalized Income,63156044.404045,1137403.8,67526953.925117,177630534.749962,
Net Income From Continuing And Discontinued Operation,63156885.0,1318003.0,67664553.0,177647740.0,
Total Expenses,289603960.0,322706069.0,313356950.0,314065866.0,
Rent Expense Supplemental,223751.0,559302.0,1757013.0,0.0,
Total Operating Income As Reported,66247539.0,5434918.0,82130804.0,189183478.0,
Diluted Average Shares,,32008798.0,32000000.0,32000000.0,31999999.0
Basic Average Shares,,32008798.0,32000000.0,32000000.0,31999999.0
Diluted EPS,,0.04,2.11,5.55,5.43
Basic EPS,,0.04,2.11,5.55,5.43
Diluted NI Availto Com Stockholders,63156885.0,1318003.0,67664553.0,177647740.0,
Net Income Common Stockholders,63156885.0,1318003.0,67664553.0,177647740.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,63156885.0,1318003.0,67664553.0,177647740.0,
Minority Interests,7172532.0,4872406.0,3632236.0,,
Net Income Including Noncontrolling Interests,55984353.0,-3554403.0,64032317.0,177647740.0,
Net Income Continuous Operations,55984353.0,-3554403.0,64032317.0,177647740.0,
Tax Provision,4022957.0,4575409.0,6086799.0,6719127.0,
Pretax Income,60007310.0,1021006.0,70119116.0,184366867.0,
Other Non Operating Income Expenses,815078.0,869142.0,-5103730.0,1510709.0,
Special Income Charges,901.0,225749.0,150679.0,17856.0,
Other Special Charges,-901.0,-225749.0,-150679.0,-17856.0,
Write Off,,28621759.0,-2586000.0,5388166.0,508609.0
Net Non Operating Interest Income Expense,-6262142.0,-3779498.0,-4152442.0,-5057822.0,
Total Other Finance Cost,21913.0,68538.0,541332.0,458763.0,
Interest Expense Non Operating,7714416.0,4158378.0,4288350.0,5099059.0,
Interest Income Non Operating,1474187.0,447418.0,677240.0,500000.0,
Operating Income,65069713.0,4408565.0,80625187.0,188113676.0,
Operating Expense,54964190.0,100648552.0,69075739.0,68081738.0,
Other Operating Expenses,-29356684.0,28621759.0,-2586000.0,6257075.0,
Depreciation And Amortization In Income Statement,1361571.0,959783.0,1142490.0,828884.0,
Amortization,5265.0,0.0,,,
Depreciation Income Statement,1356306.0,959783.0,1142490.0,828884.0,
Selling General And Administration,56106902.0,49565312.0,48941362.0,41730373.0,
Selling And Marketing Expense,40827062.0,35772863.0,34437416.0,35283908.0,
General And Administrative Expense,15279840.0,13792449.0,14503946.0,6446465.0,
Rent And Landing Fees,223751.0,559302.0,1757013.0,0.0,
Gross Profit,120033903.0,105057117.0,149700926.0,256195414.0,
Cost Of Revenue,234639770.0,222057517.0,244281211.0,245984128.0,
Total Revenue,354673673.0,327114634.0,393982137.0,502179542.0,
Operating Revenue,354673673.0,327114634.0,393982137.0,502179542.0,
