,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,86000000.0,86000000.0,86000000.0,86000000.0,
Share Issued,86000000.0,86000000.0,86000000.0,86000000.0,
Net Debt,160444000.0,,,,
Total Debt,373130000.0,5910000.0,6710000.0,7218000.0,
Tangible Book Value,2333074000.0,2285201000.0,2386871000.0,2372417000.0,
Invested Capital,2708937000.0,2293636000.0,2388004000.0,2373430000.0,
Working Capital,992474000.0,1031305000.0,1009782000.0,885985000.0,
Net Tangible Assets,2333074000.0,2285201000.0,2386871000.0,2372417000.0,
Capital Lease Obligations,5205000.0,5910000.0,6710000.0,7218000.0,
Common Stock Equity,2341012000.0,2293636000.0,2388004000.0,2373430000.0,
Total Capitalization,2705491000.0,2293636000.0,2388004000.0,2373430000.0,
Total Equity Gross Minority Interest,2341012000.0,2293636000.0,2388004000.0,2373430000.0,
Stockholders Equity,2341012000.0,2293636000.0,2388004000.0,2373430000.0,
Retained Earnings,732406000.0,667541000.0,543882000.0,484990000.0,
Capital Stock,860000000.0,860000000.0,860000000.0,860000000.0,
Common Stock,860000000.0,860000000.0,860000000.0,860000000.0,
Total Liabilities Net Minority Interest,903393000.0,470836000.0,456105000.0,494777000.0,
Total Non Current Liabilities Net Minority Interest,515776000.0,140150000.0,136608000.0,130357000.0,
Non Current Pension And Other Postretirement Benefit Plans,110969000.0,99767000.0,95896000.0,89778000.0,
Long Term Debt And Capital Lease Obligation,367158000.0,3579000.0,4735000.0,5410000.0,
Long Term Capital Lease Obligation,2679000.0,3579000.0,4735000.0,5410000.0,
Long Term Debt,364479000.0,,,,
Long Term Provisions,37649000.0,36804000.0,35977000.0,35169000.0,
Current Liabilities,387617000.0,330686000.0,319497000.0,364420000.0,
Other Current Liabilities,,73000.0,60000.0,279000.0,179000.0
Current Deferred Taxes Liabilities,29032000.0,32374000.0,32154000.0,27924000.0,
Current Debt And Capital Lease Obligation,5972000.0,2331000.0,1975000.0,1808000.0,
Current Capital Lease Obligation,2526000.0,2331000.0,1975000.0,1808000.0,
Current Debt,3446000.0,,,,
Current Provisions,37000.0,9489000.0,9489000.0,,
Payables,207068000.0,175442000.0,166744000.0,173760000.0,
Other Payable,412000.0,842000.0,1110000.0,5486000.0,
Dividends Payable,61349000.0,61001000.0,61027000.0,60789000.0,
Total Tax Payable,10810000.0,7920000.0,4556000.0,4897000.0,
Accounts Payable,134497000.0,105679000.0,100051000.0,102588000.0,
Total Assets,3244405000.0,2764472000.0,2844109000.0,2868207000.0,
Total Non Current Assets,1864314000.0,1402481000.0,1514830000.0,1617802000.0,
Other Non Current Assets,,,,,909376000.0
Investmentin Financial Assets,258790000.0,273327000.0,502527000.0,546017000.0,
Available For Sale Securities,258790000.0,273327000.0,502527000.0,546017000.0,
Long Term Equity Investment,93112000.0,115499000.0,168618000.0,200434000.0,
Investmentsin Associatesat Cost,93112000.0,115499000.0,168618000.0,200434000.0,
Investment Properties,84922000.0,86553000.0,88184000.0,89816000.0,
Goodwill And Other Intangible Assets,7938000.0,8435000.0,1133000.0,1013000.0,
Other Intangible Assets,7938000.0,8435000.0,1133000.0,1013000.0,
Net PPE,1401515000.0,901228000.0,739637000.0,769238000.0,
Accumulated Depreciation,-2537029000.0,-2472777000.0,-2470726000.0,-2430698000.0,
Gross PPE,3938544000.0,3374005000.0,3210363000.0,3199936000.0,
Construction In Progress,764073000.0,225425000.0,25214000.0,24077000.0,
Other Properties,94693000.0,95924000.0,114010000.0,107705000.0,
Machinery Furniture Equipment,2113346000.0,2092313000.0,2155204000.0,2170739000.0,
Buildings And Improvements,959416000.0,953327000.0,908919000.0,890399000.0,
Land And Improvements,7016000.0,7016000.0,7016000.0,7016000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1380091000.0,1361991000.0,1329279000.0,1250405000.0,
Other Current Assets,,,67994000.0,70305000.0,36931000.0
Current Deferred Assets,26989000.0,6375000.0,10307000.0,6738000.0,
Prepaid Assets,19411000.0,20253000.0,147074000.0,130000000.0,
Inventory,485700000.0,533447000.0,605415000.0,564843000.0,
Finished Goods,12920000.0,7869000.0,24235000.0,11344000.0,
Work In Process,232573000.0,287392000.0,382093000.0,384710000.0,
Raw Materials,240207000.0,238186000.0,199087000.0,168789000.0,
Other Receivables,67455000.0,40394000.0,47874000.0,10177000.0,
Accounts Receivable,442170000.0,404753000.0,321227000.0,298427000.0,
Allowance For Doubtful Accounts Receivable,-63377000.0,-50623000.0,-50623000.0,-46033000.0,
Gross Accounts Receivable,505547000.0,455376000.0,371850000.0,344460000.0,
Cash Cash Equivalents And Short Term Investments,338366000.0,356769000.0,197382000.0,186830000.0,
Other Short Term Investments,130885000.0,202018000.0,110580000.0,96003000.0,
Cash And Cash Equivalents,207481000.0,154751000.0,86802000.0,90827000.0,
Cash Equivalents,130000000.0,76875000.0,25000000.0,40000000.0,
Cash Financial,77481000.0,77876000.0,61802000.0,50827000.0,
