,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,85000000.0,85000000.0,85000000.0,85000000.0,
Share Issued,85000000.0,85000000.0,85000000.0,85000000.0,
Net Debt,508804777.0,572890479.0,747760143.0,916031047.0,
Total Debt,2287585323.0,2100307364.0,2294248892.0,2632270581.0,
Tangible Book Value,1431874074.0,1309225949.0,1188991840.0,1075383650.0,
Invested Capital,2030839835.0,1950256865.0,2012116497.0,2150187835.0,
Working Capital,432469547.0,264249740.0,172545595.0,168209714.0,
Net Tangible Assets,1431874074.0,1309225949.0,1188991840.0,1075383650.0,
Capital Lease Obligations,1707547823.0,1479890686.0,1492165558.0,1577270581.0,
Common Stock Equity,1450802335.0,1329840187.0,1210033163.0,1095187835.0,
Total Capitalization,1450802335.0,1329840187.0,1350449829.0,1372271167.0,
Total Equity Gross Minority Interest,1450802335.0,1329840187.0,1210033163.0,1095187835.0,
Stockholders Equity,1450802335.0,1329840187.0,1210033163.0,1095187835.0,
Retained Earnings,615282335.0,482615829.0,275716976.0,249427948.0,
Capital Stock,850000000.0,850000000.0,850000000.0,850000000.0,
Common Stock,850000000.0,850000000.0,850000000.0,850000000.0,
Total Liabilities Net Minority Interest,3782819096.0,3760704166.0,3522636838.0,3401585517.0,
Total Non Current Liabilities Net Minority Interest,1754142336.0,1528618686.0,1666097529.0,1783306101.0,
Non Current Pension And Other Postretirement Benefit Plans,256822845.0,250214560.0,217999878.0,132058361.0,
Long Term Debt And Capital Lease Obligation,1497319491.0,1278404126.0,1448097651.0,1651247740.0,
Long Term Capital Lease Obligation,1497319491.0,1278404126.0,1307680985.0,1374164408.0,
Long Term Debt,0.0,0.0,140416666.0,277083332.0,
Current Liabilities,2028676760.0,2232085480.0,1856539309.0,1618279416.0,
Other Current Liabilities,46105311.0,28130736.0,31516870.0,16723875.0,
Current Deferred Taxes Liabilities,16654902.0,16329587.0,23340828.0,18958328.0,
Current Debt And Capital Lease Obligation,790265832.0,821903238.0,846151241.0,981022841.0,
Current Capital Lease Obligation,210228332.0,201486560.0,184484573.0,203106173.0,
Current Debt,580037500.0,620416678.0,661666668.0,777916668.0,
Current Provisions,,,,16723875.0,2185393.0
Payables,1087664424.0,1234612426.0,932950990.0,538332233.0,
Other Payable,76926784.0,110002865.0,48441523.0,80192147.0,
Total Tax Payable,12752497.0,12802338.0,20975823.0,31953668.0,
Accounts Payable,997985143.0,1111807223.0,884509467.0,426186418.0,
Total Assets,5233621431.0,5090544353.0,4732670001.0,4496773352.0,
Total Non Current Assets,2772475124.0,2594209133.0,2703585097.0,2710284222.0,
Non Current Prepaid Assets,3037682.0,2540891.0,2853964.0,,
Investmentin Financial Assets,52120000.0,63900000.0,208797334.0,162226035.0,
Available For Sale Securities,52120000.0,63900000.0,208797334.0,162226035.0,
Long Term Equity Investment,11537010.0,694739.0,204739.0,204739.0,
Investments In Other Ventures Under Equity Method,,490000.0,0.0,,
Investmentsin Associatesat Cost,11537010.0,490000.0,0.0,,
Investmentsin Subsidiariesat Cost,0.0,204739.0,204739.0,204739.0,
Goodwill And Other Intangible Assets,18928261.0,20614238.0,21041323.0,19804185.0,
Other Intangible Assets,18928261.0,20614238.0,21041323.0,19804185.0,
Net PPE,2686852171.0,2506459265.0,2470687737.0,2528049263.0,
Accumulated Depreciation,-1349804714.0,-1200433323.0,-1047225170.0,-925561128.0,
Gross PPE,4036656885.0,3706892588.0,3517912907.0,3453610391.0,
Construction In Progress,12994747.0,15612247.0,47006891.0,37798572.0,
Other Properties,,,,,113222587.0
Machinery Furniture Equipment,887946598.0,823112466.0,720648569.0,664616971.0,
Buildings And Improvements,3004922292.0,2733754947.0,2618820487.0,2616408259.0,
Land And Improvements,130793248.0,134412928.0,131436960.0,134786589.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2461146307.0,2496335220.0,2029084904.0,1786489130.0,
Other Current Assets,693262.0,693262.0,175321291.0,814132.0,
Prepaid Assets,66106543.0,132263298.0,174719881.0,228137951.0,
Inventory,1736089622.0,1548002025.0,1350100766.0,1081511991.0,
Inventories Adjustments Allowances,-21945912.0,-10624850.0,-10624850.0,-10624850.0,
Other Inventories,70185787.0,70889428.0,8562961.0,5495654.0,
Finished Goods,1684552302.0,1486350376.0,1308961534.0,1086641187.0,
Raw Materials,3297445.0,1387071.0,2762565.0,0.0,
Other Receivables,11660431.0,14907387.0,2167957.0,18565647.0,
Accounts Receivable,575363726.0,751152858.0,447171699.0,318490456.0,
Allowance For Doubtful Accounts Receivable,-10466694.0,-7756955.0,-27463298.0,-27463298.0,
Gross Accounts Receivable,585830420.0,758909813.0,474634997.0,345953754.0,
Cash Cash Equivalents And Short Term Investments,71232723.0,49316390.0,54323191.0,138968953.0,
Other Short Term Investments,,1790191.0,,,
Cash And Cash Equivalents,71232723.0,47526199.0,54323191.0,138968953.0,
Cash Equivalents,,5813893.0,6576383.0,,
Cash Financial,71232723.0,47526199.0,47746808.0,138968953.0,
