,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,-17222761.4,0.0,3883863.0,
Tax Rate For Calcs,0.0,0.2,0.0,0.2,
Normalized EBITDA,82097055.0,147004171.0,43799822.0,9276290.0,
Total Unusual Items,-22523043.0,-86113807.0,-11357319.0,19419315.0,
Total Unusual Items Excluding Goodwill,-22523043.0,-86113807.0,-11357319.0,19419315.0,
Net Income From Continuing Operation Net Minority Interest,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Reconciled Depreciation,37551551.0,35170204.0,38194644.0,31805335.0,
Reconciled Cost Of Revenue,20737236.0,24012734.0,25413471.0,27120323.0,
EBITDA,59574012.0,60890364.0,32442503.0,28695605.0,
EBIT,22022461.0,25720160.0,-5752141.0,-3109730.0,
Net Interest Income,-43029215.0,-17590282.0,-4468269.0,-311837.0,
Interest Expense,43029215.0,17590282.0,4468269.0,311837.0,
Normalized Income,1516289.0,77020923.6,1136909.0,-19138796.0,
Net Income From Continuing And Discontinued Operation,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Total Expenses,57220682.0,76826573.0,46220422.0,71773906.0,
Total Operating Income As Reported,44485023.0,110908628.0,5413047.0,-23038435.0,
Diluted Average Shares,,118000000.0,118000000.0,118000000.0,118000000.0
Basic Average Shares,,118000000.0,118000000.0,118000000.0,118000000.0
Diluted EPS,,0.068897,-0.086614,-0.030537,-0.125914
Basic EPS,,0.068897,-0.086614,-0.030537,-0.125914
Diluted NI Availto Com Stockholders,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Net Income Common Stockholders,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Net Income Including Noncontrolling Interests,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Net Income Continuous Operations,-21006754.0,8129878.0,-10220410.0,-3603344.0,
Tax Provision,,,0.0,181777.0,0.0
Pretax Income,-21006754.0,8129878.0,-10220410.0,-3421567.0,
Other Non Operating Income Expenses,60481.0,925339.0,192131.0,509390.0,
Special Income Charges,-24856673.0,-88615772.0,-11471600.0,19419315.0,
Other Special Charges,,,,,280642.0
Impairment Of Capital Assets,24856673.0,88615772.0,11471600.0,-19419315.0,
Net Non Operating Interest Income Expense,-43029215.0,-17590282.0,-4468269.0,-311837.0,
Interest Expense Non Operating,43029215.0,17590282.0,4468269.0,311837.0,
Operating Income,44485023.0,3013643.0,5413047.0,-23038435.0,
Operating Expense,36483446.0,52813839.0,20806951.0,44653583.0,
Other Operating Expenses,-3798221.0,14372196.0,-20370760.0,10652661.0,
Depreciation And Amortization In Income Statement,37551551.0,35170204.0,38194642.0,31805335.0,
Depreciation Income Statement,37551551.0,35170204.0,38194642.0,31805335.0,
Selling General And Administration,2662616.0,3218939.0,2925569.0,2170587.0,
General And Administrative Expense,2662616.0,3218939.0,2925569.0,2170587.0,
Gross Profit,80968469.0,55827482.0,26219998.0,21615148.0,
Cost Of Revenue,20737236.0,24012734.0,25413471.0,27120323.0,
Total Revenue,101705705.0,79840216.0,51633469.0,48735471.0,
Operating Revenue,101705705.0,79840216.0,51633469.0,48735471.0,
