,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,51000000.0,51000000.0,51000000.0,,
Share Issued,51000000.0,51000000.0,51000000.0,,
Net Debt,286335066.0,289031287.0,290817032.0,279859481.0,
Total Debt,303029679.0,303762226.0,302471291.0,302755177.0,
Tangible Book Value,550174922.0,549685532.0,549808260.0,546149755.0,
Invested Capital,847669926.0,847944856.0,847122857.0,843756979.0,
Working Capital,154185885.0,147470464.0,8353594.0,102232489.0,
Net Tangible Assets,550174922.0,549685532.0,549808260.0,546149755.0,
Capital Lease Obligations,5534675.0,5502902.0,5156694.0,5147953.0,
Common Stock Equity,550174922.0,549685532.0,549808260.0,546149755.0,
Total Capitalization,847669926.0,847944856.0,847122857.0,843756979.0,
Total Equity Gross Minority Interest,550174922.0,549685532.0,549808260.0,546149755.0,
Stockholders Equity,550174922.0,549685532.0,549808260.0,546149755.0,
Total Liabilities Net Minority Interest,305744627.0,308076227.0,308825156.0,307888335.0,
Total Non Current Liabilities Net Minority Interest,297495004.0,298259324.0,297314597.0,297607224.0,
Long Term Debt And Capital Lease Obligation,297495004.0,298259324.0,297314597.0,297607224.0,
Long Term Debt,297495004.0,298259324.0,297314597.0,297607224.0,
Current Liabilities,8249623.0,9816903.0,11510559.0,10281111.0,
Current Deferred Taxes Liabilities,,,0.0,2659944.0,2130071.0
Current Debt And Capital Lease Obligation,5534675.0,5502902.0,5156694.0,5147953.0,
Current Capital Lease Obligation,5534675.0,5502902.0,5156694.0,5147953.0,
Current Debt,,3459324.0,0.0,,
Payables,2334245.0,2089612.0,5002734.0,2283214.0,
Other Payable,2132497.0,2089612.0,2471851.0,2283214.0,
Total Tax Payable,201748.0,0.0,2530883.0,0.0,
Total Assets,855919549.0,857761759.0,858633416.0,854038090.0,
Total Non Current Assets,693484041.0,700474392.0,838769263.0,741524490.0,
Other Non Current Assets,,66292854.0,60408225.0,,262500.0
Non Current Prepaid Assets,,,,,387942.0
Investmentin Financial Assets,,,,,0.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,,0.0
Investment Properties,693484041.0,700474392.0,706601416.0,741524490.0,
Current Assets,162435508.0,157287367.0,19864153.0,112513600.0,
Other Current Assets,,,265184.0,342361.0,
Prepaid Assets,40403.0,0.0,902089.0,1160132.0,
Other Receivables,7928.0,101382.0,556636.0,,
Taxes Receivable,0.0,1695054.0,0.0,385977.0,
Accounts Receivable,80772373.0,74503279.0,11599897.0,58280326.0,
Cash Cash Equivalents And Short Term Investments,11159938.0,9228037.0,6497565.0,17747743.0,
Cash And Cash Equivalents,11159938.0,9228037.0,6497565.0,17747743.0,
Cash Equivalents,0.0,8150805.0,0.0,,
Cash Financial,11159938.0,1077232.0,6497565.0,17747743.0,
