,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-54505.649989,13683.357476,635901.0,-1277635.4,
Tax Rate For Calcs,0.017138,0.011039,0.2,0.2,
Normalized EBITDA,14275347.0,11378318.0,11344157.0,7897151.0,
Total Unusual Items,-3180324.0,1239578.0,3179505.0,-5436828.0,
Total Unusual Items Excluding Goodwill,-3180324.0,1239578.0,3179505.0,-6388177.0,
Net Income From Continuing Operation Net Minority Interest,6778423.0,8375608.0,3496076.0,-7975100.0,
Reconciled Depreciation,3806647.0,3697824.0,3657400.0,5082195.0,
Reconciled Cost Of Revenue,4330912.0,4495422.0,4388847.0,5696383.0,
EBITDA,11095023.0,12617896.0,14523662.0,2460323.0,
EBIT,7288376.0,8920072.0,10866262.0,-2621872.0,
Net Interest Income,-391756.0,-450976.0,-743505.0,-2751616.0,
Interest Expense,391756.0,450976.0,743505.0,2751616.0,
Normalized Income,9904241.350011,7149713.357476,952472.0,-1913209.4,
Net Income From Continuing And Discontinued Operation,6778423.0,8375608.0,3496076.0,-7975100.0,
Total Expenses,7804397.0,10418024.0,8375137.0,7750323.0,
Rent Expense Supplemental,2500.0,30000.0,27500.0,30000.0,
Total Operating Income As Reported,7124652.0,8591439.0,10791417.0,-4648697.0,
Diluted Average Shares,218295000.0,218295000.0,218295000.0,198653716.0,
Basic Average Shares,218295000.0,218295000.0,218295000.0,198653716.0,
Diluted EPS,0.031052,0.003837,0.01602,-0.04015,
Basic EPS,0.031052,0.003837,0.01602,-0.04015,
Diluted NI Availto Com Stockholders,6778423.0,8375608.0,3496076.0,-7975100.0,
Net Income Common Stockholders,6778423.0,8375608.0,3496076.0,-7975100.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6778423.0,8375608.0,3496076.0,-7975100.0,
Minority Interests,,0.0,-1445704.0,119770.0,773684.0
Net Income Including Noncontrolling Interests,6778423.0,8375608.0,4941780.0,-8094870.0,
Net Income Continuous Operations,6778423.0,8375608.0,4941780.0,-8094870.0,
Tax Provision,118197.0,93488.0,5180977.0,2721382.0,
Pretax Income,6896620.0,8469096.0,10122757.0,-5373488.0,
Other Non Operating Income Expenses,,,,,933334.0
Special Income Charges,-3180324.0,1239578.0,3179505.0,-6388177.0,
Other Special Charges,-16000.0,-53910.0,,2010670.0,
Write Off,,0.0,1500000.0,0.0,0.0
Impairment Of Capital Assets,3196324.0,-1185668.0,-4679505.0,3426158.0,
Net Non Operating Interest Income Expense,-391756.0,-450976.0,-743505.0,-2751616.0,
Interest Expense Non Operating,391756.0,450976.0,743505.0,2751616.0,
Operating Income,10468700.0,7680494.0,7686757.0,3766305.0,
Operating Expense,3473485.0,5922602.0,3986290.0,2053940.0,
Other Operating Expenses,-338415.0,1721656.0,382976.0,-383189.0,
Depreciation And Amortization In Income Statement,118810.0,127184.0,93162.0,76168.0,
Amortization,0.0,1303.0,11158.0,11720.0,
Depreciation Income Statement,118810.0,125881.0,82004.0,64448.0,
Selling General And Administration,2050101.0,2442120.0,1780583.0,1526601.0,
General And Administrative Expense,2050101.0,2442120.0,1780583.0,1526601.0,
Rent And Landing Fees,2500.0,30000.0,27500.0,30000.0,
Gross Profit,13942185.0,13603096.0,11673047.0,5820245.0,
Cost Of Revenue,4330912.0,4495422.0,4388847.0,5696383.0,
Total Revenue,18273097.0,18098518.0,16061894.0,11516628.0,
Operating Revenue,18273097.0,18098518.0,16061894.0,11516628.0,
