,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,399152594.0,195069687.0,376883909.0,494832613.0,
Repurchase Of Capital Stock,-138030108.0,-22626657.0,0.0,,
Repayment Of Debt,-935416452.0,-383214870.0,-214149825.0,-149870976.0,
Issuance Of Debt,1152586238.0,411374564.0,255291076.0,45148333.0,
Capital Expenditure,-373792342.0,-586091620.0,-309081540.0,-178567541.0,
End Cash Position,171438295.0,108404878.0,276810098.0,300626898.0,
Beginning Cash Position,108404878.0,276810098.0,300626898.0,179886073.0,
Changes In Cash,63033417.0,-168405220.0,-23816800.0,120740825.0,
Financing Cash Flow,-344336317.0,-495662250.0,-331101408.0,-368795396.0,
Net Other Financing Charges,-326234.0,-1336994.0,2964932.0,,
Interest Paid Cff,-129022294.0,-107772354.0,-39621370.0,-22612875.0,
Cash Dividends Paid,-197493465.0,-282346315.0,-180723044.0,-126296283.0,
Common Stock Dividend Paid,-197493465.0,-282346315.0,-180723044.0,-126296283.0,
Net Common Stock Issuance,-138030108.0,-22626657.0,0.0,,
Common Stock Payments,-138030108.0,-22626657.0,0.0,,
Net Issuance Payments Of Debt,217169786.0,28159694.0,41141251.0,-104722643.0,
Net Long Term Debt Issuance,217169786.0,28159694.0,41141251.0,-104722643.0,
Long Term Debt Payments,-935416452.0,-383214870.0,-214149825.0,-149870976.0,
Long Term Debt Issuance,1152586238.0,411374564.0,255291076.0,45148333.0,
Investing Cash Flow,-365575202.0,-453904277.0,-378680841.0,-183863933.0,
Net Other Investing Changes,,,,-1197178.0,-20468958.0
Interest Received Cfi,966268.0,9043065.0,12720777.0,127083.0,
Net Investment Purchase And Sale,0.0,-4800000.0,0.0,,
Purchase Of Investment,0.0,-4800000.0,0.0,,
Net Business Purchase And Sale,-7860311.0,-23849244.0,-16728669.0,0.0,
Purchase Of Business,-7860311.0,-23849244.0,-16728669.0,0.0,
Net Intangibles Purchase And Sale,-2365797.0,-2237154.0,-2013956.0,-1827028.0,
Purchase Of Intangibles,-2365797.0,-2237154.0,-2013956.0,-1827028.0,
Net PPE Purchase And Sale,-356315362.0,-432060944.0,-306626932.0,-176740513.0,
Sale Of PPE,15111183.0,151793522.0,440652.0,0.0,
Purchase Of PPE,-371426545.0,-583854466.0,-307067584.0,-176740513.0,
Operating Cash Flow,772944936.0,781161307.0,685965449.0,673400154.0,
Taxes Refund Paid,-7657466.0,-9731207.0,-7300683.0,-5920292.0,
Change In Working Capital,14069028.0,34113197.0,-18773709.0,111336397.0,
Change In Other Current Assets,44037542.0,58152261.0,46608680.0,96079598.0,
Change In Accrued Expense,-32928391.0,7871913.0,23891243.0,25773569.0,
Change In Payable,-4530166.0,-37250502.0,-3284478.0,-18536592.0,
Change In Prepaid Assets,7896575.0,14369364.0,-72728746.0,4736904.0,
Change In Inventory,2132500.0,-9310314.0,-8024596.0,2222077.0,
Change In Receivables,-2539032.0,280475.0,-5235812.0,1060841.0,
Other Non Cash Items,109527907.0,68683574.0,67089702.0,51594092.0,
Provisionand Write Offof Assets,337820.0,1881816.0,3462438.0,1085344.0,
Depreciation And Amortization,337415411.0,294495060.0,252311639.0,232404699.0,
Amortization Cash Flow,3047371.0,2665533.0,1355624.0,1608308.0,
Depreciation,334368040.0,291829527.0,250956015.0,230796391.0,
Pension And Employee Benefit Expense,13165227.0,10052332.0,8570971.0,9029524.0,
Gain Loss On Sale Of PPE,-2550727.0,-92158389.0,625450.0,0.0,
Net Income From Continuing Operations,307344251.0,466525167.0,366358862.0,262112792.0,
