,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-126019000.0,-19777000.0,16284000.0,-110624000.0,
Issuance Of Debt,50000000.0,0.0,,,
Issuance Of Capital Stock,,,,0.0,300000000.0
Capital Expenditure,-1634000.0,-568000.0,-458000.0,-9726000.0,
End Cash Position,8179000.0,6559000.0,14462000.0,5151000.0,
Beginning Cash Position,6559000.0,14462000.0,5151000.0,256112000.0,
Changes In Cash,1620000.0,-7903000.0,9311000.0,-250961000.0,
Financing Cash Flow,48730000.0,-1294000.0,-1514000.0,-1197000.0,
Net Other Financing Charges,,,,,-59818000.0
Net Common Stock Issuance,,,,0.0,300000000.0
Common Stock Issuance,,,,0.0,300000000.0
Net Issuance Payments Of Debt,50000000.0,0.0,,,
Net Long Term Debt Issuance,50000000.0,0.0,,,
Long Term Debt Issuance,50000000.0,0.0,,,
Investing Cash Flow,77275000.0,12600000.0,-5917000.0,-148866000.0,
Net Other Investing Changes,59152000.0,13384000.0,-5935000.0,-136342000.0,
Dividends Received Cfi,572000.0,580000.0,476000.0,202000.0,
Net Investment Purchase And Sale,19000000.0,-841000.0,0.0,-3000000.0,
Sale Of Investment,19000000.0,,,,0.0
Purchase Of Investment,,-841000.0,0.0,-3000000.0,0.0
Net Intangibles Purchase And Sale,-334000.0,-543000.0,-132000.0,-5025000.0,
Sale Of Intangibles,,,,0.0,3786000.0
Purchase Of Intangibles,-334000.0,-543000.0,-132000.0,-5025000.0,
Net PPE Purchase And Sale,-1115000.0,20000.0,-326000.0,-4701000.0,
Sale Of PPE,185000.0,45000.0,0.0,,
Purchase Of PPE,-1300000.0,-25000.0,-326000.0,-4701000.0,
Operating Cash Flow,-124385000.0,-19209000.0,16742000.0,-100898000.0,
Taxes Refund Paid,-2873000.0,-4919000.0,-4050000.0,-2069000.0,
Change In Working Capital,-2460000.0,48099000.0,26814000.0,-2800000.0,
Change In Other Current Liabilities,,,,764000.0,-2151000.0
Change In Accrued Expense,-993000.0,-888000.0,-442000.0,3896000.0,
Change In Payable,,,,9478000.0,-2738000.0
Change In Prepaid Assets,1916000.0,19941000.0,15058000.0,-36341000.0,
Change In Receivables,,,,-47211000.0,-39036000.0
Other Non Cash Items,-5267000.0,-11660000.0,-6742000.0,-3838000.0,
Provisionand Write Offof Assets,9000.0,36050000.0,-208000.0,59000.0,
Depreciation And Amortization,4838000.0,5094000.0,4809000.0,4548000.0,
Amortization Cash Flow,1511000.0,1484000.0,1472000.0,1198000.0,
Depreciation,3327000.0,3610000.0,3337000.0,3350000.0,
Pension And Employee Benefit Expense,1224000.0,1241000.0,1795000.0,333000.0,
Gain Loss On Investment Securities,-2110000.0,-3215000.0,-9181000.0,4763000.0,
Net Income From Continuing Operations,-116988000.0,-88592000.0,6319000.0,-101999000.0,
