,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,3358641.8,-16035442.4,-9282752.2,2616748.2,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,-42289943.0,-12943011.0,6908220.0,-4686915.0,
Total Unusual Items,19093209.0,-80177212.0,-46413761.0,13083741.0,
Total Unusual Items Excluding Goodwill,16793209.0,-80177212.0,-46413761.0,13083741.0,
Net Income From Continuing Operation Net Minority Interest,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Reconciled Depreciation,5934065.0,12146100.0,14895888.0,13529996.0,
Reconciled Cost Of Revenue,83816645.0,62698832.0,68396589.0,71935214.0,
EBITDA,-23196734.0,-93120223.0,-39505541.0,8396826.0,
EBIT,-29130799.0,-105266323.0,-54401429.0,-5133170.0,
Net Interest Income,-2121397.0,-1868004.0,-1390811.0,-819721.0,
Interest Expense,1840617.0,1732919.0,1219783.0,587401.0,
Interest Income,,,853833.0,0.0,
Normalized Income,-43627067.2,-44303580.4,-22009057.2,-19229668.8,
Net Income From Continuing And Discontinued Operation,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Total Expenses,113806330.0,82969521.0,88869593.0,95736871.0,
Rent Expense Supplemental,13080.0,2464.0,,,
Total Operating Income As Reported,-51161970.0,-104855201.0,-13365853.0,-19619296.0,
Diluted Average Shares,17391840.0,17391840.0,17391840.0,17391840.0,
Basic Average Shares,17391840.0,17391840.0,17391840.0,17391840.0,
Diluted EPS,-1.871567,-6.235683,-3.398145,-0.500235,
Basic EPS,-1.871567,-6.235683,-3.398145,-0.500235,
Diluted NI Availto Com Stockholders,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Net Income Common Stockholders,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Net Income Including Noncontrolling Interests,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Net Income Continuous Operations,-32492500.0,-108445350.0,-59140066.0,-8762676.0,
Tax Provision,1521084.0,1446108.0,3518854.0,3042105.0,
Pretax Income,-30971416.0,-106999242.0,-55621212.0,-5720571.0,
Other Non Operating Income Expenses,-105403.0,-471519.0,5378185.0,955815.0,
Special Income Charges,16793209.0,-80177212.0,-46413761.0,13083741.0,
Other Special Charges,-22136574.0,-60397.0,-180820.0,-13083741.0,
Write Off,,,,0.0,-1388482.0
Impairment Of Capital Assets,3043365.0,80237609.0,46413761.0,0.0,
Net Non Operating Interest Income Expense,-2121397.0,-1868004.0,-1390811.0,-819721.0,
Total Other Finance Cost,280780.0,135085.0,171028.0,232320.0,
Interest Expense Non Operating,1840617.0,1732919.0,1219783.0,587401.0,
Interest Income Non Operating,,,853833.0,0.0,
Operating Income,-45537825.0,-24482507.0,-13194825.0,-19386976.0,
Operating Expense,29989685.0,20270689.0,20473004.0,23801657.0,
Other Operating Expenses,1767821.0,-2445385.0,-1380879.0,1935647.0,
Depreciation And Amortization In Income Statement,396132.0,327335.0,350999.0,247299.0,
Depreciation Income Statement,396132.0,327335.0,350999.0,247299.0,
Selling General And Administration,10375737.0,6174474.0,6147391.0,6842112.0,
Selling And Marketing Expense,6192988.0,1920549.0,3918042.0,5164639.0,
General And Administrative Expense,4182749.0,4253925.0,2229349.0,1677473.0,
Rent And Landing Fees,13080.0,2464.0,,,
Gross Profit,-15548140.0,-4211818.0,7278179.0,4414681.0,
Cost Of Revenue,83816645.0,62698832.0,68396589.0,71935214.0,
Total Revenue,68268505.0,58487014.0,75674768.0,76349895.0,
Operating Revenue,68268505.0,58487014.0,75674768.0,76349895.0,
