,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.2,0.153363,0.015743,0.2,
Net Income From Continuing Operation Net Minority Interest,-83626718.0,43645516.0,125037351.0,-18299703.0,
Reconciled Depreciation,19732565.0,18277568.0,16770300.0,14086745.0,
EBIT,-72385400.0,51984386.0,127569434.0,-16031726.0,
Net Interest Income,-441318.0,-432741.0,-532083.0,-267977.0,
Interest Expense,441318.0,432741.0,532083.0,267977.0,
Interest Income,29617250.0,33104598.0,24401336.0,8574106.0,
Normalized Income,-83626718.0,43645516.0,125037351.0,-18299703.0,
Net Income From Continuing And Discontinued Operation,-83626718.0,43645516.0,125037351.0,-18299703.0,
Total Expenses,1006615148.0,689313964.0,497421721.0,449626993.0,
Rent Expense Supplemental,,,,1921762.0,3988559.0
Diluted Average Shares,45894928.0,45894928.0,45894928.0,38539051.0,
Basic Average Shares,45894928.0,45894928.0,45894928.0,38539051.0,
Diluted EPS,-1.82,0.95,2.72,-0.47,
Basic EPS,-1.82,0.95,2.72,-0.47,
Diluted NI Availto Com Stockholders,-83626718.0,43645516.0,125037351.0,-18299703.0,
Net Income Common Stockholders,-83626718.0,43645516.0,125037351.0,-18299703.0,
Net Income,-83626718.0,43645516.0,125037351.0,-18299703.0,
Net Income Including Noncontrolling Interests,-83626718.0,43645516.0,125037351.0,-18299703.0,
Net Income Continuous Operations,-83626718.0,43645516.0,125037351.0,-18299703.0,
Tax Provision,10800000.0,7906129.0,2000000.0,2000000.0,
Pretax Income,-72826718.0,51551645.0,127037351.0,-16299703.0,
Other Income Expense,1758761.0,8290522.0,35730359.0,14961115.0,
Net Non Operating Interest Income Expense,-441318.0,-432741.0,-532083.0,-267977.0,
Interest Expense Non Operating,441318.0,432741.0,532083.0,267977.0,
Other Operating Expenses,22129239.0,18985080.0,18991080.0,33079273.0,
Depreciation And Amortization In Income Statement,,,,14086745.0,13330223.0
Selling General And Administration,,,,21078076.0,30359489.0
Selling And Marketing Expense,,,,108929.0,80915.0
General And Administrative Expense,,,,20969147.0,30278574.0
Rent And Landing Fees,,,,1921762.0,3988559.0
Total Revenue,933788430.0,740865609.0,624459072.0,433327290.0,
Operating Revenue,933788430.0,740865609.0,624459072.0,433327290.0,
Net Policyholder Benefits And Claims,816230431.0,547354567.0,383122286.0,372773877.0,
