,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,67788041.0,59045205.0,37967396.0,-20110513.0,
Repayment Of Debt,-488666340.0,-579811625.0,-693638893.0,-701706987.0,
Issuance Of Debt,432904264.0,549713731.0,674522627.0,718353730.0,
Issuance Of Capital Stock,,,,718353730.0,589841900.0
Capital Expenditure,-18196882.0,-14086961.0,-42981387.0,-29527798.0,
End Cash Position,7266287.0,5365322.0,6793011.0,1642722.0,
Other Cash Adjustment Outside Changein Cash,,,150000.0,-150000.0,
Beginning Cash Position,5365322.0,6793011.0,1642722.0,48740619.0,
Changes In Cash,1900965.0,-1427689.0,5000289.0,-46947897.0,
Financing Cash Flow,-65887076.0,-60472894.0,-32616266.0,-5853257.0,
Cash Dividends Paid,-10125000.0,-30375000.0,-13500000.0,-22500000.0,
Common Stock Dividend Paid,-10125000.0,-30375000.0,-13500000.0,-22500000.0,
Net Common Stock Issuance,,,,718353730.0,589841900.0
Common Stock Issuance,,,,718353730.0,589841900.0
Net Issuance Payments Of Debt,-55762076.0,-30097894.0,-19116266.0,16646743.0,
Net Long Term Debt Issuance,-55762076.0,-30097894.0,-19116266.0,16646743.0,
Long Term Debt Payments,-488666340.0,-579811625.0,-693638893.0,-701706987.0,
Long Term Debt Issuance,432904264.0,549713731.0,674522627.0,718353730.0,
Investing Cash Flow,-18196882.0,-14086961.0,-43332228.0,-50511925.0,
Net Investment Purchase And Sale,,1427219.0,-351066.0,-21115862.0,28504541.0
Sale Of Investment,,18767298.0,13820580.0,2789172.0,50210248.0
Purchase Of Investment,,-17340079.0,-14171646.0,-23905034.0,-21705707.0
Net Investment Properties Purchase And Sale,,,,0.0,2418000.0
Sale Of Investment Properties,,,,0.0,2418000.0
Net Intangibles Purchase And Sale,0.0,-2318386.0,-28688.0,,
Purchase Of Intangibles,0.0,-2318386.0,-28688.0,,
Net PPE Purchase And Sale,-18196882.0,-11768575.0,-42952474.0,-29396063.0,
Sale Of PPE,,0.0,225.0,131735.0,0.0
Purchase Of PPE,-18196882.0,-11768575.0,-42952699.0,-29527798.0,
Operating Cash Flow,85984923.0,73132166.0,80948783.0,9417285.0,
Taxes Refund Paid,-1783108.0,-8594683.0,-3465434.0,-4385460.0,
Interest Paid Cfo,-13479785.0,-16493744.0,-772579.0,-1291379.0,
Change In Working Capital,43821734.0,29923377.0,2963406.0,-58043846.0,
Change In Other Current Assets,-534692.0,1427218.0,,,
Change In Accrued Expense,-746612.0,995874.0,-83458.0,561857.0,
Change In Payable,5807554.0,4481954.0,5354627.0,-4737834.0,
Change In Prepaid Assets,-2811676.0,29955168.0,1443075.0,-19847321.0,
Change In Inventory,37802765.0,-14543216.0,-21965451.0,-21069861.0,
Change In Receivables,4304395.0,7606379.0,18214613.0,-12950687.0,
Other Non Cash Items,15431983.0,19994576.0,16689037.0,12575607.0,
Provisionand Write Offof Assets,570167.0,3346204.0,2476521.0,2432521.0,
Depreciation And Amortization,32227350.0,30908317.0,29873176.0,30633257.0,
Amortization Cash Flow,521896.0,412155.0,248565.0,219062.0,
Depreciation,31705454.0,30496162.0,29624611.0,30414195.0,
Pension And Employee Benefit Expense,727045.0,596262.0,542724.0,526641.0,
Gain Loss On Investment Securities,3021596.0,-1742522.0,-4835870.0,2952416.0,
Gain Loss On Sale Of PPE,,0.0,-225.0,-131735.0,5512.0
Net Income From Continuing Operations,5654616.0,15250738.0,37609792.0,19727894.0,
