,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-9852.600644,235808.996158,170465.2,-2911456.804149,
Tax Rate For Calcs,0.106974,0.146732,0.2,0.259356,
Normalized EBITDA,105732793.0,108266914.0,67128396.0,97006940.0,
Total Unusual Items,-92103.0,1607078.0,852326.0,-11225723.0,
Total Unusual Items Excluding Goodwill,-92103.0,1607078.0,852326.0,-11225723.0,
Net Income From Continuing Operation Net Minority Interest,45775125.0,47719184.0,3951063.0,22986944.0,
Reconciled Depreciation,52968463.0,52637100.0,53286694.0,53678134.0,
Reconciled Cost Of Revenue,202089804.0,182667667.0,136057401.0,150389686.0,
EBITDA,105640690.0,109873992.0,67980722.0,85781217.0,
EBIT,52672227.0,57236892.0,14694028.0,32103083.0,
Net Interest Income,-9379545.0,-11863724.0,-11939451.0,-13806567.0,
Interest Expense,1413797.0,1311723.0,1377910.0,1066662.0,
Interest Income,,0.0,707168.0,1034237.0,0.0
Normalized Income,45857375.399356,46347914.996158,3269202.2,31301210.195851,
Net Income From Continuing And Discontinued Operation,45775125.0,47719184.0,3951063.0,22986944.0,
Total Expenses,218858493.0,200319506.0,153819433.0,165460989.0,
Rent Expense Supplemental,100279.0,13638.0,20603.0,32103.0,
Total Operating Income As Reported,60198936.0,65270842.0,15128184.0,56198078.0,
Diluted Average Shares,55000000.0,55000000.0,55000000.0,55000000.0,
Basic Average Shares,55000000.0,55000000.0,55000000.0,55000000.0,
Diluted EPS,0.83,0.87,0.07,0.42,
Basic EPS,0.83,0.87,0.07,0.42,
Diluted NI Availto Com Stockholders,45775125.0,47719184.0,3951063.0,22986944.0,
Net Income Common Stockholders,45775125.0,47719184.0,3951063.0,22986944.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,45775125.0,47719184.0,3951063.0,22986944.0,
Net Income Including Noncontrolling Interests,45775125.0,47719184.0,3951063.0,22986944.0,
Net Income Continuous Operations,45775125.0,47719184.0,3951063.0,22986944.0,
Tax Provision,5483305.0,8205985.0,9365055.0,8049477.0,
Pretax Income,51258430.0,55925169.0,13316118.0,31036421.0,
Other Non Operating Income Expenses,649813.0,748618.0,9364777.0,168125.0,
Special Income Charges,-368215.0,-1553.0,-5286.0,-11924992.0,
Other Special Charges,368215.0,1553.0,5286.0,11924992.0,
Net Non Operating Interest Income Expense,-9379545.0,-11863724.0,-11939451.0,-13806567.0,
Total Other Finance Cost,7965748.0,10552001.0,11268709.0,13774142.0,
Interest Expense Non Operating,1413797.0,1311723.0,1377910.0,1066662.0,
Interest Income Non Operating,,0.0,707168.0,1034237.0,0.0
Operating Income,60198936.0,65270842.0,15128184.0,55755852.0,
Operating Expense,16768689.0,17651839.0,17762032.0,15071303.0,
Other Operating Expenses,,,,442226.0,
Depreciation And Amortization In Income Statement,992611.0,939589.0,656494.0,695955.0,
Amortization,7552.0,7552.0,6192.0,100340.0,
Depreciation Income Statement,985059.0,932037.0,650302.0,595615.0,
Selling General And Administration,3897080.0,5076779.0,5183192.0,2566736.0,
Selling And Marketing Expense,436442.0,377780.0,392208.0,471396.0,
General And Administrative Expense,3460638.0,4698999.0,4790984.0,2095340.0,
Rent And Landing Fees,100279.0,13638.0,20603.0,32103.0,
Gross Profit,76967625.0,82922681.0,32890216.0,70827155.0,
Cost Of Revenue,202089804.0,182667667.0,136057401.0,150389686.0,
Total Revenue,279057429.0,265590348.0,168947617.0,221216841.0,
Operating Revenue,279057429.0,265590348.0,168947617.0,221216841.0,
