,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,139871477.0,52588992.0,219910654.0,104520112.0,
Issuance Of Capital Stock,,,0.0,137473752.0,247540744.0
Capital Expenditure,-6217377.0,-11354516.0,-5884698.0,-7518637.0,
End Cash Position,31491631.0,40915578.0,314981796.0,34555510.0,
Beginning Cash Position,40915578.0,314981796.0,34555510.0,55843107.0,
Changes In Cash,-9423947.0,-274066218.0,280426286.0,-21287597.0,
Financing Cash Flow,-127186625.0,-134882250.0,-94755173.0,-829166.0,
Net Other Financing Charges,-6599245.0,,,,44975854.0
Cash Dividends Paid,-115597519.0,-131196883.0,-88555173.0,-132102918.0,
Net Common Stock Issuance,,,0.0,137473752.0,247540744.0
Common Stock Issuance,,,0.0,137473752.0,247540744.0
Investing Cash Flow,-28326176.0,-203127476.0,149386107.0,-132497180.0,
Dividends Received Cfi,26843253.0,348287600.0,91581600.0,272780692.0,
Net Investment Purchase And Sale,-74331091.0,-273702574.0,45000000.0,-206120676.0,
Sale Of Investment,20668909.0,56297426.0,45000000.0,68879324.0,
Purchase Of Investment,-95000000.0,-330000000.0,,-275000000.0,-131394881.0
Net Investment Properties Purchase And Sale,74576188.0,-265844586.0,18689205.0,-191679685.0,
Sale Of Investment Properties,96548715.0,0.0,41359395.0,0.0,
Purchase Of Investment Properties,-21972527.0,-265844586.0,-22670190.0,-191679685.0,
Net Business Purchase And Sale,-49213671.0,-513400.0,0.0,,
Sale Of Business,89778.0,0.0,,,
Purchase Of Business,-49303449.0,-513400.0,0.0,,
Net PPE Purchase And Sale,-6200855.0,-11354516.0,-5884698.0,-7477511.0,
Sale Of PPE,16522.0,0.0,0.0,41126.0,
Purchase Of PPE,-6217377.0,-11354516.0,-5884698.0,-7518637.0,
Operating Cash Flow,146088854.0,63943508.0,225795352.0,112038749.0,
Taxes Refund Paid,-35443951.0,-20392176.0,-14473751.0,-9306257.0,
Interest Paid Cfo,-3032549.0,-2514633.0,,,
Change In Working Capital,37878204.0,-68675132.0,27921724.0,-38396475.0,
Change In Other Current Assets,32494080.0,-33764602.0,0.0,,
Change In Payable,-19021895.0,-50647825.0,6737480.0,-14261646.0,
Change In Receivables,24406019.0,15737295.0,21184244.0,-24134829.0,
Other Non Cash Items,-76251668.0,-81730830.0,2222763.0,-14326643.0,
Provisionand Write Offof Assets,-2841694.0,7908539.0,8504112.0,11933638.0,
Deferred Tax,24534395.0,30203434.0,20320238.0,12687913.0,
Depreciation And Amortization,42707741.0,44495407.0,42852694.0,38384133.0,
Depreciation,42707741.0,44495407.0,42852694.0,38384133.0,
Pension And Employee Benefit Expense,3625516.0,3479775.0,4245315.0,2124199.0,
Gain Loss On Investment Securities,-92665548.0,-17187949.0,-37882788.0,,
Gain Loss On Sale Of PPE,-5718.0,0.0,0.0,-38405.0,
Net Income From Continuing Operations,296062285.0,296196445.0,271539533.0,300356265.0,
