,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1425541.137278,698866.684694,-115081.417232,393343.949991,
Tax Rate For Calcs,0.133988,0.091537,0.085674,0.06704,
Normalized EBITDA,312681193.0,352262072.0,318353269.0,400015584.0,
Total Unusual Items,-10639335.0,7634819.0,-1343246.0,5867321.0,
Total Unusual Items Excluding Goodwill,-10639335.0,7634819.0,-1343246.0,5867321.0,
Net Income From Continuing Operation Net Minority Interest,104467957.0,157120485.0,119921196.0,215407476.0,
Reconciled Depreciation,169263708.0,165875349.0,168775650.0,166544478.0,
Reconciled Cost Of Revenue,800651111.0,584132550.0,591342753.0,704726804.0,
EBITDA,302041858.0,359896891.0,317010023.0,405882905.0,
EBIT,132778150.0,194021542.0,148234373.0,239338427.0,
Net Interest Income,-8618473.0,-16735894.0,-13887764.0,-6283261.0,
Interest Expense,12147104.0,21069594.0,17076327.0,8452401.0,
Interest Income,3528631.0,4333700.0,3188563.0,2169140.0,
Normalized Income,113681750.862722,150184532.684694,121149360.582768,209933498.949991,
Net Income From Continuing And Discontinued Operation,104467957.0,157120485.0,119921196.0,215407476.0,
Total Expenses,948718792.0,697094363.0,684761841.0,751451384.0,
Rent Expense Supplemental,,10157064.0,14196659.0,15211747.0,
Total Operating Income As Reported,128435388.0,179654917.0,126207737.0,225004158.0,
Diluted Average Shares,157500000.0,157500000.0,157500000.0,157500000.0,
Basic Average Shares,157500000.0,157500000.0,157500000.0,157500000.0,
Diluted EPS,0.66,1.0,0.76,1.37,
Basic EPS,0.66,1.0,0.76,1.37,
Diluted NI Availto Com Stockholders,104467957.0,157120485.0,119921196.0,215407476.0,
Net Income Common Stockholders,104467957.0,157120485.0,119921196.0,215407476.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,104467957.0,157120485.0,119921196.0,215407476.0,
Minority Interests,,,,0.0,-2229295.0
Net Income Including Noncontrolling Interests,104467957.0,157120485.0,119921196.0,215407476.0,
Net Income Continuous Operations,104467957.0,157120485.0,119921196.0,215407476.0,
Tax Provision,16163089.0,15831463.0,11236850.0,15478550.0,
Pretax Income,120631046.0,172951948.0,131158046.0,230886026.0,
Other Non Operating Income Expenses,4638434.0,2312646.0,3434234.0,487514.0,
Special Income Charges,-9822580.0,6813043.0,185012.0,1292052.0,
Other Special Charges,9822580.0,-6813043.0,-185012.0,-1292052.0,
Net Non Operating Interest Income Expense,-8618473.0,-16735894.0,-13887764.0,-6283261.0,
Interest Expense Non Operating,12147104.0,21069594.0,17076327.0,8452401.0,
Interest Income Non Operating,3528631.0,4333700.0,3188563.0,2169140.0,
Operating Income,135245388.0,179654917.0,142454885.0,229717060.0,
Operating Expense,148067681.0,112961813.0,93419088.0,46724580.0,
Other Operating Expenses,1611516.0,6709520.0,5216471.0,805298.0,
Depreciation And Amortization In Income Statement,2266352.0,1833841.0,2225247.0,2060669.0,
Amortization,387147.0,0.0,,0.0,1280581.0
Depreciation Income Statement,1879205.0,1833841.0,2225247.0,2060669.0,
Selling General And Administration,91108594.0,56270139.0,59293424.0,14008705.0,
Selling And Marketing Expense,85966115.0,40992833.0,50497898.0,4302447.0,
General And Administrative Expense,5142479.0,15277306.0,8795526.0,9706258.0,
Gross Profit,283313069.0,292616730.0,235873973.0,276441640.0,
Cost Of Revenue,800651111.0,584132550.0,591342753.0,704726804.0,
Total Revenue,1083964180.0,876749280.0,827216726.0,981168444.0,
Operating Revenue,1083964180.0,876749280.0,827216726.0,981168444.0,
