,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5735806000.0,-44040456000.0,27192943000.0,-6310675000.0,
Repurchase Of Capital Stock,-581834000.0,0.0,-347766000.0,0.0,
Repayment Of Debt,-139270601000.0,-65261920000.0,-36767641000.0,-3606452000.0,
Issuance Of Debt,176446942000.0,117958964000.0,47492715000.0,10556960000.0,
Capital Expenditure,-2146606000.0,-1911526000.0,-2003861000.0,-2071246000.0,
End Cash Position,26082051000.0,21001893000.0,40480454000.0,20158433000.0,
Beginning Cash Position,21001893000.0,40480454000.0,20158433000.0,52873302000.0,
Effect Of Exchange Rate Changes,-433513000.0,-542423000.0,-639961000.0,-651750000.0,
Changes In Cash,5513671000.0,-18936138000.0,20961982000.0,-32063119000.0,
Financing Cash Flow,19225431000.0,46778668000.0,1140811000.0,726593000.0,
Net Other Financing Charges,-4572121000.0,5235924000.0,-1072528000.0,2732085000.0,
Cash Dividends Paid,-12000000000.0,-10800000000.0,-7786800000.0,-8956000000.0,
Common Stock Dividend Paid,-12000000000.0,-10800000000.0,-7786800000.0,-8956000000.0,
Net Common Stock Issuance,-581834000.0,0.0,-347766000.0,0.0,
Common Stock Payments,-581834000.0,0.0,-347766000.0,0.0,
Net Issuance Payments Of Debt,37176341000.0,52697044000.0,10725074000.0,6950508000.0,
Net Long Term Debt Issuance,37176341000.0,52697044000.0,10725074000.0,6950508000.0,
Long Term Debt Payments,-139270601000.0,-65261920000.0,-36767641000.0,-3606452000.0,
Long Term Debt Issuance,176446942000.0,117958964000.0,47492715000.0,10556960000.0,
Investing Cash Flow,-21594172000.0,-23585876000.0,-9375633000.0,-28550283000.0,
Net Other Investing Changes,,,,,24639421000.0
Net Investment Purchase And Sale,-19496553000.0,-21745933000.0,-7529663000.0,-26783724000.0,
Sale Of Investment,57725518000.0,53135318000.0,38316163000.0,37039460000.0,
Purchase Of Investment,-77222071000.0,-74881251000.0,-45845826000.0,-63823184000.0,
Net PPE Purchase And Sale,-2097619000.0,-1839943000.0,-1845970000.0,-1766559000.0,
Sale Of PPE,48987000.0,71583000.0,157891000.0,304687000.0,
Purchase Of PPE,-2146606000.0,-1911526000.0,-2003861000.0,-2071246000.0,
Operating Cash Flow,7882412000.0,-42128930000.0,29196804000.0,-4239429000.0,
Taxes Refund Paid,-2640537000.0,-2313312000.0,-2815352000.0,,
Change In Working Capital,-20420667000.0,-67270939000.0,5676649000.0,-29647738000.0,
Change In Other Current Liabilities,-1352321000.0,1635491000.0,-783670000.0,-5264632000.0,
Change In Other Current Assets,2523908000.0,-2729821000.0,1004135000.0,9060854000.0,
Other Non Cash Items,51833000.0,-7646000.0,462813000.0,443992000.0,
Stock Based Compensation,189963000.0,216123000.0,141575000.0,191390000.0,
Provisionand Write Offof Assets,1034143000.0,1018805000.0,922748000.0,1685484000.0,
Depreciation And Amortization,2304367000.0,2608054000.0,2279184000.0,2280100000.0,
Amortization Cash Flow,820280000.0,820280000.0,820280000.0,844865000.0,
Depreciation,1484087000.0,1787774000.0,1458904000.0,1435235000.0,
Gain Loss On Investment Securities,-558687000.0,-76584000.0,-228386000.0,-381371000.0,
Gain Loss On Sale Of PPE,25264000.0,81798000.0,-15001000.0,-88065000.0,
Net Income From Continuing Operations,27896733000.0,23614771000.0,22772574000.0,21276779000.0,
