,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,31666667.0,31666667.0,31666667.0,31666667.0,
Share Issued,31666667.0,31666667.0,31666667.0,31666667.0,
Net Debt,29681958.0,,,,
Total Debt,36780386.0,5555015.0,6130653.0,6723563.0,
Tangible Book Value,311536682.0,347023084.0,362143630.0,356630342.0,
Invested Capital,343320927.0,347023084.0,362143630.0,356630342.0,
Working Capital,-10790879.0,26027990.0,46183635.0,74364758.0,
Net Tangible Assets,311536682.0,347023084.0,362143630.0,356630342.0,
Capital Lease Obligations,4996141.0,5555015.0,6130653.0,6723563.0,
Common Stock Equity,311536682.0,347023084.0,362143630.0,356630342.0,
Total Capitalization,311536682.0,347023084.0,362143630.0,356630342.0,
Total Equity Gross Minority Interest,311536682.0,347023084.0,362143630.0,356630342.0,
Stockholders Equity,311536682.0,347023084.0,362143630.0,356630342.0,
Other Equity Interest,,,,,17047150.0
Retained Earnings,-97609138.0,-66807349.0,-61449339.0,-66576873.0,
Capital Stock,316666667.0,316666667.0,316666667.0,316666667.0,
Common Stock,316666667.0,316666667.0,316666667.0,316666667.0,
Total Liabilities Net Minority Interest,62377013.0,28308897.0,44105330.0,43068954.0,
Total Non Current Liabilities Net Minority Interest,9883481.0,9805692.0,10153813.0,9718787.0,
Non Current Pension And Other Postretirement Benefit Plans,5429935.0,4843586.0,4616069.0,3588133.0,
Long Term Debt And Capital Lease Obligation,4453546.0,4962106.0,5537744.0,6130654.0,
Long Term Capital Lease Obligation,4453546.0,4962106.0,5537744.0,6130654.0,
Current Liabilities,52493532.0,18503205.0,33951517.0,33350167.0,
Current Deferred Taxes Liabilities,106156.0,924840.0,3001158.0,2921202.0,
Current Debt And Capital Lease Obligation,32326840.0,592909.0,592909.0,592909.0,
Current Capital Lease Obligation,542595.0,592909.0,592909.0,592909.0,
Current Debt,31784245.0,0.0,,,
Payables,18700306.0,15766710.0,7963539.0,8147955.0,
Other Payable,967147.0,1557402.0,412212.0,387596.0,
Dividends Payable,5888908.0,5890873.0,5932094.0,5932094.0,
Total Tax Payable,7267.0,42050.0,217796.0,161808.0,
Accounts Payable,11836984.0,8276385.0,1401437.0,1666457.0,
Total Assets,373913695.0,375331981.0,406248960.0,399699296.0,
Total Non Current Assets,332211042.0,330800786.0,326113808.0,291984371.0,
Investmentin Financial Assets,37080420.0,46213130.0,74706429.0,31364650.0,
Available For Sale Securities,13568839.0,19325741.0,33155510.0,31364650.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,23511581.0,26887389.0,41550919.0,10089515.0,
Long Term Equity Investment,32904642.0,33321921.0,33920879.0,34214671.0,
Investmentsin Associatesat Cost,32904642.0,33321921.0,33920879.0,34214671.0,
Investment Properties,1.0,,,,
Net PPE,262225979.0,251265735.0,217486500.0,226405050.0,
Accumulated Depreciation,-572866404.0,-520161780.0,-507120809.0,-499125659.0,
Gross PPE,835092383.0,771427515.0,724607309.0,725530709.0,
Construction In Progress,0.0,55993577.0,13209986.0,13081000.0,
Other Properties,36510897.0,38271999.0,36194952.0,36935137.0,
Machinery Furniture Equipment,615436712.0,515976916.0,514194192.0,514034015.0,
Buildings And Improvements,146607883.0,124823066.0,124684200.0,125089097.0,
Land And Improvements,36536891.0,36361957.0,36323979.0,36391460.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,41702653.0,44531195.0,80135152.0,107714925.0,
Other Current Assets,,,24371904.0,5297024.0,6010414.0
Restricted Cash,2385000.0,0.0,,,
Prepaid Assets,7229170.0,10616915.0,24371904.0,5297024.0,
Inventory,14235260.0,17618139.0,20121267.0,21039191.0,
Inventories Adjustments Allowances,-12756067.0,-10389646.0,-8013842.0,-7258563.0,
Other Inventories,4440446.0,4704385.0,4976560.0,4025962.0,
Finished Goods,1926277.0,2203845.0,2554638.0,2140924.0,
Raw Materials,20624604.0,21099555.0,20603911.0,22130868.0,
Other Receivables,1566366.0,889493.0,,2271490.0,1618782.0
Accounts Receivable,14184570.0,11783731.0,26457960.0,21439753.0,
Allowance For Doubtful Accounts Receivable,-9400000.0,-14538797.0,-14538797.0,-15763710.0,
Gross Accounts Receivable,23584570.0,26322528.0,40996757.0,37203463.0,
Cash Cash Equivalents And Short Term Investments,2102287.0,3622917.0,9184021.0,59938957.0,
Other Short Term Investments,,,41550919.0,10089515.0,10000000.0
Cash And Cash Equivalents,2102287.0,3622917.0,9184021.0,49849442.0,
Cash Financial,2102287.0,3622917.0,9184021.0,49849442.0,
