,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,93333333.0,93333333.0,93333333.0,93333333.0,
Share Issued,93333333.0,93333333.0,93333333.0,93333333.0,
Net Debt,795190675.0,807520034.0,626868976.0,450064628.0,
Total Debt,958636076.0,985662839.0,919271878.0,709239632.0,
Tangible Book Value,951315810.0,1016625383.0,1071908372.0,1082456416.0,
Invested Capital,1831384900.0,1870026032.0,1875718213.0,1671659417.0,
Working Capital,10303563.0,46052792.0,142855004.0,212253583.0,
Net Tangible Assets,951315810.0,1016625383.0,1071908372.0,1082456416.0,
Capital Lease Obligations,78566986.0,132262190.0,115462037.0,120036631.0,
Common Stock Equity,951315810.0,1016625383.0,1071908372.0,1082456416.0,
Total Capitalization,1814596140.0,1855659935.0,1870275737.0,1671659417.0,
Total Equity Gross Minority Interest,1075927651.0,1159589743.0,1228509729.0,1250464447.0,
Minority Interest,124611841.0,142964360.0,156601357.0,168008031.0,
Stockholders Equity,951315810.0,1016625383.0,1071908372.0,1082456416.0,
Retained Earnings,17982480.0,83292053.0,37950256.0,52139994.0,
Capital Stock,933333330.0,933333330.0,933333330.0,933333330.0,
Common Stock,933333330.0,933333330.0,933333330.0,933333330.0,
Total Liabilities Net Minority Interest,1079968731.0,1101276981.0,1030936390.0,804542480.0,
Total Non Current Liabilities Net Minority Interest,943651230.0,966598406.0,907400581.0,702014660.0,
Non Current Pension And Other Postretirement Benefit Plans,15051664.0,12604414.0,10873929.0,8967778.0,
Long Term Debt And Capital Lease Obligation,928599566.0,953993992.0,896526652.0,693046882.0,
Long Term Capital Lease Obligation,65319236.0,114959440.0,98159287.0,103843881.0,
Long Term Debt,863280330.0,839034552.0,798367365.0,589203001.0,
Current Liabilities,136317501.0,134678575.0,123535809.0,102527820.0,
Other Current Liabilities,,,,2874568.0,2742487.0
Current Deferred Taxes Liabilities,3431310.0,4145569.0,7010047.0,8784088.0,
Current Debt And Capital Lease Obligation,30036510.0,31668847.0,22745226.0,16192750.0,
Current Capital Lease Obligation,13247750.0,17302750.0,17302750.0,16192750.0,
Current Debt,16788760.0,14366097.0,5442476.0,0.0,
Payables,26385378.0,21279237.0,19382264.0,8767850.0,
Other Payable,26385378.0,21279237.0,19382264.0,8767850.0,
Total Assets,2155896382.0,2260866724.0,2259446119.0,2055006927.0,
Total Non Current Assets,2009275318.0,2080135357.0,1993055306.0,1740225524.0,
Long Term Equity Investment,536226898.0,570715454.0,527085565.0,515034291.0,
Investmentsin Associatesat Cost,,,,,521004741.0
Investment Properties,1321792907.0,1374172184.0,1324017520.0,1003438823.0,
Net PPE,151255513.0,135247719.0,141952221.0,221752410.0,
Accumulated Depreciation,-93035729.0,-84842064.0,-71448146.0,-66191502.0,
Gross PPE,244291242.0,220089783.0,213400367.0,287943912.0,
Construction In Progress,28365263.0,6507565.0,,,
Other Properties,,,,76805545.0,149938402.0
Machinery Furniture Equipment,30367505.0,27613574.0,25632275.0,25169723.0,
Buildings And Improvements,169523729.0,169933899.0,171733347.0,169933899.0,
Land And Improvements,16034745.0,16034745.0,16034745.0,92840290.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,146621064.0,180731367.0,266390813.0,314781403.0,
Prepaid Assets,10923105.0,7049840.0,6601248.0,4423790.0,
Other Receivables,14732828.0,22657337.0,7284850.0,6303720.0,
Taxes Receivable,2696128.0,2607838.0,3298044.0,2598719.0,
Accounts Receivable,33390588.0,62191934.0,72265806.0,81212620.0,
Allowance For Doubtful Accounts Receivable,-26238112.0,-28581717.0,-31097190.0,-24982959.0,
Gross Accounts Receivable,59628700.0,90773651.0,103362996.0,106195579.0,
Cash Cash Equivalents And Short Term Investments,84878415.0,86224418.0,176940865.0,220242554.0,
Other Short Term Investments,,40343803.0,,81104181.0,40031246.0
Cash And Cash Equivalents,84878415.0,45880615.0,176940865.0,139138373.0,
Cash Financial,84878415.0,45880615.0,176940865.0,139138373.0,
