,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,186944444.0,186944444.0,186944444.0,117500000.0,
Share Issued,186944444.0,186944444.0,186944444.0,117500000.0,
Net Debt,1637661337.0,782289830.0,734259121.0,767667299.0,
Total Debt,1820160269.0,965588906.0,792952834.0,794218219.0,
Tangible Book Value,1459798262.0,1454156186.0,1533218570.0,997395948.0,
Invested Capital,3279958531.0,2419745092.0,2326171404.0,1791614167.0,
Working Capital,115711553.0,206420342.0,57722011.0,22937350.0,
Net Tangible Assets,1459798262.0,1454156186.0,1533218570.0,997395948.0,
Common Stock Equity,1459798262.0,1454156186.0,1533218570.0,997395948.0,
Total Capitalization,3260573604.0,2407646141.0,2315472513.0,1783320428.0,
Total Equity Gross Minority Interest,1459798262.0,1454156186.0,1533218570.0,997395948.0,
Stockholders Equity,1459798262.0,1454156186.0,1533218570.0,997395948.0,
Total Liabilities Net Minority Interest,2071131904.0,1023876153.0,851156175.0,847036429.0,
Total Non Current Liabilities Net Minority Interest,1800775342.0,953489955.0,782253943.0,785924480.0,
Long Term Debt And Capital Lease Obligation,1800775342.0,953489955.0,782253943.0,785924480.0,
Long Term Debt,1800775342.0,953489955.0,782253943.0,785924480.0,
Current Liabilities,270356562.0,70386198.0,68902232.0,61111949.0,
Other Current Liabilities,100750000.0,,,,
Current Debt And Capital Lease Obligation,19384927.0,12098951.0,10698891.0,8293739.0,
Current Debt,19384927.0,12098951.0,10698891.0,8293739.0,
Payables,110539059.0,50529260.0,49427348.0,39173025.0,
Other Payable,83704855.0,24182025.0,22211921.0,17876150.0,
Dividends Payable,25704861.0,23382275.0,27215427.0,21296875.0,
Total Tax Payable,1129343.0,2964960.0,,0.0,33003625.0
Total Assets,3530930166.0,2478032339.0,2384374745.0,1844432377.0,
Total Non Current Assets,3144862051.0,2201225799.0,2257750502.0,1760383078.0,
Investment Properties,3144862051.0,2201225799.0,2257750502.0,1760383078.0,
Current Assets,386068115.0,276806540.0,126624243.0,84049299.0,
Hedging Assets Current,,,0.0,21645322.0,852014.0
Assets Held For Sale Current,63539399.0,0.0,,,
Prepaid Assets,,,,,103445.0
Other Receivables,329470.0,1309922.0,4781043.0,6275396.0,
Taxes Receivable,,,,,5066031.0
Accounts Receivable,139700314.0,92197542.0,63149487.0,29577661.0,
Allowance For Doubtful Accounts Receivable,-19784053.0,-16784053.0,-10784053.0,-6784053.0,
Gross Accounts Receivable,159484367.0,108981595.0,73933540.0,36361714.0,
Cash Cash Equivalents And Short Term Investments,182498932.0,183299076.0,58693713.0,26550920.0,
Cash And Cash Equivalents,182498932.0,183299076.0,58693713.0,26550920.0,
Cash Equivalents,55000000.0,182000000.0,52500000.0,25000000.0,
Cash Financial,127498932.0,1299076.0,6193713.0,1550920.0,
