,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,4283409.0,39460647.0,102172218.0,52454679.0,
Repayment Of Debt,-1304761471.0,-1975945079.0,-1223040815.0,-1355405149.0,
Issuance Of Debt,1319247034.0,1968112298.0,1177554767.0,1346844863.0,
Capital Expenditure,-8656620.0,-25388452.0,-12970574.0,-18688629.0,
End Cash Position,6527529.0,19987523.0,26558722.0,28988331.0,
Other Cash Adjustment Outside Changein Cash,,,,58.0,-5773963.0
Beginning Cash Position,19987523.0,26558722.0,28988331.0,23195873.0,
Effect Of Exchange Rate Changes,62245.0,33422.0,-8947.0,3321.0,
Changes In Cash,-13522239.0,-6604621.0,-2420662.0,5789079.0,
Financing Cash Flow,-23990959.0,-71471718.0,-105619789.0,-47532925.0,
Net Other Financing Charges,2497829.0,,,,
Interest Paid Cff,-39776107.0,-61564884.0,-58494488.0,-37284437.0,
Net Issuance Payments Of Debt,14485563.0,-7832781.0,-45486048.0,-8560286.0,
Net Long Term Debt Issuance,14485563.0,-7832781.0,-45486048.0,-8560286.0,
Long Term Debt Payments,-1304761471.0,-1975945079.0,-1223040815.0,-1355405149.0,
Long Term Debt Issuance,1319247034.0,1968112298.0,1177554767.0,1346844863.0,
Investing Cash Flow,-2471309.0,17998.0,-11943665.0,-17821304.0,
Net Intangibles Purchase And Sale,-19478.0,0.0,0.0,-713029.0,
Purchase Of Intangibles,-19478.0,0.0,0.0,-713029.0,
Net PPE Purchase And Sale,-2451831.0,17998.0,-11943665.0,-17108275.0,
Sale Of PPE,6185311.0,25406450.0,1026909.0,867325.0,
Purchase Of PPE,-8637142.0,-25388452.0,-12970574.0,-17975600.0,
Operating Cash Flow,12940029.0,64849099.0,115142792.0,71143308.0,
Taxes Refund Paid,-4214214.0,0.0,-1311708.0,-3247658.0,
Change In Working Capital,54329709.0,78183903.0,86015159.0,-13863444.0,
Change In Accrued Expense,12983506.0,-2214012.0,-1425225.0,-2999485.0,
Change In Payable,-78051416.0,19236518.0,-40220293.0,56553260.0,
Change In Prepaid Assets,12168912.0,1321320.0,5373403.0,-7201353.0,
Change In Inventory,52790422.0,43470379.0,71868446.0,-51268268.0,
Change In Receivables,54438285.0,16369698.0,50418828.0,-8947598.0,
Other Non Cash Items,46328879.0,60686552.0,60283541.0,39216029.0,
Provisionand Write Offof Assets,-995430.0,-1968268.0,2482951.0,1179031.0,
Deferred Tax,,,,,3349510.0
Depreciation And Amortization,50898219.0,59142618.0,57696063.0,56917528.0,
Amortization Cash Flow,171921.0,181191.0,203822.0,72974.0,
Depreciation,50726298.0,58961427.0,57492241.0,56844554.0,
Pension And Employee Benefit Expense,4718609.0,4847426.0,3487595.0,3568436.0,
Gain Loss On Investment Securities,800427.0,4348159.0,1019522.0,-8665937.0,
Gain Loss On Sale Of PPE,3916182.0,97389.0,245235.0,-235507.0,
Net Income From Continuing Operations,-261893255.0,-215327793.0,-128804036.0,-5724774.0,
