,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,30000000.0,30000000.0,30000000.0,30000000.0,
Share Issued,30000000.0,30000000.0,30000000.0,30000000.0,
Net Debt,315597345.0,233951481.0,227458155.0,81414691.0,
Total Debt,337581240.0,254817415.0,248741195.0,114416250.0,
Tangible Book Value,797829170.0,753623012.0,717240909.0,665750276.0,
Invested Capital,1130304833.0,1002494757.0,963616542.0,780686138.0,
Working Capital,234481023.0,159279052.0,195034572.0,168130446.0,
Net Tangible Assets,797829170.0,753623012.0,717240909.0,665750276.0,
Capital Lease Obligations,6254926.0,7264274.0,3724900.0,1266668.0,
Common Stock Equity,798978519.0,754941616.0,718600247.0,667536556.0,
Total Capitalization,1013888618.0,912601983.0,937735877.0,768715426.0,
Total Equity Gross Minority Interest,798978519.0,754941616.0,718600247.0,667536556.0,
Stockholders Equity,798978519.0,754941616.0,718600247.0,667536556.0,
Retained Earnings,348978519.0,304941616.0,268600247.0,211467822.0,
Capital Stock,300000000.0,300000000.0,300000000.0,300000000.0,
Common Stock,300000000.0,300000000.0,300000000.0,300000000.0,
Total Liabilities Net Minority Interest,500545517.0,402724844.0,391467763.0,241184323.0,
Total Non Current Liabilities Net Minority Interest,246831133.0,185929307.0,241731007.0,124437671.0,
Non Current Pension And Other Postretirement Benefit Plans,28341864.0,24325527.0,20620798.0,22473631.0,
Long Term Debt And Capital Lease Obligation,218489269.0,161603780.0,221110209.0,101964040.0,
Long Term Capital Lease Obligation,3579170.0,3943413.0,1974579.0,785170.0,
Long Term Debt,214910099.0,157660367.0,219135630.0,101178870.0,
Current Liabilities,253714384.0,216795537.0,149736756.0,116746652.0,
Current Deferred Taxes Liabilities,3930812.0,7562322.0,7993058.0,6194756.0,
Current Debt And Capital Lease Obligation,119091971.0,93213635.0,27630986.0,12452210.0,
Current Capital Lease Obligation,2675756.0,3320861.0,1750321.0,481498.0,
Current Debt,116416215.0,89892774.0,25880665.0,11970712.0,
Current Provisions,2250045.0,2250045.0,4777552.0,4777552.0,
Payables,96054174.0,86486285.0,69652455.0,52136892.0,
Dividends Payable,21161040.0,20242505.0,19128458.0,18911598.0,
Accounts Payable,74893134.0,66243780.0,50523997.0,33225294.0,
Total Assets,1299524036.0,1157666460.0,1110068010.0,908720879.0,
Total Non Current Assets,811328629.0,781591871.0,765296682.0,623843781.0,
Other Non Current Assets,,,1909063.0,,
Investmentin Financial Assets,6681535.0,0.0,9019000.0,0.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,6681535.0,0.0,9019000.0,0.0,
Goodwill And Other Intangible Assets,1149349.0,1318604.0,1359338.0,1786280.0,
Net PPE,803497745.0,780273267.0,762028281.0,622057490.0,
Accumulated Depreciation,-852265752.0,-809795676.0,-753159616.0,-703576133.0,
Gross PPE,1655763497.0,1590068943.0,1515187897.0,1325633623.0,
Construction In Progress,85699494.0,21969172.0,164505702.0,130682669.0,
Other Properties,838428445.0,837987546.0,812359187.0,990149245.0,
Machinery Furniture Equipment,445265870.0,448647532.0,349176901.0,39096142.0,
Buildings And Improvements,205916117.0,201684142.0,109367731.0,86082141.0,
Land And Improvements,80453571.0,79780551.0,79778376.0,79623426.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,488195407.0,376074589.0,344771328.0,284877098.0,
Other Current Assets,15888354.0,19890231.0,19203877.0,19410069.0,
Prepaid Assets,,,,19410069.0,15226022.0
Inventory,282709911.0,251175219.0,246316130.0,188050094.0,
Inventories Adjustments Allowances,-6109525.0,-10903526.0,-9038022.0,-9579250.0,
Other Inventories,84538292.0,47675444.0,73201117.0,44805270.0,
Finished Goods,102212102.0,89755975.0,53903565.0,39054680.0,
Work In Process,,,0.0,6173288.0,
Raw Materials,102069042.0,124647326.0,128249470.0,107596106.0,
Accounts Receivable,162742173.0,82388479.0,52674181.0,45682044.0,
Allowance For Doubtful Accounts Receivable,-13426889.0,-11801948.0,-10054047.0,-10054047.0,
Gross Accounts Receivable,176169062.0,94190427.0,62728228.0,55736091.0,
Cash Cash Equivalents And Short Term Investments,26854969.0,22620660.0,26577140.0,31734891.0,
Other Short Term Investments,11126000.0,9019000.0,9019000.0,,
Cash And Cash Equivalents,15728969.0,13601660.0,17558140.0,31734891.0,
Cash Financial,15728969.0,13601660.0,17558140.0,31734891.0,
