,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-532366000.0,-581629000.0,951486000.0,437683000.0,
Repurchase Of Capital Stock,-35671000.0,0.0,,,
Capital Expenditure,-147412000.0,-126953000.0,-60103000.0,-32980000.0,
End Cash Position,552564000.0,685779000.0,900802000.0,554509000.0,
Beginning Cash Position,685779000.0,900802000.0,554509000.0,455171000.0,
Changes In Cash,-133215000.0,-215023000.0,346293000.0,99338000.0,
Financing Cash Flow,-45138000.0,-8879000.0,-10565000.0,-7899000.0,
Net Common Stock Issuance,-35671000.0,0.0,,,
Common Stock Payments,-35671000.0,0.0,,,
Investing Cash Flow,296877000.0,248532000.0,-654731000.0,-363426000.0,
Net Other Investing Changes,,,-60000000.0,,
Net Investment Purchase And Sale,444289000.0,375485000.0,-534628000.0,-330446000.0,
Sale Of Investment,1676215000.0,1638817000.0,1229435000.0,3952461000.0,
Purchase Of Investment,-1231926000.0,-1263332000.0,-1764063000.0,-4282907000.0,
Net Intangibles Purchase And Sale,-133728000.0,-117382000.0,-49060000.0,,
Purchase Of Intangibles,-133728000.0,-117382000.0,-49060000.0,,
Net PPE Purchase And Sale,-13684000.0,-9571000.0,-11043000.0,-32980000.0,
Purchase Of PPE,-13684000.0,-9571000.0,-11043000.0,-32980000.0,
Operating Cash Flow,-384954000.0,-454676000.0,1011589000.0,470663000.0,
Taxes Refund Paid,-20958000.0,-18392000.0,-3444000.0,-11666000.0,
Change In Working Capital,-813101000.0,-756043000.0,629298000.0,342043000.0,
Change In Other Current Liabilities,494061000.0,-180876000.0,191026000.0,-119828000.0,
Change In Other Current Assets,-359593000.0,-796194000.0,-3179000.0,-21128000.0,
Change In Payable,73758000.0,1847000.0,34861000.0,-7478000.0,
Change In Prepaid Assets,-48392000.0,91486000.0,-96892000.0,-10111000.0,
Change In Receivables,,,,-243055000.0,210109000.0
Other Non Cash Items,1931000.0,2184000.0,2379000.0,2639000.0,
Stock Based Compensation,6589000.0,0.0,,,
Provisionand Write Offof Assets,764000.0,0.0,1143000.0,10208000.0,
Depreciation And Amortization,25973000.0,43186000.0,38076000.0,32309000.0,
Amortization Cash Flow,12891000.0,21630000.0,19782000.0,,
Depreciation,13082000.0,21556000.0,18294000.0,32309000.0,
Pension And Employee Benefit Expense,9816000.0,7245000.0,9064000.0,4673000.0,
Gain Loss On Investment Securities,-57248000.0,-56050000.0,-94057000.0,12166000.0,
Net Income From Continuing Operations,468866000.0,329313000.0,337504000.0,82641000.0,
