,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1103839000.0,1389319000.0,-1887576000.0,4344529000.0,
Repurchase Of Capital Stock,-83190000.0,0.0,,,
Repayment Of Debt,,,,0.0,-2000000000.0
Issuance Of Debt,,0.0,2000000000.0,0.0,3875000000.0
Capital Expenditure,-342353000.0,-252641000.0,-203972000.0,-203917000.0,
End Cash Position,2540659000.0,2789806000.0,2722860000.0,2337820000.0,
Beginning Cash Position,2789806000.0,3003296000.0,2337820000.0,1740036000.0,
Changes In Cash,-249147000.0,-213490000.0,385040000.0,597784000.0,
Financing Cash Flow,2323757000.0,-461144000.0,1625574000.0,-827151000.0,
Net Other Financing Charges,2507172000.0,-359508000.0,-284177000.0,-149590000.0,
Cash Dividends Paid,-14652000.0,-3676000.0,-120000.0,-591423000.0,
Common Stock Dividend Paid,-14652000.0,-3676000.0,-120000.0,-591423000.0,
Net Common Stock Issuance,-83190000.0,0.0,,,
Common Stock Payments,-83190000.0,0.0,,,
Net Issuance Payments Of Debt,,0.0,2000000000.0,0.0,1875000000.0
Net Long Term Debt Issuance,,0.0,2000000000.0,0.0,1875000000.0
Long Term Debt Payments,,,,0.0,-2000000000.0
Long Term Debt Issuance,,0.0,2000000000.0,0.0,3875000000.0
Investing Cash Flow,-1811418000.0,-1394306000.0,443070000.0,-3123511000.0,
Dividends Received Cfi,258504000.0,158048000.0,103008000.0,37651000.0,
Net Investment Purchase And Sale,-1728187000.0,-1223461000.0,487228000.0,-3115462000.0,
Sale Of Investment,3203807000.0,4226697000.0,7019001000.0,7097300000.0,
Purchase Of Investment,-4931994000.0,-5450158000.0,-6531773000.0,-10212762000.0,
Net Business Purchase And Sale,0.0,-76270000.0,0.0,,
Purchase Of Business,0.0,-76270000.0,0.0,,
Net PPE Purchase And Sale,-341735000.0,-252623000.0,-147166000.0,-45700000.0,
Sale Of PPE,618000.0,18000.0,56806000.0,158217000.0,
Purchase Of PPE,-342353000.0,-252641000.0,-203972000.0,-203917000.0,
Operating Cash Flow,-761486000.0,1641960000.0,-1683604000.0,4548446000.0,
Taxes Refund Paid,-173181000.0,-191447000.0,-264423000.0,-251111000.0,
Change In Working Capital,-2664986000.0,21760000.0,-2992052000.0,3095031000.0,
Change In Other Current Liabilities,413793000.0,118606000.0,128369000.0,235207000.0,
Change In Other Current Assets,-267611000.0,195157000.0,-130875000.0,459053000.0,
Provisionand Write Offof Assets,352490000.0,274631000.0,236110000.0,273449000.0,
Depreciation And Amortization,177583000.0,183815000.0,182119000.0,197591000.0,
Amortization Cash Flow,23029000.0,30858000.0,36424000.0,,
Depreciation,154554000.0,152957000.0,145695000.0,197591000.0,
Pension And Employee Benefit Expense,67423000.0,35839000.0,46454000.0,41350000.0,
Gain Loss On Investment Securities,-265089000.0,-33762000.0,7547000.0,-31869000.0,
Gain Loss On Sale Of PPE,-374000.0,305000.0,-18239000.0,-47687000.0,
Gain Loss On Sale Of Business,,,,0.0,-39390000.0
Net Income From Continuing Operations,1785833000.0,1404619000.0,1180851000.0,1296655000.0,
