,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,32900000.0,32900000.0,32900000.0,32900000.0,
Share Issued,32900000.0,32900000.0,32900000.0,32900000.0,
Net Debt,14714557.0,,,40402886.0,59078711.0
Total Debt,32069677.0,26374075.0,15302919.0,59198438.0,
Tangible Book Value,818957011.0,754286612.0,721611529.0,691694342.0,
Invested Capital,851469941.0,778325135.0,734007763.0,748957875.0,
Working Capital,68614121.0,73338815.0,53647390.0,-18878007.0,
Net Tangible Assets,818957011.0,754286612.0,721611529.0,691694342.0,
Capital Lease Obligations,2143921.0,2335552.0,2906685.0,1934905.0,
Common Stock Equity,821544185.0,754286612.0,721611529.0,691694342.0,
Total Capitalization,847176238.0,772713091.0,725336351.0,691694342.0,
Total Equity Gross Minority Interest,821544185.0,754286612.0,721611529.0,691694342.0,
Stockholders Equity,821544185.0,754286612.0,721611529.0,691694342.0,
Retained Earnings,492544185.0,326586612.0,293911529.0,263994342.0,
Capital Stock,329000000.0,329000000.0,329000000.0,329000000.0,
Common Stock,329000000.0,329000000.0,329000000.0,329000000.0,
Total Liabilities Net Minority Interest,88531984.0,78692392.0,66830638.0,128461919.0,
Total Non Current Liabilities Net Minority Interest,32884540.0,26756464.0,12504894.0,8362293.0,
Non Current Pension And Other Postretirement Benefit Plans,5304624.0,6250476.0,6089128.0,6609781.0,
Long Term Debt And Capital Lease Obligation,27579916.0,20505988.0,6415766.0,1752512.0,
Long Term Capital Lease Obligation,1947863.0,2079509.0,2690944.0,1752512.0,
Long Term Debt,25632053.0,18426479.0,3724822.0,0.0,
Current Liabilities,55647444.0,51935928.0,54325744.0,120099626.0,
Other Current Liabilities,1159735.0,1275864.0,1131067.0,1102677.0,
Current Deferred Taxes Liabilities,4476714.0,6165095.0,9905764.0,8767990.0,
Current Debt And Capital Lease Obligation,4489761.0,5868087.0,8887153.0,57445926.0,
Current Capital Lease Obligation,196058.0,256043.0,215741.0,182393.0,
Current Debt,4293703.0,5612044.0,8671412.0,57263533.0,
Pensionand Other Post Retirement Benefit Plans Current,1747710.0,1486559.0,2856078.0,1626683.0,
Payables,31034031.0,29049855.0,24164287.0,45542164.0,
Other Payable,270224.0,602814.0,109369.0,,
Dividends Payable,14667353.0,14645808.0,14553797.0,30499489.0,
Total Tax Payable,161378.0,189181.0,159457.0,186291.0,
Accounts Payable,15935076.0,13612052.0,9341664.0,14856384.0,
Total Assets,910076169.0,832979004.0,788442167.0,820156261.0,
Total Non Current Assets,785814604.0,707704261.0,680469033.0,718934642.0,
Long Term Equity Investment,569966449.0,504010489.0,512943318.0,532530044.0,
Investmentsin Joint Venturesat Cost,569966449.0,504010489.0,512943318.0,532530044.0,
Investment Properties,5000000.0,5000000.0,5000000.0,5000000.0,
Goodwill And Other Intangible Assets,2587174.0,0.0,,,
Other Intangible Assets,2587174.0,,,,
Net PPE,208260981.0,198693772.0,162525715.0,181404598.0,
Accumulated Depreciation,-371585315.0,-347904070.0,-341795193.0,-310960265.0,
Gross PPE,579846296.0,546597842.0,504320908.0,492364863.0,
Construction In Progress,25697275.0,40717722.0,4640710.0,45000.0,
Other Properties,18140402.0,17023689.0,34453734.0,27767448.0,
Machinery Furniture Equipment,451573644.0,405542661.0,382482989.0,382175390.0,
Buildings And Improvements,84434975.0,83313770.0,82743475.0,82377025.0,
Land And Improvements,,,0.0,0.0,5000000.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,124261565.0,125274743.0,107973134.0,101221619.0,
Prepaid Assets,3064326.0,2523331.0,2612248.0,7437938.0,
Inventory,40337244.0,22817128.0,24399842.0,25229429.0,
Inventories Adjustments Allowances,-787124.0,-683401.0,-3995494.0,-3995494.0,
Other Inventories,,,,958964.0,465740.0
Finished Goods,21542402.0,7313369.0,4956817.0,2891017.0,
Work In Process,,,,,0.0
Raw Materials,19581966.0,16187160.0,23438519.0,26333906.0,
Other Receivables,13065237.0,15242343.0,14499052.0,9312549.0,
Taxes Receivable,,,,0.0,352934.0
Accounts Receivable,52583559.0,43291488.0,44108601.0,42381056.0,
Allowance For Doubtful Accounts Receivable,-873376.0,-9093542.0,-7617352.0,-7025769.0,
Gross Accounts Receivable,53456935.0,52385030.0,51725953.0,49406825.0,
Cash Cash Equivalents And Short Term Investments,15211199.0,41400453.0,22353391.0,16860647.0,
Cash And Cash Equivalents,15211199.0,41400453.0,22353391.0,16860647.0,
Cash Equivalents,0.0,30000000.0,0.0,,
Cash Financial,15211199.0,11400453.0,22353391.0,16860647.0,
