,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,218295000.0,218295000.0,218220159.0,218220159.0,
Share Issued,218295000.0,218295000.0,218220159.0,218220159.0,
Total Debt,8647420.0,10469651.0,11327989.0,63395358.0,
Tangible Book Value,207672885.0,200894462.0,192716558.0,189209324.0,
Invested Capital,229831950.0,223053527.0,214876927.0,261380851.0,
Working Capital,-16879573.0,-24537752.0,-14672097.0,-16728056.0,
Net Tangible Assets,207672885.0,200894462.0,192716558.0,189209324.0,
Capital Lease Obligations,8647420.0,10469651.0,11327989.0,13395358.0,
Common Stock Equity,229831950.0,223053527.0,214876927.0,211380851.0,
Total Capitalization,229831950.0,223053527.0,214876927.0,211380851.0,
Total Equity Gross Minority Interest,229831950.0,223053527.0,234277919.0,229336139.0,
Minority Interest,0.0,0.0,19400992.0,17955288.0,
Stockholders Equity,229831950.0,223053527.0,214876927.0,211380851.0,
Retained Earnings,11536950.0,4758527.0,-82123073.0,-85619149.0,
Capital Stock,218295000.0,218295000.0,297000000.0,297000000.0,
Common Stock,218295000.0,218295000.0,297000000.0,297000000.0,
Total Liabilities Net Minority Interest,28276889.0,37082818.0,35065697.0,85174391.0,
Total Non Current Liabilities Net Minority Interest,6897999.0,8945166.0,9737308.0,11060177.0,
Non Current Pension And Other Postretirement Benefit Plans,519679.0,435479.0,330984.0,262858.0,
Tradeand Other Payables Non Current,,,,,650000.0
Long Term Debt And Capital Lease Obligation,6378320.0,8509687.0,9406324.0,10797319.0,
Long Term Capital Lease Obligation,6378320.0,8509687.0,9406324.0,10797319.0,
Current Liabilities,21378890.0,28137652.0,25328389.0,74114214.0,
Other Current Liabilities,11277849.0,11212489.0,11241602.0,11314466.0,
Current Deferred Taxes Liabilities,118197.0,2112527.0,5825132.0,2832558.0,
Current Debt And Capital Lease Obligation,2269100.0,1959964.0,1921665.0,52598039.0,
Current Capital Lease Obligation,2269100.0,1959964.0,1921665.0,2598039.0,
Current Debt,,,0.0,50000000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,,,,868067.0,934875.0
Current Provisions,,,,81003717.0,84003717.0
Payables,2061926.0,7221417.0,1220016.0,1652461.0,
Other Payable,900000.0,6280718.0,,715000.0,121564.0
Total Tax Payable,224465.0,3238.0,282555.0,0.0,
Accounts Payable,937461.0,937461.0,937461.0,937461.0,
Total Assets,258108839.0,260136345.0,269343616.0,314510530.0,
Total Non Current Assets,253609522.0,256536445.0,258687324.0,257124372.0,
Long Term Equity Investment,,,,17136823.0,17136823.0
Investmentsin Associatesat Cost,,,,17136823.0,17136823.0
Investment Properties,231135869.0,234084003.0,236061609.0,222673156.0,
Goodwill And Other Intangible Assets,22159065.0,22159065.0,22160369.0,22171527.0,
Other Intangible Assets,1.0,1.0,1305.0,12463.0,
Goodwill,22159064.0,22159064.0,22159064.0,22159064.0,
Net PPE,314588.0,293377.0,465346.0,12279689.0,
Accumulated Depreciation,-632716.0,-635939.0,-40366286.0,-47293135.0,
Gross PPE,947304.0,929316.0,40831632.0,59572824.0,
Construction In Progress,,,0.0,0.0,28025.0
Other Properties,,,173371.0,173371.0,173371.0
Machinery Furniture Equipment,947304.0,929316.0,40658261.0,40314512.0,
Buildings And Improvements,,,19084941.0,19084941.0,55657969.0
Land And Improvements,,,,39323988.0,39323988.0
Properties,,,0.0,0.0,0.0
Current Assets,4499317.0,3599900.0,10656292.0,57386158.0,
Other Current Assets,35492.0,71164.0,,,
Prepaid Assets,1500000.0,1500000.0,,1648331.0,129240.0
Inventory,,,,,0.0
Inventories Adjustments Allowances,,,,,-1346329.0
Finished Goods,,,,,387.0
Raw Materials,,,,,1345942.0
Other Receivables,-1463047.0,-1430230.0,-5453878.0,-2798670.0,
Taxes Receivable,,,,865575.0,194450.0
Accounts Receivable,2559751.0,3061853.0,8880619.0,9234087.0,
Allowance For Doubtful Accounts Receivable,-10091388.0,-6902865.0,,,
Gross Accounts Receivable,12651139.0,9964718.0,,,
Cash Cash Equivalents And Short Term Investments,1867121.0,397113.0,7229551.0,50950741.0,
Cash And Cash Equivalents,1867121.0,397113.0,7229551.0,50950741.0,
Cash Financial,1867121.0,397113.0,7229551.0,50950741.0,
