,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-38965000.0,-45784000.0,-19595000.0,-52692000.0,
Issuance Of Capital Stock,,,0.0,130000000.0,0.0
Capital Expenditure,-582000.0,-2267000.0,-504000.0,-948000.0,
End Cash Position,151451000.0,78560000.0,23334000.0,156721000.0,
Beginning Cash Position,78560000.0,23334000.0,156721000.0,158696000.0,
Changes In Cash,72891000.0,55226000.0,-133387000.0,-1975000.0,
Financing Cash Flow,-1174000.0,-1174000.0,-800000.0,119496000.0,
Net Other Financing Charges,,,,-9704000.0,
Net Common Stock Issuance,,,0.0,130000000.0,0.0
Common Stock Issuance,,,0.0,130000000.0,0.0
Investing Cash Flow,112448000.0,99917000.0,-113496000.0,-69727000.0,
Net Other Investing Changes,,248345000.0,-112992000.0,-69445000.0,-37881000.0
Net Investment Purchase And Sale,113030000.0,-146161000.0,0.0,666000.0,
Sale Of Investment,147715000.0,1554000.0,0.0,666000.0,
Purchase Of Investment,-34685000.0,-147715000.0,0.0,,
Net Intangibles Purchase And Sale,-392000.0,0.0,-471000.0,-244000.0,
Purchase Of Intangibles,-392000.0,0.0,-471000.0,-244000.0,
Net PPE Purchase And Sale,-190000.0,-2267000.0,-33000.0,-704000.0,
Sale Of PPE,,,,0.0,31000.0
Purchase Of PPE,-190000.0,-2267000.0,-33000.0,-704000.0,
Operating Cash Flow,-38383000.0,-43517000.0,-19091000.0,-51744000.0,
Taxes Refund Paid,-4857000.0,-5445000.0,-240000.0,0.0,
Change In Working Capital,-36442000.0,-14132000.0,-40871000.0,-48044000.0,
Change In Accrued Expense,-159000.0,-2439000.0,1012000.0,1366000.0,
Change In Prepaid Assets,-1584000.0,11036000.0,11851000.0,-13835000.0,
Change In Receivables,,,,-4736000.0,-6558000.0
Other Non Cash Items,90000.0,74000.0,24000.0,-2222000.0,
Provisionand Write Offof Assets,,,,-150000.0,-2621000.0
Depreciation And Amortization,2128000.0,2188000.0,1949000.0,2221000.0,
Amortization Cash Flow,245000.0,308000.0,473000.0,349000.0,
Depreciation,1883000.0,1880000.0,1476000.0,1872000.0,
Pension And Employee Benefit Expense,996000.0,2065000.0,1111000.0,1085000.0,
Gain Loss On Investment Securities,,,-421000.0,-131000.0,-5497000.0
Net Income From Continuing Operations,1342000.0,-26353000.0,20684000.0,-4909000.0,
