,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,7313603.0,15808467.0,15808467.0,15808467.0,
Share Issued,7313603.0,15808467.0,15808467.0,15808467.0,
Net Debt,2014177.0,4016387.0,3718519.0,,
Total Debt,51317731.0,61783041.0,72515125.0,65079484.0,
Tangible Book Value,17003905.0,80794151.0,154023146.0,184862926.0,
Invested Capital,20514274.0,86194199.0,164253103.0,200747443.0,
Working Capital,-60040163.0,-35233245.0,-10226953.0,27135908.0,
Net Tangible Assets,17003905.0,80794151.0,154023146.0,184862926.0,
Capital Lease Obligations,47949888.0,56567099.0,62319967.0,49322536.0,
Common Stock Equity,17146431.0,80978257.0,154057945.0,184990495.0,
Total Capitalization,17146431.0,83226671.0,154057945.0,193747443.0,
Total Equity Gross Minority Interest,17146431.0,80978257.0,154057945.0,184993947.0,
Minority Interest,,0.0,0.0,3452.0,2312.0
Stockholders Equity,17146431.0,80978257.0,154057945.0,184990495.0,
Retained Earnings,-55989599.0,-77386141.0,-4377410.0,-927380.0,
Capital Stock,73136030.0,158084670.0,158084670.0,158084670.0,
Common Stock,73136030.0,158084670.0,158084670.0,158084670.0,
Total Liabilities Net Minority Interest,119403004.0,115459673.0,112204253.0,95964506.0,
Total Non Current Liabilities Net Minority Interest,47123831.0,60061824.0,62915159.0,64242313.0,
Non Current Pension And Other Postretirement Benefit Plans,9171866.0,11654420.0,10956265.0,12360015.0,
Long Term Debt And Capital Lease Obligation,37951965.0,48407404.0,51958894.0,51882298.0,
Long Term Capital Lease Obligation,37951965.0,46158990.0,51958894.0,43125350.0,
Long Term Debt,0.0,2248414.0,0.0,8756948.0,
Current Liabilities,72279173.0,55397849.0,49289094.0,31722193.0,
Other Current Liabilities,2979785.0,3014024.0,3480000.0,,
Current Debt And Capital Lease Obligation,13365766.0,13375637.0,20556231.0,13197186.0,
Current Capital Lease Obligation,9997923.0,10408109.0,10361073.0,6197186.0,
Current Debt,3367843.0,2967528.0,10195158.0,7000000.0,
Pensionand Other Post Retirement Benefit Plans Current,13318950.0,6165210.0,3395578.0,3262528.0,
Current Provisions,,,159905.0,312508.0,
Payables,27155485.0,24112539.0,15943240.0,12169162.0,
Other Payable,2419041.0,1674265.0,2652449.0,2591151.0,
Dividends Payable,,,,63439.0,63439.0
Total Tax Payable,76218.0,526539.0,1016127.0,931627.0,
Accounts Payable,24660226.0,21911735.0,12274664.0,8646384.0,
Total Assets,136549435.0,196437930.0,266262198.0,280958453.0,
Total Non Current Assets,124310425.0,176273326.0,227200057.0,222100352.0,
Other Non Current Assets,,,1.0,-1.0,
Long Term Equity Investment,16205833.0,36340784.0,39558988.0,57363516.0,
Investmentsin Associatesat Cost,16205833.0,36340784.0,39558988.0,57363516.0,
Goodwill And Other Intangible Assets,142526.0,184106.0,34799.0,127569.0,
Other Intangible Assets,142526.0,184106.0,34799.0,127569.0,
Net PPE,107962066.0,139748436.0,187606269.0,164609267.0,
Accumulated Depreciation,-186892070.0,-188022666.0,-132435211.0,-127768021.0,
Gross PPE,294854136.0,327771102.0,320041480.0,292377288.0,
Construction In Progress,1966554.0,1752445.0,20634.0,12614577.0,
Other Properties,74972321.0,78275503.0,76758261.0,57385446.0,
Machinery Furniture Equipment,41808430.0,44457994.0,41457894.0,38279092.0,
Buildings And Improvements,140856111.0,146484440.0,145003971.0,127297453.0,
Land And Improvements,35250720.0,56800720.0,56800720.0,56800720.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,12239010.0,20164604.0,39062141.0,58858101.0,
Assets Held For Sale Current,,,,8328290.0,3200000.0
Restricted Cash,350000.0,350000.0,200000.0,80175.0,
Prepaid Assets,1381169.0,1704664.0,3776583.0,4689353.0,
Inventory,1208377.0,3057161.0,5844348.0,4314848.0,
Raw Materials,1208377.0,3057161.0,5844348.0,4314848.0,
Other Receivables,3149478.0,9890405.0,13871274.0,16424978.0,
Accounts Receivable,4796320.0,3962819.0,8893297.0,5883593.0,
Allowance For Doubtful Accounts Receivable,-2722499.0,-1120927.0,-520149.0,-446902.0,
Gross Accounts Receivable,7518819.0,5083746.0,9413446.0,6330495.0,
Cash Cash Equivalents And Short Term Investments,1353666.0,1199555.0,6476639.0,27465154.0,
Cash And Cash Equivalents,1353666.0,1199555.0,6476639.0,27465154.0,
Cash Financial,1353666.0,1199555.0,6476639.0,27465154.0,
