,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,10770.911779,62195.468525,434.8,
Tax Rate For Calcs,0.2,0.179515,0.347826,0.2,
Normalized EBITDA,10427660.0,20320121.0,10585325.0,-25857675.0,
Total Unusual Items,0.0,60000.0,178812.0,2174.0,
Total Unusual Items Excluding Goodwill,0.0,60000.0,178812.0,2174.0,
Net Income From Continuing Operation Net Minority Interest,4045639.0,14515058.0,5207720.0,-31865495.0,
Reconciled Depreciation,3037228.0,2553510.0,2587809.0,2464707.0,
Reconciled Cost Of Revenue,28417345.0,24905364.0,24964767.0,33922679.0,
EBITDA,10427660.0,20380121.0,10764137.0,-25855501.0,
EBIT,7390432.0,17826611.0,8176328.0,-28320208.0,
Net Interest Income,-557830.0,-572681.0,-481245.0,-360114.0,
Interest Expense,86605.0,135780.0,191158.0,109880.0,
Normalized Income,4045639.0,14465828.911779,5091103.468525,-31867234.2,
Net Income From Continuing And Discontinued Operation,4045639.0,14515058.0,5207720.0,-31865495.0,
Total Expenses,53124980.0,49579255.0,51190672.0,57509158.0,
Rent Expense Supplemental,,,,,0.0
Total Operating Income As Reported,-8412913.0,-7881262.0,-5759615.0,-4412657.0,
Diluted Average Shares,275000000.0,275000000.0,275000000.0,275000000.0,
Basic Average Shares,275000000.0,275000000.0,275000000.0,275000000.0,
Diluted EPS,0.015,0.053,0.02,-0.12,
Basic EPS,0.015,0.053,0.02,-0.12,
Diluted NI Availto Com Stockholders,4045639.0,14515058.0,5207720.0,-31865495.0,
Net Income Common Stockholders,4045639.0,14515058.0,5207720.0,-31865495.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4045639.0,14515058.0,5207720.0,-31865495.0,
Net Income Including Noncontrolling Interests,4045639.0,14515058.0,5207720.0,-31865495.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,4045639.0,14515058.0,5207720.0,-31865495.0,
Tax Provision,3258188.0,3175773.0,2777450.0,3435407.0,
Pretax Income,7303827.0,17690831.0,7985170.0,-28430088.0,
Other Non Operating Income Expenses,2200610.0,-161617.0,-52027.0,237396.0,
Special Income Charges,0.0,60000.0,0.0,2174.0,
Other Special Charges,,-60000.0,,-2174.0,-139488393.0
Net Non Operating Interest Income Expense,-557830.0,-572681.0,-481245.0,-360114.0,
Total Other Finance Cost,471225.0,436901.0,290087.0,250234.0,
Interest Expense Non Operating,86605.0,135780.0,191158.0,109880.0,
Operating Income,-7941688.0,-7444361.0,-5469528.0,-4162423.0,
Operating Expense,24707635.0,24673891.0,26225905.0,23586479.0,
Other Operating Expenses,479641.0,563169.0,596476.0,207966.0,
Depreciation And Amortization In Income Statement,3037228.0,2553510.0,2587809.0,2464707.0,
Depreciation Income Statement,3037228.0,2553510.0,2587809.0,2464707.0,
Selling General And Administration,6297809.0,5569360.0,7540893.0,5858764.0,
Selling And Marketing Expense,4125808.0,3752131.0,5763043.0,4112019.0,
General And Administrative Expense,2172001.0,1817229.0,1777850.0,1746745.0,
Rent And Landing Fees,,,,,0.0
Gross Profit,16765947.0,17229530.0,20756377.0,19424056.0,
Cost Of Revenue,28417345.0,24905364.0,24964767.0,33922679.0,
Total Revenue,45183292.0,42134894.0,45721144.0,53346735.0,
Operating Revenue,45183292.0,42134894.0,45721144.0,53346735.0,
