,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,150474000.0,-566939000.0,-414728000.0,245586000.0,
Repayment Of Debt,-1468089000.0,-1120444000.0,-1040057000.0,-1546168000.0,
Issuance Of Debt,1336000000.0,1695000000.0,1870000000.0,1265000000.0,
Capital Expenditure,-24741000.0,-27194000.0,-21929000.0,-4737000.0,
End Cash Position,46038000.0,32360000.0,27736000.0,38226000.0,
Beginning Cash Position,32360000.0,27736000.0,38226000.0,8818000.0,
Changes In Cash,13678000.0,4624000.0,-10490000.0,29408000.0,
Financing Cash Flow,-137863000.0,570563000.0,394238000.0,-225658000.0,
Net Other Financing Charges,,,-358906000.0,135324000.0,66512000.0
Interest Paid Cff,-527000.0,0.0,,,
Cash Dividends Paid,,,-72481000.0,-77010000.0,-72481000.0
Common Stock Dividend Paid,,,-72481000.0,-77010000.0,-72481000.0
Net Issuance Payments Of Debt,-132089000.0,574556000.0,829943000.0,-281168000.0,
Net Long Term Debt Issuance,-132089000.0,574556000.0,829943000.0,-281168000.0,
Long Term Debt Payments,-1468089000.0,-1120444000.0,-1040057000.0,-1546168000.0,
Long Term Debt Issuance,1336000000.0,1695000000.0,1870000000.0,1265000000.0,
Investing Cash Flow,-23674000.0,-26194000.0,-11929000.0,4743000.0,
Net Investment Purchase And Sale,,,0.0,9480000.0,0.0
Sale Of Investment,,,0.0,9480000.0,0.0
Net PPE Purchase And Sale,-23674000.0,-26194000.0,-11929000.0,-4737000.0,
Sale Of PPE,1067000.0,1000000.0,10000000.0,0.0,
Purchase Of PPE,-24741000.0,-27194000.0,-21929000.0,-4737000.0,
Operating Cash Flow,175215000.0,-539745000.0,-392799000.0,250323000.0,
Taxes Refund Paid,-12125000.0,-8032000.0,-18936000.0,-20267000.0,
Interest Paid Cfo,-199220000.0,-196716000.0,-121500000.0,-66037000.0,
Change In Working Capital,2150000.0,-634504000.0,-448803000.0,155799000.0,
Change In Payable,12431000.0,10618000.0,-29930000.0,28335000.0,
Change In Prepaid Assets,6692000.0,-26842000.0,45949000.0,-8889000.0,
Change In Receivables,389982000.0,528437000.0,984640000.0,488623000.0,
Other Non Cash Items,204053000.0,198390000.0,130980000.0,56682000.0,
Provisionand Write Offof Assets,75607000.0,28485000.0,14363000.0,2402000.0,
Depreciation And Amortization,20562000.0,12910000.0,9896000.0,9348000.0,
Depreciation,20562000.0,12910000.0,9896000.0,9348000.0,
Pension And Employee Benefit Expense,3979000.0,3857000.0,3236000.0,2640000.0,
Gain Loss On Investment Securities,,,,2947000.0,-1101000.0
Gain Loss On Sale Of PPE,,,0.0,205000.0,-2625000.0
Net Income From Continuing Operations,82179000.0,58633000.0,38952000.0,110933000.0,
