,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,14249000.0,216118000.0,131066000.0,-172893000.0,
Repurchase Of Capital Stock,-237948000.0,0.0,,0.0,-8000000.0
Repayment Of Debt,-1482493000.0,-2778194000.0,-2494062000.0,-1727046000.0,
Issuance Of Debt,1852000000.0,2699319000.0,2668422000.0,2214166000.0,
Capital Expenditure,-77981000.0,-61862000.0,-64753000.0,-104634000.0,
End Cash Position,201394000.0,475569000.0,152604000.0,146669000.0,
Beginning Cash Position,475569000.0,152604000.0,146669000.0,173158000.0,
Changes In Cash,-274175000.0,322965000.0,5935000.0,-26489000.0,
Financing Cash Flow,-258587000.0,106587000.0,-125440000.0,145950000.0,
Net Other Financing Charges,51297000.0,990000000.0,,,
Cash Dividends Paid,-380970000.0,-688303000.0,-266643000.0,-293567000.0,
Common Stock Dividend Paid,-380970000.0,-688303000.0,-266643000.0,-293567000.0,
Net Common Stock Issuance,-237948000.0,0.0,,0.0,-8000000.0
Common Stock Payments,-237948000.0,0.0,,0.0,-8000000.0
Net Issuance Payments Of Debt,369507000.0,-78875000.0,174360000.0,487120000.0,
Net Short Term Debt Issuance,0.0,-406788000.0,-183243000.0,330166000.0,
Short Term Debt Payments,-632000000.0,-2183006000.0,-2077165000.0,-1488000000.0,
Short Term Debt Issuance,632000000.0,1776218000.0,1893922000.0,1818166000.0,
Net Long Term Debt Issuance,369507000.0,327913000.0,357603000.0,156954000.0,
Long Term Debt Payments,-850493000.0,-595188000.0,-416897000.0,-239046000.0,
Long Term Debt Issuance,1220000000.0,923101000.0,774500000.0,396000000.0,
Investing Cash Flow,-107818000.0,-61602000.0,-64444000.0,-104180000.0,
Net Investment Purchase And Sale,-30000000.0,0.0,,,
Sale Of Investment,40000000.0,0.0,,,
Purchase Of Investment,-70000000.0,0.0,,,
Net Intangibles Purchase And Sale,-18753000.0,-13062000.0,-20978000.0,-12863000.0,
Purchase Of Intangibles,-18753000.0,-13062000.0,-20978000.0,-12863000.0,
Net PPE Purchase And Sale,-59065000.0,-48540000.0,-43466000.0,-91317000.0,
Sale Of PPE,163000.0,260000.0,309000.0,454000.0,
Purchase Of PPE,-59228000.0,-48800000.0,-43775000.0,-91771000.0,
Operating Cash Flow,92230000.0,277980000.0,195819000.0,-68259000.0,
Taxes Refund Paid,-49460000.0,-33483000.0,-31416000.0,-26813000.0,
Interest Received Cfo,3271000.0,3270000.0,4407000.0,,
Interest Paid Cfo,-136315000.0,-138728000.0,-125398000.0,-71752000.0,
Change In Working Capital,-536297000.0,-313634000.0,-259205000.0,-533321000.0,
Change In Other Current Assets,-491838000.0,-381825000.0,-180746000.0,-219115000.0,
Change In Payable,52492000.0,157526000.0,86042000.0,-425200000.0,
Change In Inventory,-77506000.0,-101003000.0,-107795000.0,122885000.0,
Change In Receivables,-19445000.0,11668000.0,-56706000.0,-11891000.0,
Other Non Cash Items,-82989000.0,-67849000.0,-27116000.0,-65976000.0,
Stock Based Compensation,,,,0.0,6749000.0
Depreciation And Amortization,124307000.0,118424000.0,114570000.0,109006000.0,
Amortization Cash Flow,16690000.0,16507000.0,14794000.0,13148000.0,
Depreciation,107617000.0,101917000.0,99776000.0,95858000.0,
Pension And Employee Benefit Expense,25188000.0,42949000.0,36845000.0,12345000.0,
Gain Loss On Sale Of PPE,145000.0,182000.0,-93000.0,-38000.0,
Net Income From Continuing Operations,624859000.0,579232000.0,419183000.0,472146000.0,
