,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2794883.849852,-387981.512055,-13423088.98871,-229829.072898,
Tax Rate For Calcs,0.046779,0.054377,0.087402,0.039626,
Normalized EBITDA,571340767.0,610398231.0,335280224.0,194236115.0,
Total Unusual Items,59746703.0,-7135038.0,-153578977.0,-5799979.0,
Total Unusual Items Excluding Goodwill,59746703.0,-7135038.0,-153578977.0,-5799979.0,
Net Income From Continuing Operation Net Minority Interest,364807954.0,333724736.0,110046195.0,161387680.0,
Reconciled Depreciation,170069138.0,162828808.0,46860016.0,29253766.0,
Reconciled Cost Of Revenue,856045398.0,756711625.0,193325269.0,141300217.0,
EBITDA,631087470.0,603263193.0,181701247.0,188436136.0,
EBIT,461018332.0,440434385.0,134841231.0,159182370.0,
Net Interest Income,-80474626.0,-89122600.0,-14329593.0,-1402974.0,
Interest Expense,80336644.0,88610578.0,14244811.0,1402974.0,
Normalized Income,307856134.849852,340471792.487945,250202083.01129,166957829.927102,
Net Income From Continuing And Discontinued Operation,364807954.0,333724736.0,109161022.0,139570012.0,
Total Expenses,966882445.0,872878676.0,270523012.0,186514843.0,
Rent Expense Supplemental,,,23136150.0,17438310.0,17619549.0
Total Operating Income As Reported,351763723.0,426923765.0,164657034.0,133194488.0,
Diluted Average Shares,500000230.0,500000230.0,324027729.0,308030230.0,
Basic Average Shares,500000230.0,500000230.0,324027729.0,308030230.0,
Diluted EPS,0.729281,0.666771,0.338595,0.453196,
Basic EPS,0.729281,0.666771,0.338595,0.453196,
Diluted NI Availto Com Stockholders,364807954.0,333724736.0,109161022.0,139570012.0,
Net Income Common Stockholders,364807954.0,333724736.0,109161022.0,139570012.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,364807954.0,333724736.0,109161022.0,139570012.0,
Minority Interests,1934129.0,1032030.0,-9873.0,9860426.0,
Net Income Including Noncontrolling Interests,362873825.0,332692706.0,109170895.0,129709586.0,
Net Income Discontinuous Operations,,0.0,-885173.0,-21817668.0,-14501634.0
Net Income Continuous Operations,362873825.0,332692706.0,110056068.0,151527254.0,
Tax Provision,17807863.0,19131101.0,10540352.0,6252142.0,
Pretax Income,380681688.0,351823807.0,120596420.0,157779396.0,
Other Non Operating Income Expenses,1484328.0,2074506.0,2362089.0,5686394.0,
Special Income Charges,59746703.0,-10417602.0,-153578977.0,-8799979.0,
Other Special Charges,-46539534.0,32426227.0,101039153.0,11870731.0,
Write Off,0.0,1554606.0,-253778.0,-3070752.0,
Impairment Of Capital Assets,-13207169.0,-25032908.0,3238663.0,0.0,
Restructuring And Mergern Acquisition,0.0,1469677.0,49554939.0,0.0,
Net Non Operating Interest Income Expense,-80474626.0,-89122600.0,-14329593.0,-1402974.0,
Total Other Finance Cost,137982.0,512022.0,84782.0,,
Interest Expense Non Operating,80336644.0,88610578.0,14244811.0,1402974.0,
Operating Income,397456247.0,442403812.0,265883520.0,143769063.0,
Operating Expense,110837047.0,116167051.0,77197743.0,45214626.0,
Other Operating Expenses,-15802282.0,-7816618.0,7460236.0,-7436608.0,
Depreciation And Amortization In Income Statement,3360922.0,9474684.0,2244933.0,1546299.0,
Depreciation Income Statement,3360922.0,9474684.0,2244933.0,1546299.0,
Selling General And Administration,65651864.0,50465616.0,23214969.0,13795532.0,
Selling And Marketing Expense,25313255.0,13869461.0,1012574.0,191000.0,
General And Administrative Expense,40338609.0,36596155.0,22202395.0,13604532.0,
Rent And Landing Fees,,,,271376.0,0.0
Gross Profit,508293294.0,558570863.0,343081263.0,188983689.0,
Cost Of Revenue,856045398.0,756711625.0,193325269.0,141300217.0,
Total Revenue,1364338692.0,1315282488.0,536406532.0,330283906.0,
Operating Revenue,1364338692.0,1315282488.0,536406532.0,330283906.0,
