,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3560813.70058,-3362711.782828,-758116.067898,-2383177.37468,
Tax Rate For Calcs,0.11609,0.10158,0.127094,0.155499,
Normalized EBITDA,369655000.0,419407000.0,334667000.0,289211000.0,
Total Unusual Items,-30673000.0,-33104000.0,-5965000.0,-15326000.0,
Total Unusual Items Excluding Goodwill,-30673000.0,-33104000.0,-5965000.0,-15326000.0,
Net Income From Continuing Operation Net Minority Interest,202465000.0,247883000.0,196492000.0,143300000.0,
Reconciled Depreciation,109638000.0,110128000.0,103335000.0,104058000.0,
Reconciled Cost Of Revenue,922740000.0,836919000.0,702501000.0,536488000.0,
EBITDA,338982000.0,386303000.0,328702000.0,273885000.0,
EBIT,229344000.0,276175000.0,225367000.0,169827000.0,
Net Interest Income,-4587000.0,-2148000.0,1434000.0,5000.0,
Interest Expense,288000.0,265000.0,266000.0,141000.0,
Interest Income,1186000.0,3169000.0,6341000.0,5234000.0,
Normalized Income,229577186.29942,277624288.217172,201698883.932102,156242822.62532,
Net Income From Continuing And Discontinued Operation,202465000.0,247883000.0,196492000.0,143300000.0,
Total Expenses,1013105000.0,911112000.0,765565000.0,603538000.0,
Total Operating Income As Reported,261694000.0,297494000.0,224712000.0,180767000.0,
Diluted Average Shares,86000000.0,86000000.0,86000000.0,86000000.0,
Basic Average Shares,86000000.0,86000000.0,86000000.0,86000000.0,
Diluted EPS,2.35,2.88,2.28,1.67,
Basic EPS,2.35,2.88,2.28,1.67,
Diluted NI Availto Com Stockholders,202465000.0,247883000.0,196492000.0,143300000.0,
Net Income Common Stockholders,202465000.0,247883000.0,196492000.0,143300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,202465000.0,247883000.0,196492000.0,143300000.0,
Net Income Including Noncontrolling Interests,202465000.0,247883000.0,196492000.0,143300000.0,
Net Income Continuous Operations,202465000.0,247883000.0,196492000.0,143300000.0,
Tax Provision,26591000.0,28027000.0,28609000.0,26386000.0,
Pretax Income,229056000.0,275910000.0,225101000.0,169686000.0,
Other Non Operating Income Expenses,9536000.0,6091000.0,829000.0,-2512000.0,
Special Income Charges,-28179000.0,-41199000.0,-20542000.0,-15326000.0,
Other Special Charges,2401000.0,1930000.0,2202000.0,1686000.0,
Write Off,25778000.0,39269000.0,18340000.0,13640000.0,
Net Non Operating Interest Income Expense,-4587000.0,-2148000.0,1434000.0,5000.0,
Total Other Finance Cost,5485000.0,5052000.0,4641000.0,5088000.0,
Interest Expense Non Operating,288000.0,265000.0,266000.0,141000.0,
Interest Income Non Operating,1186000.0,3169000.0,6341000.0,5234000.0,
Operating Income,248880000.0,299534000.0,230101000.0,180659000.0,
Operating Expense,90365000.0,74193000.0,63064000.0,67050000.0,
Other Operating Expenses,16254000.0,,,13640000.0,
Depreciation And Amortization In Income Statement,2935000.0,3788000.0,5966000.0,5489000.0,
Amortization,,,,,4759000.0
Depreciation Income Statement,2935000.0,3788000.0,5966000.0,5489000.0,
Selling General And Administration,10119000.0,15477000.0,13996000.0,13715000.0,
Selling And Marketing Expense,1052000.0,1284000.0,544000.0,1059000.0,
General And Administrative Expense,9067000.0,14193000.0,13452000.0,12656000.0,
Gross Profit,339245000.0,373727000.0,293165000.0,247709000.0,
Cost Of Revenue,922740000.0,836919000.0,702501000.0,536488000.0,
Total Revenue,1261985000.0,1210646000.0,995666000.0,784197000.0,
Operating Revenue,1261985000.0,1210646000.0,995666000.0,784197000.0,
