,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,9442644.0,7961611.0,9428696.0,-17738425.0,
Issuance Of Debt,,,,50000000.0,0.0
Issuance Of Capital Stock,,,0.0,120000000.0,0.0
Capital Expenditure,-147378.0,,-343749.0,-94699.0,-316803.0
End Cash Position,1867121.0,397113.0,7229551.0,50950741.0,
Beginning Cash Position,397113.0,7229551.0,50950741.0,981981.0,
Changes In Cash,1470008.0,-6832438.0,-43721190.0,49968760.0,
Financing Cash Flow,-7594705.0,-14486683.0,-52952788.0,165129925.0,
Net Other Financing Charges,-5380718.0,-13177369.0,-141914.0,-650000.0,
Net Common Stock Issuance,,,0.0,120000000.0,0.0
Common Stock Issuance,,,0.0,120000000.0,0.0
Net Issuance Payments Of Debt,,0.0,-50242000.0,50000000.0,0.0
Net Short Term Debt Issuance,,,-50242000.0,50000000.0,0.0
Short Term Debt Issuance,,,,50000000.0,0.0
Net Long Term Debt Issuance,,0.0,-50242000.0,,
Investing Cash Flow,-525309.0,-307366.0,-540847.0,-97517439.0,
Net Investment Properties Purchase And Sale,-393931.0,-407366.0,-197098.0,-97422740.0,
Purchase Of Investment Properties,-393931.0,-407366.0,-197098.0,-97422740.0,
Net PPE Purchase And Sale,-131378.0,100000.0,-343749.0,-94699.0,
Sale Of PPE,16000.0,100000.0,0.0,,
Purchase Of PPE,-147378.0,0.0,-343749.0,-94699.0,
Operating Cash Flow,9590022.0,7961611.0,9772445.0,-17643726.0,
Taxes Refund Paid,-2112527.0,-3635108.0,-2188403.0,-16160019.0,
Change In Working Capital,-2318583.0,-1607750.0,165589.0,-3158663.0,
Change In Other Current Liabilities,247421.0,230591.0,-1053537.0,-671728.0,
Change In Other Current Assets,68489.0,-69756.0,952919.0,-3219013.0,
Change In Accrued Expense,,,,-671728.0,-23378.0
Change In Payable,,,,1005450.0,-102821.0
Change In Prepaid Assets,59729.0,-27740.0,-48488.0,610829.0,
Change In Receivables,-2694222.0,-1740845.0,314695.0,-884201.0,
Other Non Cash Items,391756.0,450976.0,743505.0,2751616.0,
Provisionand Write Offof Assets,2857909.0,535988.0,-4296529.0,-166903.0,
Deferred Tax,,,,0.0,-271898.0
Depreciation And Amortization,3806647.0,3697824.0,3657400.0,5082195.0,
Amortization Cash Flow,0.0,1303.0,11158.0,11720.0,
Depreciation,3806647.0,3696521.0,3646242.0,5070475.0,
Pension And Employee Benefit Expense,144060.0,104495.0,91122.0,65256.0,
Gain Loss On Sale Of PPE,-16000.0,-53910.0,0.0,-1437800.0,
Net Income From Continuing Operations,6896620.0,8469096.0,10122757.0,-5373488.0,
